Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,1.1510792319313623e-12
2030,sc01,01-01 01:00:00+01:00,1.723066134218243e-13
2030,sc01,01-01 02:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 03:00:00+01:00,-2.6147972675971687e-12
2030,sc01,01-01 04:00:00+01:00,-1.8562928971732617e-12
2030,sc01,01-01 05:00:00+01:00,-4.739320047519868e-12
2030,sc01,01-01 06:00:00+01:00,1.7408297026122455e-13
2030,sc01,01-01 07:00:00+01:00,-9.237055564881302e-14
2030,sc01,01-01 08:00:00+01:00,-1.9166890297128703e-12
2030,sc01,01-01 09:00:00+01:00,2.9665159217984183e-12
2030,sc01,01-01 10:00:00+01:00,-2.7355895326763857e-12
2030,sc01,01-01 11:00:00+01:00,1.0231815394945443e-12
2030,sc01,01-01 12:00:00+01:00,7.815970093361102e-13
2030,sc01,01-01 13:00:00+01:00,1.2896350654045818e-12
2030,sc01,01-01 14:00:00+01:00,-1.1368683772161603e-12
2030,sc01,01-01 15:00:00+01:00,1.644906433284632e-12
2030,sc01,01-01 16:00:00+01:00,-1.5916157281026244e-12
2030,sc01,01-01 17:00:00+01:00,1.2505552149377763e-12
2030,sc01,01-01 18:00:00+01:00,365.3551125435208
2030,sc01,01-01 19:00:00+01:00,739.8059128085051
2030,sc01,01-01 20:00:00+01:00,765.2585986694606
2030,sc01,01-01 21:00:00+01:00,692.5564244395193
2030,sc01,01-01 22:00:00+01:00,528.519778198613
2030,sc01,01-01 23:00:00+01:00,222.40950140162147
2030,sc01,01-02 00:00:00+01:00,-1.858069254012662e-12
2030,sc01,01-02 01:00:00+01:00,-7.904787935331115e-13
2030,sc01,01-02 02:00:00+01:00,-6.849631972727366e-12
2030,sc01,01-02 03:00:00+01:00,-1.3038459201197838e-12
2030,sc01,01-02 04:00:00+01:00,-2.078337502098293e-13
2030,sc01,01-02 05:00:00+01:00,1.8189894035458565e-12
2030,sc01,01-02 06:00:00+01:00,1.0913936421275139e-11
2030,sc01,01-02 07:00:00+01:00,457.33021081970844
2030,sc01,01-02 08:00:00+01:00,1359.650064661704
2030,sc01,01-02 09:00:00+01:00,470.20047715835426
2030,sc01,01-02 10:00:00+01:00,317.3523239325036
2030,sc01,01-02 11:00:00+01:00,358.2421945661456
2030,sc01,01-02 12:00:00+01:00,376.1461570384438
2030,sc01,01-02 13:00:00+01:00,364.5543993264123
2030,sc01,01-02 14:00:00+01:00,352.45231701124715
2030,sc01,01-02 15:00:00+01:00,391.10301422993655
2030,sc01,01-02 16:00:00+01:00,508.353244240309
2030,sc01,01-02 17:00:00+01:00,1958.0378572134719
