Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Coal,1.2352832375909895
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Solar,21.224561472
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,EnergyDemand,-8.88810008832
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Solar,4.604268146580001
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,EnergyDemand,-6.35559909408
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_102,PowerFlowIn,8.720322171676692
2030,sc01,01-21 15:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-21 15:00:00+01:00,Area_11,N_103,Nuclear,0.0
