,Weight
sti1,126
sti10,245
sti11,129
sti12,168
sti13,107
sti14,241
sti15,143
sti16,110
sti17,180
sti18,199
sti19,204
sti2,136
sti20,74
sti21,91
sti22,93
sti23,64
sti24,113
sti25,160
sti26,104
sti27,234
sti28,49
sti29,121
sti3,240
sti30,166
sti31,147
sti32,314
sti33,86
sti34,137
sti35,161
sti36,257
sti37,161
sti38,107
sti39,76
sti4,200
sti40,82
sti41,216
sti42,97
sti43,87
sti44,125
sti45,47
sti46,134
sti47,196
sti48,101
sti49,84
sti5,133
sti50,165
sti51,169
sti52,222
sti53,167
sti54,96
sti55,183
sti56,216
sti57,214
sti58,90
sti59,84
sti6,105
sti60,93
sti7,249
sti8,89
sti9,149
