,Weight
sti1,22
sti10,67
sti100,44
sti101,11
sti102,31
sti103,42
sti104,19
sti105,36
sti106,48
sti107,15
sti108,16
sti109,44
sti11,55
sti110,28
sti111,8
sti112,37
sti113,40
sti114,63
sti115,12
sti116,26
sti117,32
sti118,39
sti119,20
sti12,9
sti120,25
sti121,13
sti122,33
sti123,25
sti124,19
sti125,25
sti126,51
sti127,20
sti128,13
sti129,54
sti13,14
sti130,24
sti131,22
sti132,24
sti133,32
sti134,26
sti135,31
sti136,34
sti137,48
sti138,33
sti139,43
sti14,24
sti140,24
sti141,37
sti142,29
sti143,32
sti144,21
sti145,24
sti146,25
sti147,28
sti148,15
sti149,35
sti15,39
sti150,26
sti151,20
sti152,37
sti153,26
sti154,16
sti155,13
sti156,13
sti157,34
sti158,14
sti159,9
sti16,36
sti160,19
sti161,18
sti162,20
sti163,26
sti164,33
sti165,29
sti166,32
sti167,14
sti168,22
sti169,11
sti17,13
sti170,10
sti171,44
sti172,23
sti173,29
sti174,28
sti175,16
sti176,39
sti177,21
sti178,15
sti179,12
sti18,17
sti180,37
sti181,40
sti182,12
sti183,23
sti184,21
sti185,27
sti186,28
sti187,28
sti188,47
sti189,25
sti19,55
sti190,22
sti191,22
sti192,31
sti193,17
sti194,39
sti195,45
sti196,36
sti197,15
sti198,40
sti199,14
sti2,58
sti20,23
sti200,16
sti201,12
sti202,22
sti203,24
sti204,17
sti205,36
sti206,14
sti207,43
sti208,50
sti209,16
sti21,13
sti210,35
sti211,10
sti212,30
sti213,24
sti214,14
sti215,19
sti216,15
sti217,17
sti218,28
sti219,41
sti22,36
sti220,25
sti221,37
sti222,19
sti223,17
sti224,18
sti225,20
sti226,11
sti227,29
sti228,37
sti229,17
sti23,37
sti230,20
sti231,22
sti232,35
sti233,35
sti234,34
sti235,20
sti236,14
sti237,22
sti238,25
sti239,43
sti24,7
sti240,24
sti241,25
sti242,13
sti243,40
sti244,20
sti245,28
sti246,28
sti247,37
sti248,24
sti249,17
sti25,11
sti250,23
sti251,25
sti252,14
sti253,11
sti254,37
sti255,37
sti256,31
sti257,15
sti258,23
sti259,13
sti26,25
sti260,38
sti261,4
sti262,25
sti263,10
sti264,17
sti265,26
sti266,6
sti267,24
sti268,18
sti269,13
sti27,33
sti270,28
sti271,22
sti272,20
sti273,13
sti274,17
sti275,14
sti276,16
sti277,16
sti278,21
sti279,15
sti28,39
sti280,17
sti281,25
sti282,11
sti283,18
sti284,18
sti285,28
sti286,25
sti287,25
sti288,21
sti29,35
sti3,35
sti30,26
sti31,19
sti32,38
sti33,24
sti34,38
sti35,14
sti36,65
sti37,19
sti38,49
sti39,31
sti4,22
sti40,40
sti41,30
sti42,24
sti43,45
sti44,32
sti45,30
sti46,14
sti47,19
sti48,20
sti49,18
sti5,19
sti50,18
sti51,37
sti52,47
sti53,38
sti54,17
sti55,35
sti56,13
sti57,42
sti58,68
sti59,33
sti6,40
sti60,24
sti61,28
sti62,43
sti63,21
sti64,36
sti65,37
sti66,77
sti67,40
sti68,13
sti69,33
sti7,48
sti70,31
sti71,28
sti72,44
sti73,32
sti74,18
sti75,17
sti76,54
sti77,54
sti78,22
sti79,44
sti8,52
sti80,60
sti81,27
sti82,23
sti83,16
sti84,33
sti85,9
sti86,52
sti87,20
sti88,36
sti89,24
sti9,32
sti90,32
sti91,32
sti92,34
sti93,33
sti94,9
sti95,21
sti96,11
sti97,42
sti98,44
sti99,16
stn1,20
stn10,50
stn11,19
stn12,12
stn13,32
stn14,8
stn15,24
stn16,22
stn17,20
stn18,31
stn19,26
stn2,32
stn20,20
stn21,26
stn22,33
stn23,20
stn24,24
stn25,23
stn26,19
stn27,18
stn28,21
stn29,34
stn3,41
stn4,53
stn5,28
stn6,9
stn7,29
stn8,50
stn9,26
stp1,33
stp2,51
stp3,17
stp4,3
