Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-04 03:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-04 03:00:00+01:00,DG-BTM,0.0
2030,sc01,01-04 03:00:00+01:00,Geothermal,0.752
2030,sc01,01-04 03:00:00+01:00,Natural gas,154.78471304406526
2030,sc01,01-04 03:00:00+01:00,Battery,0.0
2030,sc01,01-04 03:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-04 03:00:00+01:00,Coal,0.0
2030,sc01,01-04 03:00:00+01:00,Biomass,0.0
2030,sc01,01-04 03:00:00+01:00,Oil,0.0
2030,sc01,01-04 03:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-04 03:00:00+01:00,WT-Onshore,55.716206607411
2030,sc01,01-04 03:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-04 03:00:00+01:00,Hydro,176.24227987400002
2030,sc01,01-06 15:00:00+01:00,SolarPV-NonTracking,18.66139164162
2030,sc01,01-06 15:00:00+01:00,DG-BTM,6.80023155518
2030,sc01,01-06 15:00:00+01:00,Geothermal,0.224
2030,sc01,01-06 15:00:00+01:00,Natural gas,40.858258335445036
2030,sc01,01-06 15:00:00+01:00,Battery,0.0
2030,sc01,01-06 15:00:00+01:00,SolarPV-Tracking,36.260470647973186
2030,sc01,01-06 15:00:00+01:00,Coal,0.0
2030,sc01,01-06 15:00:00+01:00,Biomass,0.0
2030,sc01,01-06 15:00:00+01:00,Oil,0.0
2030,sc01,01-06 15:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-06 15:00:00+01:00,WT-Onshore,16.780905326643683
2030,sc01,01-06 15:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-06 15:00:00+01:00,Hydro,52.62750553200001
2030,sc01,01-08 05:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-08 05:00:00+01:00,DG-BTM,0.0
2030,sc01,01-08 05:00:00+01:00,Geothermal,0.368
2030,sc01,01-08 05:00:00+01:00,Natural gas,77.04464106024149
2030,sc01,01-08 05:00:00+01:00,Battery,0.0
2030,sc01,01-08 05:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-08 05:00:00+01:00,Coal,0.0
2030,sc01,01-08 05:00:00+01:00,Biomass,0.0
2030,sc01,01-08 05:00:00+01:00,Oil,0.0
2030,sc01,01-08 05:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-08 05:00:00+01:00,WT-Onshore,87.84784389647524
2030,sc01,01-08 05:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-08 05:00:00+01:00,Hydro,85.87744968000001
2030,sc01,01-13 04:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-13 04:00:00+01:00,DG-BTM,0.0
2030,sc01,01-13 04:00:00+01:00,Geothermal,0.496
2030,sc01,01-13 04:00:00+01:00,Natural gas,156.2194769042429
2030,sc01,01-13 04:00:00+01:00,Battery,0.0
2030,sc01,01-13 04:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-13 04:00:00+01:00,Coal,0.0
2030,sc01,01-13 04:00:00+01:00,Biomass,0.0
2030,sc01,01-13 04:00:00+01:00,Oil,0.0
2030,sc01,01-13 04:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-13 04:00:00+01:00,WT-Onshore,80.99990174867901
2030,sc01,01-13 04:00:00+01:00,SolarThermal-CSP6,0.0
