Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,61.01636218842085
2030,sc01,01-01 01:00:00+01:00,7.048583938740194e-12
2030,sc01,01-01 02:00:00+01:00,9.102052445086883e-12
2030,sc01,01-01 03:00:00+01:00,-4.68247662865906e-12
2030,sc01,01-01 04:00:00+01:00,1.3287149158713873e-12
2030,sc01,01-01 05:00:00+01:00,-5.897504706808832e-13
2030,sc01,01-01 06:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-01 07:00:00+01:00,6.252776074688882e-13
2030,sc01,01-01 08:00:00+01:00,3.836930773104541e-13
2030,sc01,01-01 09:00:00+01:00,1.4210854715202004e-14
2030,sc01,01-01 10:00:00+01:00,-4.547473508864641e-13
2030,sc01,01-01 11:00:00+01:00,-8.597567102697212e-13
2030,sc01,01-01 12:00:00+01:00,-1.9753088054130785e-12
2030,sc01,01-01 13:00:00+01:00,-1.0658141036401503e-12
2030,sc01,01-01 14:00:00+01:00,-2.2666313270747196e-12
2030,sc01,01-01 15:00:00+01:00,-2.0250467969162855e-12
2030,sc01,01-01 16:00:00+01:00,-1.0516032489249483e-12
2030,sc01,01-01 17:00:00+01:00,2.1884716261411086e-12
2030,sc01,01-01 18:00:00+01:00,633.4423723430297
2030,sc01,01-01 19:00:00+01:00,1010.8616976770868
2030,sc01,01-01 20:00:00+01:00,999.9246738212206
2030,sc01,01-01 21:00:00+01:00,878.420295263384
2030,sc01,01-01 22:00:00+01:00,702.3073883863013
2030,sc01,01-01 23:00:00+01:00,332.5878042547297
2030,sc01,01-02 00:00:00+01:00,-8.675726803630823e-12
2030,sc01,01-02 01:00:00+01:00,-9.734435479913373e-13
2030,sc01,01-02 02:00:00+01:00,6.281197784119286e-12
2030,sc01,01-02 03:00:00+01:00,-7.901235221652314e-12
2030,sc01,01-02 04:00:00+01:00,1.894306933536427e-11
2030,sc01,01-02 05:00:00+01:00,-1.8047785488306545e-12
2030,sc01,01-02 06:00:00+01:00,-1.9184653865522705e-13
2030,sc01,01-02 07:00:00+01:00,887.2530770662935
2030,sc01,01-02 08:00:00+01:00,1672.1102081383951
2030,sc01,01-02 09:00:00+01:00,642.3438276652062
2030,sc01,01-02 10:00:00+01:00,319.1789939121907
2030,sc01,01-02 11:00:00+01:00,358.3750559595558
2030,sc01,01-02 12:00:00+01:00,376.2641759771793
2030,sc01,01-02 13:00:00+01:00,366.04684986532914
2030,sc01,01-02 14:00:00+01:00,355.9269445497365
2030,sc01,01-02 15:00:00+01:00,390.6912653454085
2030,sc01,01-02 16:00:00+01:00,500.3362860797519
2030,sc01,01-02 17:00:00+01:00,1957.2760931145974
2030,sc01,01-02 18:00:00+01:00,5238.729500421182
2030,sc01,01-02 19:00:00+01:00,5496.155313773604
2030,sc01,01-02 20:00:00+01:00,5036.905461212075
2030,sc01,01-02 21:00:00+01:00,4300.99214946806
2030,sc01,01-02 22:00:00+01:00,3439.8936929629763
2030,sc01,01-02 23:00:00+01:00,2368.9554308842207
2030,sc01,01-03 00:00:00+01:00,1706.349622876899
2030,sc01,01-03 01:00:00+01:00,1093.9323389061806
2030,sc01,01-03 02:00:00+01:00,820.382654823849
2030,sc01,01-03 03:00:00+01:00,445.0513955574725
2030,sc01,01-03 04:00:00+01:00,430.2619925128692
2030,sc01,01-03 05:00:00+01:00,664.7854509852449
2030,sc01,01-03 06:00:00+01:00,1796.932584127478
2030,sc01,01-03 07:00:00+01:00,3565.1162175825384
2030,sc01,01-03 08:00:00+01:00,4999.668842260409
2030,sc01,01-03 09:00:00+01:00,4232.75461134431
2030,sc01,01-03 10:00:00+01:00,1418.8951867934043
2030,sc01,01-03 11:00:00+01:00,932.9960510791494
2030,sc01,01-03 12:00:00+01:00,879.0280038009453
2030,sc01,01-03 13:00:00+01:00,239.04807162332668
2030,sc01,01-03 14:00:00+01:00,233.69665404738845
2030,sc01,01-03 15:00:00+01:00,262.4711536223812
2030,sc01,01-03 16:00:00+01:00,574.3320829970438
2030,sc01,01-03 17:00:00+01:00,4637.410503230036
2030,sc01,01-03 18:00:00+01:00,6721.411000856647
2030,sc01,01-03 19:00:00+01:00,6648.366118631901
2030,sc01,01-03 20:00:00+01:00,5833.381613965754
2030,sc01,01-03 21:00:00+01:00,4565.032188950984
2030,sc01,01-03 22:00:00+01:00,3478.266540774326
2030,sc01,01-03 23:00:00+01:00,2330.5501293750276
2030,sc01,01-04 00:00:00+01:00,1637.0568262065444
2030,sc01,01-04 01:00:00+01:00,1060.0031022772955
2030,sc01,01-04 02:00:00+01:00,635.0699262055986
2030,sc01,01-04 03:00:00+01:00,403.2456729962129
2030,sc01,01-04 04:00:00+01:00,303.74226152722025
2030,sc01,01-04 05:00:00+01:00,509.4883939473498
2030,sc01,01-04 06:00:00+01:00,1369.1209909766706
2030,sc01,01-04 07:00:00+01:00,2991.737059542514
2030,sc01,01-04 08:00:00+01:00,4379.014533288343
2030,sc01,01-04 09:00:00+01:00,3756.689598480994
2030,sc01,01-04 10:00:00+01:00,314.9232939711878
2030,sc01,01-04 11:00:00+01:00,303.03357195672163
2030,sc01,01-04 12:00:00+01:00,335.0984370275488
2030,sc01,01-04 13:00:00+01:00,345.75017311919595
2030,sc01,01-04 14:00:00+01:00,283.05833528370994
2030,sc01,01-04 15:00:00+01:00,324.2417401018907
2030,sc01,01-04 16:00:00+01:00,477.9610583367401
2030,sc01,01-04 17:00:00+01:00,1818.0054901569274
2030,sc01,01-04 18:00:00+01:00,4664.714160498981
2030,sc01,01-04 19:00:00+01:00,5981.930374136165
2030,sc01,01-04 20:00:00+01:00,5046.457686426106
2030,sc01,01-04 21:00:00+01:00,3859.0625102768668
2030,sc01,01-04 22:00:00+01:00,2838.9489773291293
2030,sc01,01-04 23:00:00+01:00,2092.9300080197027
2030,sc01,01-05 00:00:00+01:00,1425.1456741370534
2030,sc01,01-05 01:00:00+01:00,880.6622104997602
2030,sc01,01-05 02:00:00+01:00,490.3651232105203
2030,sc01,01-05 03:00:00+01:00,227.00474743918903
2030,sc01,01-05 04:00:00+01:00,118.0227559116319
2030,sc01,01-05 05:00:00+01:00,158.43609874854994
2030,sc01,01-05 06:00:00+01:00,360.97132891262504
2030,sc01,01-05 07:00:00+01:00,874.7244582047845
2030,sc01,01-05 08:00:00+01:00,1391.161155327429
2030,sc01,01-05 09:00:00+01:00,496.36830026207247
