Period,Scenario,LoadLevel,mEUR
2030,sc01,01-01 00:00:00+01:00,762.2682571100361
2030,sc01,01-01 13:00:00+01:00,553.0589479249032
2030,sc01,01-02 19:00:00+01:00,4733.672115981667
2030,sc01,01-03 04:00:00+01:00,1798.2194832412883
2030,sc01,01-04 00:00:00+01:00,1499.2097323798996
2030,sc01,01-05 00:00:00+01:00,718.6379887893823
2030,sc01,01-06 16:00:00+01:00,3746.291739260375
2030,sc01,01-07 14:00:00+01:00,573.6736037756447
2030,sc01,01-08 08:00:00+01:00,716.4456542163597
2030,sc01,01-09 04:00:00+01:00,4421.193427814668
2030,sc01,01-10 23:00:00+01:00,736.5504682868934
2030,sc01,01-11 19:00:00+01:00,3465.45713568224
2030,sc01,01-12 10:00:00+01:00,541.8302295377389
2030,sc01,01-13 12:00:00+01:00,583.1804314837382
2030,sc01,01-14 05:00:00+01:00,13317.310315443861
2030,sc01,01-15 19:00:00+01:00,30548.544336263814
2030,sc01,01-16 01:00:00+01:00,18351.704300657206
2030,sc01,01-17 08:00:00+01:00,745.5676209764405
2030,sc01,01-18 00:00:00+01:00,2505.836428791041
2030,sc01,01-19 19:00:00+01:00,10630.059124348736
2030,sc01,01-20 11:00:00+01:00,583.7151320820996
2030,sc01,01-21 08:00:00+01:00,665.6650903771571
2030,sc01,01-22 23:00:00+01:00,1192.499368753466
2030,sc01,01-23 12:00:00+01:00,560.0100596780313
2030,sc01,01-24 02:00:00+01:00,1758.5929291976618
2030,sc01,01-25 08:00:00+01:00,712.1415617577608
2030,sc01,01-26 10:00:00+01:00,560.9012277723833
2030,sc01,01-27 09:00:00+01:00,614.4272430441645
2030,sc01,01-28 06:00:00+01:00,8382.71424041273
2030,sc01,01-29 06:00:00+01:00,8400.954205827822
2030,sc01,01-30 12:00:00+01:00,556.9800880915745
2030,sc01,01-31 04:00:00+01:00,2630.377023749399
2030,sc01,02-01 21:00:00+01:00,1566.1211214781538
2030,sc01,02-02 22:00:00+01:00,736.5504682868934
2030,sc01,02-03 03:00:00+01:00,742.6995285449965
2030,sc01,02-04 22:00:00+01:00,745.6403834336352
2030,sc01,02-05 06:00:00+01:00,2613.0745231444203
2030,sc01,02-06 11:00:00+01:00,566.4264705001357
2030,sc01,02-07 19:00:00+01:00,3782.219705254618
2030,sc01,02-08 09:00:00+01:00,578.011655827397
2030,sc01,02-09 16:00:00+01:00,13869.85459697329
2030,sc01,02-10 05:00:00+01:00,19469.327636810835
2030,sc01,02-11 16:00:00+01:00,12172.110646789697
2030,sc01,02-12 19:00:00+01:00,14662.713243886325
2030,sc01,02-13 06:00:00+01:00,6994.328132521333
2030,sc01,02-14 22:00:00+01:00,7542.0182641517895
2030,sc01,02-15 06:00:00+01:00,14391.07912166264
2030,sc01,02-16 02:00:00+01:00,17669.615074535584
2030,sc01,02-17 10:00:00+01:00,585.6757021304184
2030,sc01,02-18 20:00:00+01:00,5600.800477179949
2030,sc01,02-19 19:00:00+01:00,5874.21931656131
2030,sc01,02-20 23:00:00+01:00,743.7689302582215
2030,sc01,02-21 15:00:00+01:00,957.3223260642811
2030,sc01,02-22 06:00:00+01:00,3314.195649018428
2030,sc01,02-23 11:00:00+01:00,541.5697879967041
2030,sc01,02-24 01:00:00+01:00,687.090636561908
2030,sc01,02-25 07:00:00+01:00,2619.627891435065
2030,sc01,02-26 01:00:00+01:00,689.7641409762833
2030,sc01,02-27 08:00:00+01:00,590.778289504528
2030,sc01,02-28 15:00:00+01:00,1051.0977750301522
2030,sc01,03-01 22:00:00+01:00,898.1307106861732
2030,sc01,03-02 23:00:00+01:00,692.9723462603952
2030,sc01,03-03 17:00:00+01:00,4944.595218500025
2030,sc01,03-04 15:00:00+01:00,804.0715326487505
2030,sc01,03-05 15:00:00+01:00,701.7727749194607
2030,sc01,03-06 09:00:00+01:00,578.0116558273974
2030,sc01,03-07 07:00:00+01:00,1073.4168903314694
2030,sc01,03-08 07:00:00+01:00,643.8079815699662
2030,sc01,03-09 11:00:00+01:00,531.8491461631381
2030,sc01,03-10 01:00:00+01:00,2472.796441452583
2030,sc01,03-11 19:00:00+01:00,5428.937180016674
2030,sc01,03-12 07:00:00+01:00,692.7633006926411
2030,sc01,03-13 12:00:00+01:00,566.6047039701839
2030,sc01,03-14 18:00:00+01:00,28345.749166293772
2030,sc01,03-15 11:00:00+01:00,2790.723559907066
2030,sc01,03-16 06:00:00+01:00,907.9827783966482
2030,sc01,03-17 15:00:00+01:00,576.7848204827426
2030,sc01,03-18 16:00:00+01:00,876.1962939084251
2030,sc01,03-19 09:00:00+01:00,572.8428806087684
2030,sc01,03-20 21:00:00+01:00,2194.484975860681
2030,sc01,03-21 23:00:00+01:00,785.0129681418534
2030,sc01,03-22 18:00:00+01:00,10549.473432823128
2030,sc01,03-23 22:00:00+01:00,18236.17902830338
2030,sc01,03-24 09:00:00+01:00,607.5984384201915
2030,sc01,03-25 16:00:00+01:00,9214.692101946095
2030,sc01,03-26 17:00:00+01:00,18381.239700995393
2030,sc01,03-27 20:00:00+01:00,3670.2323708741083
2030,sc01,03-28 13:00:00+01:00,569.4564420559518
2030,sc01,03-29 04:00:00+01:00,12413.987224457387
2030,sc01,03-30 05:00:00+01:00,679.3374736814416
2030,sc01,03-31 03:00:00+02:00,678.8027727723052
2030,sc01,04-01 22:00:00+02:00,16662.357815845764
2030,sc01,04-02 19:00:00+02:00,6155.450134696215
2030,sc01,04-03 19:00:00+02:00,21539.71643895409
2030,sc01,04-04 13:00:00+02:00,1070.504930950487
2030,sc01,04-05 09:00:00+02:00,570.5258435328104
2030,sc01,04-06 02:00:00+02:00,703.9337143921563
2030,sc01,04-07 09:00:00+02:00,722.5517163862596
2030,sc01,04-08 08:00:00+02:00,10876.070375742338
2030,sc01,04-09 10:00:00+02:00,592.9832809505787
2030,sc01,04-10 16:00:00+02:00,743.5207768194854
2030,sc01,04-11 00:00:00+02:00,9689.853308429332
2030,sc01,04-12 17:00:00+02:00,8271.229704974838
2030,sc01,04-13 10:00:00+02:00,567.4958719594861
2030,sc01,04-14 00:00:00+02:00,11402.3392712953
2030,sc01,04-15 23:00:00+02:00,1112.3092166916267
2030,sc01,04-16 00:00:00+02:00,723.1829461362422
2030,sc01,04-17 02:00:00+02:00,722.1135445018022
2030,sc01,04-18 17:00:00+02:00,7881.115685593076
2030,sc01,04-19 12:00:00+02:00,606.3508027773214
2030,sc01,04-20 14:00:00+02:00,618.114222226823
2030,sc01,04-21 21:00:00+02:00,3823.43908528514
2030,sc01,04-22 17:00:00+02:00,28595.12241804709
2030,sc01,04-23 02:00:00+02:00,727.193202830026
2030,sc01,04-24 03:00:00+02:00,744.0362806865332
2030,sc01,04-25 18:00:00+02:00,13356.643131953288
2030,sc01,04-26 07:00:00+02:00,603.9074782562078
2030,sc01,04-27 19:00:00+02:00,6264.817671448146
2030,sc01,04-28 09:00:00+02:00,611.5195779784415
2030,sc01,04-29 00:00:00+02:00,1923.288678670528
2030,sc01,04-30 08:00:00+02:00,624.4986773962531
2030,sc01,05-01 12:00:00+02:00,1364.6706020691106
2030,sc01,05-02 09:00:00+02:00,575.1599182625059
2030,sc01,05-03 21:00:00+02:00,11423.304337059015
2030,sc01,05-04 09:00:00+02:00,601.1820277425325
2030,sc01,05-05 09:00:00+02:00,751.9914391004689
2030,sc01,05-06 17:00:00+02:00,35486.94997402379
2030,sc01,05-07 06:00:00+02:00,5528.036396412108
2030,sc01,05-08 04:00:00+02:00,1628.3914023718435
2030,sc01,05-09 18:00:00+02:00,20254.294617687883
2030,sc01,05-10 19:00:00+02:00,10093.488856403847
2030,sc01,05-11 01:00:00+02:00,796.2338700113586
2030,sc01,05-12 06:00:00+02:00,749.1265235262372
2030,sc01,05-13 19:00:00+02:00,42266.25867145844
2030,sc01,05-14 13:00:00+02:00,1786.3280820562902
2030,sc01,05-15 22:00:00+02:00,7217.401281872662
2030,sc01,05-16 06:00:00+02:00,780.2739451720321
2030,sc01,05-17 15:00:00+02:00,20420.26709257639
2030,sc01,05-18 19:00:00+02:00,45408.82738835738
2030,sc01,05-19 06:00:00+02:00,1634.2719655581948
2030,sc01,05-20 05:00:00+02:00,1221.8636309932328
2030,sc01,05-21 06:00:00+02:00,12386.43358138149
2030,sc01,05-22 17:00:00+02:00,44121.027393489865
2030,sc01,05-23 01:00:00+02:00,4021.275609205401
2030,sc01,05-24 18:00:00+02:00,36610.79417446196
2030,sc01,05-25 06:00:00+02:00,1222.6646404718724
2030,sc01,05-26 08:00:00+02:00,3227.206990132986
2030,sc01,05-27 11:00:00+02:00,996.1009068493779
2030,sc01,05-28 18:00:00+02:00,31609.481740831827
2030,sc01,05-29 14:00:00+02:00,21554.541223728014
2030,sc01,05-30 05:00:00+02:00,833.0369658021752
2030,sc01,05-31 22:00:00+02:00,4858.663572359889
2030,sc01,06-01 10:00:00+02:00,661.6032278662739
2030,sc01,06-02 12:00:00+02:00,855.651328437973
2030,sc01,06-03 16:00:00+02:00,25727.55021727396
2030,sc01,06-04 19:00:00+02:00,40700.38461834436
2030,sc01,06-05 14:00:00+02:00,12148.533930042242
2030,sc01,06-06 19:00:00+02:00,62360.099108180286
2030,sc01,06-07 08:00:00+02:00,7535.624771883654
2030,sc01,06-08 16:00:00+02:00,21963.88820832297
2030,sc01,06-09 09:00:00+02:00,9135.671700874227
2030,sc01,06-10 21:00:00+02:00,45331.98872420183
2030,sc01,06-11 06:00:00+02:00,8484.760957427285
2030,sc01,06-12 17:00:00+02:00,28908.295524102123
2030,sc01,06-13 15:00:00+02:00,30318.514052330494
2030,sc01,06-14 09:00:00+02:00,971.482950398897
2030,sc01,06-15 00:00:00+02:00,26154.401473001755
2030,sc01,06-16 19:00:00+02:00,45705.36950453276
2030,sc01,06-17 14:00:00+02:00,29510.564798205418
2030,sc01,06-18 22:00:00+02:00,9900.059586344461
2030,sc01,06-19 19:00:00+02:00,25521.329364975292
2030,sc01,06-20 04:00:00+02:00,1892.756069893859
2030,sc01,06-21 09:00:00+02:00,1290.8509586616144
2030,sc01,06-22 06:00:00+02:00,4898.896948904494
2030,sc01,06-23 21:00:00+02:00,24467.29228931167
2030,sc01,06-24 23:00:00+02:00,30527.893292824832
2030,sc01,06-25 15:00:00+02:00,37730.91300821709
2030,sc01,06-26 23:00:00+02:00,25020.087449315037
2030,sc01,06-27 20:00:00+02:00,58534.769342463274
2030,sc01,06-28 07:00:00+02:00,13801.774640965261
2030,sc01,06-29 17:00:00+02:00,58730.43128737643
2030,sc01,06-30 04:00:00+02:00,29696.172782935468
2030,sc01,07-01 07:00:00+02:00,12827.65304432251
2030,sc01,07-02 16:00:00+02:00,51457.5783308647
2030,sc01,07-03 19:00:00+02:00,63324.35916272562
2030,sc01,07-04 15:00:00+02:00,39205.26267815841
2030,sc01,07-05 02:00:00+02:00,30805.2817798892
2030,sc01,07-06 20:00:00+02:00,50236.2021446093
2030,sc01,07-07 03:00:00+02:00,23807.83104471171
2030,sc01,07-08 14:00:00+02:00,23664.16220002394
2030,sc01,07-09 16:00:00+02:00,35510.167487390245
2030,sc01,07-10 20:00:00+02:00,28800.98318862072
2030,sc01,07-11 04:00:00+02:00,8911.672724581544
2030,sc01,07-12 22:00:00+02:00,40287.86089647276
2030,sc01,07-13 09:00:00+02:00,12566.611902050794
2030,sc01,07-14 04:00:00+02:00,8191.194788315803
2030,sc01,07-15 12:00:00+02:00,25743.204109139187
2030,sc01,07-16 21:00:00+02:00,33224.12033935098
2030,sc01,07-17 04:00:00+02:00,13317.310315443861
2030,sc01,07-18 03:00:00+02:00,14490.78135844445
2030,sc01,07-19 17:00:00+02:00,46011.625923263644
2030,sc01,07-20 07:00:00+02:00,11222.539291020094
2030,sc01,07-21 00:00:00+02:00,27869.135069796033
2030,sc01,07-22 18:00:00+02:00,62598.0639726402
2030,sc01,07-23 22:00:00+02:00,45491.749576275346
2030,sc01,07-24 04:00:00+02:00,35896.67303032111
2030,sc01,07-25 14:00:00+02:00,50484.55756167649
2030,sc01,07-26 12:00:00+02:00,46843.78563535687
2030,sc01,07-27 21:00:00+02:00,51948.891175420154
2030,sc01,07-28 23:00:00+02:00,28113.924126367296
2030,sc01,07-29 10:00:00+02:00,5671.565622135026
2030,sc01,07-30 12:00:00+02:00,7624.976990343797
2030,sc01,07-31 21:00:00+02:00,35405.28011068518
2030,sc01,08-01 12:00:00+02:00,6590.892788998874
2030,sc01,08-02 06:00:00+02:00,9243.833795943618
2030,sc01,08-03 14:00:00+02:00,10677.225015938102
2030,sc01,08-04 13:00:00+02:00,24373.86928399891
2030,sc01,08-05 10:00:00+02:00,12782.53583765961
2030,sc01,08-06 02:00:00+02:00,22499.129134655977
2030,sc01,08-07 13:00:00+02:00,26818.65724034472
2030,sc01,08-08 17:00:00+02:00,36684.16244220638
2030,sc01,08-09 20:00:00+02:00,50525.35394717463
2030,sc01,08-10 12:00:00+02:00,18477.55417299973
2030,sc01,08-11 08:00:00+02:00,17530.547848281218
2030,sc01,08-12 19:00:00+02:00,49401.31992466838
2030,sc01,08-13 12:00:00+02:00,27762.344854988267
2030,sc01,08-14 07:00:00+02:00,16279.338438267747
2030,sc01,08-15 23:00:00+02:00,36773.97637771966
2030,sc01,08-16 11:00:00+02:00,3563.5408607934583
2030,sc01,08-17 07:00:00+02:00,11522.004076001691
2030,sc01,08-18 00:00:00+02:00,30922.91417103491
2030,sc01,08-19 00:00:00+02:00,24486.21532998139
2030,sc01,08-20 10:00:00+02:00,13624.241988517566
2030,sc01,08-21 11:00:00+02:00,13714.8151072267
2030,sc01,08-22 04:00:00+02:00,33715.4941444737
2030,sc01,08-23 02:00:00+02:00,27078.76067416059
2030,sc01,08-24 20:00:00+02:00,58589.79492162391
2030,sc01,08-25 19:00:00+02:00,35118.54485301724
2030,sc01,08-26 03:00:00+02:00,10531.928607633807
2030,sc01,08-27 08:00:00+02:00,9833.597936144957
2030,sc01,08-28 09:00:00+02:00,4733.007040265587
2030,sc01,08-29 05:00:00+02:00,25424.098733916137
2030,sc01,08-30 23:00:00+02:00,32463.918969147337
2030,sc01,08-31 21:00:00+02:00,38921.53658328395
2030,sc01,09-01 22:00:00+02:00,14361.828485893935
2030,sc01,09-02 20:00:00+02:00,32029.873326953202
2030,sc01,09-03 02:00:00+02:00,8984.632520362882
2030,sc01,09-04 06:00:00+02:00,18946.789609860432
2030,sc01,09-05 10:00:00+02:00,14521.123062174225
