Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-11 11:00:00+01:00,bus019,71.70315614058144
2030,sc01,01-11 11:00:00+01:00,bus026,78.51157529720221
2030,sc01,01-11 11:00:00+01:00,bus046,8.569860849030093
2030,sc01,01-11 11:00:00+01:00,bus038,-4.358558919513202
2030,sc01,01-11 11:00:00+01:00,bus098,0.0
2030,sc01,01-11 11:00:00+01:00,bus009,112.02731585413198
2030,sc01,01-11 11:00:00+01:00,bus052,6.1569013364601055
2030,sc01,01-11 11:00:00+01:00,bus109,0.0
2030,sc01,01-11 11:00:00+01:00,bus013,95.6512594454578
2030,sc01,01-11 11:00:00+01:00,bus024,77.28791883864362
2030,sc01,01-11 11:00:00+01:00,bus066,4.461748180545617
2030,sc01,01-11 11:00:00+01:00,bus116,2.829288441745154
2030,sc01,01-11 11:00:00+01:00,bus048,7.440213418294822
2030,sc01,01-11 11:00:00+01:00,bus070,69.57353690082302
2030,sc01,01-11 11:00:00+01:00,bus088,0.0
2030,sc01,01-11 11:00:00+01:00,bus040,23.404930044609394
2030,sc01,01-11 11:00:00+01:00,bus080,0.0
2030,sc01,01-11 11:00:00+01:00,bus025,78.51157529720221
2030,sc01,01-11 11:00:00+01:00,bus023,77.74909452678553
2030,sc01,01-11 11:00:00+01:00,bus062,3.84735491008911
2030,sc01,01-11 11:00:00+01:00,bus065,2.5147822791205887
2030,sc01,01-11 11:00:00+01:00,bus079,0.0
2030,sc01,01-11 11:00:00+01:00,bus092,0.0
2030,sc01,01-11 11:00:00+01:00,bus027,80.06512986692617
2030,sc01,01-11 11:00:00+01:00,bus055,5.480042781199532
2030,sc01,01-11 11:00:00+01:00,bus018,78.71601475178643
2030,sc01,01-11 11:00:00+01:00,bus059,4.244905585320119
2030,sc01,01-11 11:00:00+01:00,bus073,70.23905466216598
2030,sc01,01-11 11:00:00+01:00,bus049,7.138376406378784
2030,sc01,01-11 11:00:00+01:00,bus020,73.24797988197885
2030,sc01,01-11 11:00:00+01:00,bus108,0.0
2030,sc01,01-11 11:00:00+01:00,bus036,29.54878086815745
2030,sc01,01-11 11:00:00+01:00,bus093,0.0
2030,sc01,01-11 11:00:00+01:00,bus100,0.0
2030,sc01,01-11 11:00:00+01:00,bus118,-21.02431450084817
2030,sc01,01-11 11:00:00+01:00,bus101,0.0
2030,sc01,01-11 11:00:00+01:00,bus058,5.961445423317248
2030,sc01,01-11 11:00:00+01:00,bus043,23.560679687610488
2030,sc01,01-11 11:00:00+01:00,bus096,0.0
2030,sc01,01-11 11:00:00+01:00,bus084,0.0
2030,sc01,01-11 11:00:00+01:00,bus114,80.0983136304291
2030,sc01,01-11 11:00:00+01:00,bus006,104.95429233347096
2030,sc01,01-11 11:00:00+01:00,bus086,0.0
2030,sc01,01-11 11:00:00+01:00,bus107,0.0
2030,sc01,01-11 11:00:00+01:00,bus028,80.78165880179463
2030,sc01,01-11 11:00:00+01:00,bus007,103.58712905060601
2030,sc01,01-11 11:00:00+01:00,bus016,96.46140889078582
2030,sc01,01-11 11:00:00+01:00,bus051,6.273235091565821
2030,sc01,01-11 11:00:00+01:00,bus078,0.0
2030,sc01,01-11 11:00:00+01:00,bus032,80.12234731476494
2030,sc01,01-11 11:00:00+01:00,bus091,0.0
2030,sc01,01-11 11:00:00+01:00,bus002,102.33229662933533
2030,sc01,01-11 11:00:00+01:00,bus111,0.0
2030,sc01,01-11 11:00:00+01:00,bus017,85.89957174703702
2030,sc01,01-11 11:00:00+01:00,bus075,-26.020705446948945
2030,sc01,01-11 11:00:00+01:00,bus071,70.23905466216598
2030,sc01,01-11 11:00:00+01:00,bus010,0.0
2030,sc01,01-11 11:00:00+01:00,bus067,4.176343526306096
2030,sc01,01-11 11:00:00+01:00,bus012,101.35234291515366
2030,sc01,01-11 11:00:00+01:00,bus021,74.36896736612108
2030,sc01,01-11 11:00:00+01:00,bus045,10.920916521890112
2030,sc01,01-11 11:00:00+01:00,bus094,0.0
2030,sc01,01-11 11:00:00+01:00,bus057,6.046657112557759
2030,sc01,01-11 11:00:00+01:00,bus022,75.6497186730916
2030,sc01,01-11 11:00:00+01:00,bus060,3.7601874053212367
2030,sc01,01-11 11:00:00+01:00,bus115,80.09422947492105
2030,sc01,01-11 11:00:00+01:00,bus081,0.0
2030,sc01,01-11 11:00:00+01:00,bus106,0.0
2030,sc01,01-11 11:00:00+01:00,bus011,102.65131119657565
2030,sc01,01-11 11:00:00+01:00,bus102,0.0
2030,sc01,01-11 11:00:00+01:00,bus110,0.0
2030,sc01,01-11 11:00:00+01:00,bus042,17.514803300539008
2030,sc01,01-11 11:00:00+01:00,bus030,115.3530148840712
2030,sc01,01-11 11:00:00+01:00,bus069,3.9202316933491144
2030,sc01,01-11 11:00:00+01:00,bus035,29.417487669183135
2030,sc01,01-11 11:00:00+01:00,bus077,0.0
2030,sc01,01-11 11:00:00+01:00,bus008,112.02731585413198
2030,sc01,01-11 11:00:00+01:00,bus076,-15.373510603387002
2030,sc01,01-11 11:00:00+01:00,bus063,3.6588473915484294
2030,sc01,01-11 11:00:00+01:00,bus034,29.893747312521352
2030,sc01,01-11 11:00:00+01:00,bus041,21.84342121262122
2030,sc01,01-11 11:00:00+01:00,bus087,0.0
2030,sc01,01-11 11:00:00+01:00,bus037,28.777755121239643
2030,sc01,01-11 11:00:00+01:00,bus089,0.0
2030,sc01,01-11 11:00:00+01:00,bus044,14.31538048979296
2030,sc01,01-11 11:00:00+01:00,bus082,0.0
2030,sc01,01-11 11:00:00+01:00,bus029,81.57193574399285
2030,sc01,01-11 11:00:00+01:00,bus050,6.7459419374718
2030,sc01,01-11 11:00:00+01:00,bus061,3.6940823338103552
2030,sc01,01-11 11:00:00+01:00,bus054,5.592049515326058
2030,sc01,01-11 11:00:00+01:00,bus005,108.50365854860115
2030,sc01,01-11 11:00:00+01:00,bus099,0.0
2030,sc01,01-11 11:00:00+01:00,bus103,0.0
2030,sc01,01-11 11:00:00+01:00,bus053,5.83342227251819
2030,sc01,01-11 11:00:00+01:00,bus001,103.92153974697733
2030,sc01,01-11 11:00:00+01:00,bus004,107.89540468211035
2030,sc01,01-11 11:00:00+01:00,bus014,93.60785553173604
2030,sc01,01-11 11:00:00+01:00,bus104,0.0
2030,sc01,01-11 11:00:00+01:00,bus074,222.70212796010617
2030,sc01,01-11 11:00:00+01:00,bus056,5.54254581340331
2030,sc01,01-11 11:00:00+01:00,bus090,0.0
2030,sc01,01-11 11:00:00+01:00,bus033,57.74077415664786
2030,sc01,01-11 11:00:00+01:00,bus083,0.0
2030,sc01,01-11 11:00:00+01:00,bus064,3.355190296329938
2030,sc01,01-11 11:00:00+01:00,bus113,85.15356378731421
2030,sc01,01-11 11:00:00+01:00,bus095,0.0
2030,sc01,01-11 11:00:00+01:00,bus117,101.35234291515366
2030,sc01,01-11 11:00:00+01:00,bus003,104.59605334245302
2030,sc01,01-11 11:00:00+01:00,bus112,0.0
2030,sc01,01-11 11:00:00+01:00,bus105,0.0
2030,sc01,01-11 11:00:00+01:00,bus031,81.8493288170232
2030,sc01,01-11 11:00:00+01:00,bus015,72.2475296510227
2030,sc01,01-11 11:00:00+01:00,bus047,7.12698868449852
2030,sc01,01-11 11:00:00+01:00,bus068,2.829288441745154
2030,sc01,01-11 11:00:00+01:00,bus085,0.0
2030,sc01,01-11 11:00:00+01:00,bus039,25.35721783521678
2030,sc01,01-11 11:00:00+01:00,bus072,73.61351091686272
2030,sc01,01-11 11:00:00+01:00,bus097,0.0
2030,sc01,01-14 17:00:00+01:00,bus019,75.47605840260542
2030,sc01,01-14 17:00:00+01:00,bus026,69.27063111573044
2030,sc01,01-14 17:00:00+01:00,bus046,25.304091776742197
2030,sc01,01-14 17:00:00+01:00,bus038,19.155208064534726
2030,sc01,01-14 17:00:00+01:00,bus098,35.90238972413551
2030,sc01,01-14 17:00:00+01:00,bus009,109.67307170626124
2030,sc01,01-14 17:00:00+01:00,bus052,26.827518347187855
2030,sc01,01-14 17:00:00+01:00,bus109,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus013,95.98212685307591
2030,sc01,01-14 17:00:00+01:00,bus024,65.74048866222182
2030,sc01,01-14 17:00:00+01:00,bus066,28.404390426303728
2030,sc01,01-14 17:00:00+01:00,bus116,31.81114300242143
2030,sc01,01-14 17:00:00+01:00,bus048,25.785812882074346
2030,sc01,01-14 17:00:00+01:00,bus070,37.18927321236165
2030,sc01,01-14 17:00:00+01:00,bus088,70.45273953873541
2030,sc01,01-14 17:00:00+01:00,bus040,39.32550745602811
2030,sc01,01-14 17:00:00+01:00,bus080,13.202462662847553
2030,sc01,01-14 17:00:00+01:00,bus025,69.27063111573044
2030,sc01,01-14 17:00:00+01:00,bus023,67.44731709494732
2030,sc01,01-14 17:00:00+01:00,bus062,28.975913766480566
2030,sc01,01-14 17:00:00+01:00,bus065,30.215504754372542
2030,sc01,01-14 17:00:00+01:00,bus079,7.043704755484943
2030,sc01,01-14 17:00:00+01:00,bus092,98.80015842854561
2030,sc01,01-14 17:00:00+01:00,bus027,72.98563343307606
2030,sc01,01-14 17:00:00+01:00,bus055,27.457148391869758
2030,sc01,01-14 17:00:00+01:00,bus018,81.1378660752983
2030,sc01,01-14 17:00:00+01:00,bus059,28.60610260362593
2030,sc01,01-14 17:00:00+01:00,bus073,39.65237928397777
2030,sc01,01-14 17:00:00+01:00,bus049,25.91452672238796
2030,sc01,01-14 17:00:00+01:00,bus020,73.4246001519044
2030,sc01,01-14 17:00:00+01:00,bus108,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus036,44.297899417596916
2030,sc01,01-14 17:00:00+01:00,bus093,157.25348389132174
2030,sc01,01-14 17:00:00+01:00,bus100,73.52541698312204
2030,sc01,01-14 17:00:00+01:00,bus118,-4.88984964817842
2030,sc01,01-14 17:00:00+01:00,bus101,84.37095377473189
2030,sc01,01-14 17:00:00+01:00,bus058,27.009336120441983
2030,sc01,01-14 17:00:00+01:00,bus043,39.059165371224644
2030,sc01,01-14 17:00:00+01:00,bus096,-24.089951037999228
2030,sc01,01-14 17:00:00+01:00,bus084,38.27525830031464
2030,sc01,01-14 17:00:00+01:00,bus114,73.0649854949313
2030,sc01,01-14 17:00:00+01:00,bus006,103.7117004789701
2030,sc01,01-14 17:00:00+01:00,bus086,49.57045621041445
2030,sc01,01-14 17:00:00+01:00,bus107,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus028,74.69906320590471
2030,sc01,01-14 17:00:00+01:00,bus007,102.55814237510464
2030,sc01,01-14 17:00:00+01:00,bus016,96.32526362855123
2030,sc01,01-14 17:00:00+01:00,bus051,26.719301900995454
2030,sc01,01-14 17:00:00+01:00,bus078,4.9091352535013115
2030,sc01,01-14 17:00:00+01:00,bus032,73.12245704742293
2030,sc01,01-14 17:00:00+01:00,bus091,92.45247705198813
2030,sc01,01-14 17:00:00+01:00,bus002,101.49936459289518
2030,sc01,01-14 17:00:00+01:00,bus111,73.52541698312204
2030,sc01,01-14 17:00:00+01:00,bus017,86.93748651081533
2030,sc01,01-14 17:00:00+01:00,bus075,-6.960764653006606
2030,sc01,01-14 17:00:00+01:00,bus071,39.65237928397777
2030,sc01,01-14 17:00:00+01:00,bus010,0.0
2030,sc01,01-14 17:00:00+01:00,bus067,28.669880673571228
2030,sc01,01-14 17:00:00+01:00,bus012,100.67251855147835
2030,sc01,01-14 17:00:00+01:00,bus021,71.93597788280597
2030,sc01,01-14 17:00:00+01:00,bus045,28.118848936539926
2030,sc01,01-14 17:00:00+01:00,bus094,81.73639535856455
2030,sc01,01-14 17:00:00+01:00,bus057,26.9300701655583
2030,sc01,01-14 17:00:00+01:00,bus022,70.2351962561564
2030,sc01,01-14 17:00:00+01:00,bus060,29.05699906782639
2030,sc01,01-14 17:00:00+01:00,bus115,73.05521908731835
2030,sc01,01-14 17:00:00+01:00,bus081,25.2395460992852
2030,sc01,01-14 17:00:00+01:00,bus106,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus011,101.7862984738502
2030,sc01,01-14 17:00:00+01:00,bus102,93.99615282909245
2030,sc01,01-14 17:00:00+01:00,bus110,73.52541698312204
2030,sc01,01-14 17:00:00+01:00,bus042,34.469385007461376
2030,sc01,01-14 17:00:00+01:00,bus030,112.47296812436261
2030,sc01,01-14 17:00:00+01:00,bus069,0.0
2030,sc01,01-14 17:00:00+01:00,bus035,44.205476259340294
2030,sc01,01-14 17:00:00+01:00,bus077,3.8243540311817603
2030,sc01,01-14 17:00:00+01:00,bus008,109.67307170626124
2030,sc01,01-14 17:00:00+01:00,bus076,-2.5476921375203485
2030,sc01,01-14 17:00:00+01:00,bus063,29.151267976601986
2030,sc01,01-14 17:00:00+01:00,bus034,44.54073673536921
2030,sc01,01-14 17:00:00+01:00,bus041,38.03811952328343
2030,sc01,01-14 17:00:00+01:00,bus087,49.57045621041445
2030,sc01,01-14 17:00:00+01:00,bus037,43.75513989018795
2030,sc01,01-14 17:00:00+01:00,bus089,85.02939221497516
2030,sc01,01-14 17:00:00+01:00,bus044,31.056919013336028
2030,sc01,01-14 17:00:00+01:00,bus082,0.0
2030,sc01,01-14 17:00:00+01:00,bus029,76.58884598459153
2030,sc01,01-14 17:00:00+01:00,bus050,26.279578667542882
2030,sc01,01-14 17:00:00+01:00,bus061,29.118491589130304
2030,sc01,01-14 17:00:00+01:00,bus054,27.35295704426153
2030,sc01,01-14 17:00:00+01:00,bus005,106.70651478708243
2030,sc01,01-14 17:00:00+01:00,bus099,63.583685407532506
2030,sc01,01-14 17:00:00+01:00,bus103,73.52541698312204
2030,sc01,01-14 17:00:00+01:00,bus053,27.128426322569805
2030,sc01,01-14 17:00:00+01:00,bus001,102.84030484512797
2030,sc01,01-14 17:00:00+01:00,bus004,106.19514039036983
2030,sc01,01-14 17:00:00+01:00,bus014,94.26086209883715
2030,sc01,01-14 17:00:00+01:00,bus104,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus074,98.99761316684406
2030,sc01,01-14 17:00:00+01:00,bus056,27.399006573829105
2030,sc01,01-14 17:00:00+01:00,bus090,88.28057325418777
2030,sc01,01-14 17:00:00+01:00,bus033,65.62344619767445
2030,sc01,01-14 17:00:00+01:00,bus083,15.015256363759626
2030,sc01,01-14 17:00:00+01:00,bus064,29.433737081770925
2030,sc01,01-14 17:00:00+01:00,bus113,85.1535637873142
2030,sc01,01-14 17:00:00+01:00,bus095,172.1056685694262
2030,sc01,01-14 17:00:00+01:00,bus117,100.67251855147835
2030,sc01,01-14 17:00:00+01:00,bus003,103.40943263986944
2030,sc01,01-14 17:00:00+01:00,bus112,73.52541698312204
2030,sc01,01-14 17:00:00+01:00,bus105,73.52541698312206
2030,sc01,01-14 17:00:00+01:00,bus031,77.25217376799063
2030,sc01,01-14 17:00:00+01:00,bus015,76.57666113327795
2030,sc01,01-14 17:00:00+01:00,bus047,22.344155471480427
2030,sc01,01-14 17:00:00+01:00,bus068,31.81114300242143
2030,sc01,01-14 17:00:00+01:00,bus085,49.57045621041445
2030,sc01,01-14 17:00:00+01:00,bus039,40.935073595767875
2030,sc01,01-14 17:00:00+01:00,bus072,52.141367816115874
2030,sc01,01-14 17:00:00+01:00,bus097,-5.946033432034738
2030,sc01,01-26 08:00:00+01:00,bus019,58.44130931655655
2030,sc01,01-26 08:00:00+01:00,bus026,57.495725661395504
2030,sc01,01-26 08:00:00+01:00,bus046,5.329649882719618
2030,sc01,01-26 08:00:00+01:00,bus038,-7.629849566487466
2030,sc01,01-26 08:00:00+01:00,bus098,0.0
2030,sc01,01-26 08:00:00+01:00,bus009,95.83018064188289
2030,sc01,01-26 08:00:00+01:00,bus052,3.6769330107298286
2030,sc01,01-26 08:00:00+01:00,bus109,0.0
2030,sc01,01-26 08:00:00+01:00,bus013,80.76390354459863
2030,sc01,01-26 08:00:00+01:00,bus024,54.85131077945127
2030,sc01,01-26 08:00:00+01:00,bus066,2.557989231619043
2030,sc01,01-26 08:00:00+01:00,bus116,1.9527143761178691
2030,sc01,01-26 08:00:00+01:00,bus048,4.536670035154683
2030,sc01,01-26 08:00:00+01:00,bus070,34.36566917526822
2030,sc01,01-26 08:00:00+01:00,bus088,0.0
2030,sc01,01-26 08:00:00+01:00,bus040,17.207518656080836
2030,sc01,01-26 08:00:00+01:00,bus080,0.0
2030,sc01,01-26 08:00:00+01:00,bus025,57.495725661395504
2030,sc01,01-26 08:00:00+01:00,bus023,56.07596881945834
2030,sc01,01-26 08:00:00+01:00,bus062,2.1524379541393603
2030,sc01,01-26 08:00:00+01:00,bus065,1.2728278431396112
2030,sc01,01-26 08:00:00+01:00,bus079,-0.5679962536286277
2030,sc01,01-26 08:00:00+01:00,bus092,0.0
2030,sc01,01-26 08:00:00+01:00,bus027,60.388480226842454
2030,sc01,01-26 08:00:00+01:00,bus055,3.230149387017579
2030,sc01,01-26 08:00:00+01:00,bus018,64.76980741952542
2030,sc01,01-26 08:00:00+01:00,bus059,2.414854865188942
2030,sc01,01-26 08:00:00+01:00,bus073,36.13296024926214
2030,sc01,01-26 08:00:00+01:00,bus049,4.324789176413788
2030,sc01,01-26 08:00:00+01:00,bus020,57.83693098469263
2030,sc01,01-26 08:00:00+01:00,bus108,0.0
2030,sc01,01-26 08:00:00+01:00,bus036,22.140044060163312
2030,sc01,01-26 08:00:00+01:00,bus093,0.0
2030,sc01,01-26 08:00:00+01:00,bus100,-1.3636434976374206e-13
2030,sc01,01-26 08:00:00+01:00,bus118,-8.570078969852474
2030,sc01,01-26 08:00:00+01:00,bus101,0.0
2030,sc01,01-26 08:00:00+01:00,bus058,3.5479156547826407
2030,sc01,01-26 08:00:00+01:00,bus043,17.378046676292858
2030,sc01,01-26 08:00:00+01:00,bus096,0.0
2030,sc01,01-26 08:00:00+01:00,bus084,0.0
2030,sc01,01-26 08:00:00+01:00,bus114,60.45026916251492
