Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-02 17:00:00+01:00,N_101,38.65877717450423
2030,sc01,01-02 17:00:00+01:00,N_119,7.282695193206609
2030,sc01,01-02 17:00:00+01:00,N_106,30.426914501675615
2030,sc01,01-02 17:00:00+01:00,N_115,1.0646295841706357
2030,sc01,01-02 17:00:00+01:00,N_116,3.862341393906503
2030,sc01,01-02 17:00:00+01:00,N_118,3.4716813706969254
2030,sc01,01-02 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 17:00:00+01:00,N_104,35.59205575648921
2030,sc01,01-02 17:00:00+01:00,N_109,33.72761545543826
2030,sc01,01-02 17:00:00+01:00,N_122,3.4190039779409913
2030,sc01,01-02 17:00:00+01:00,N_102,37.87001705005869
2030,sc01,01-02 17:00:00+01:00,N_120,13.146158849149646
2030,sc01,01-02 17:00:00+01:00,N_105,33.48646992482544
2030,sc01,01-02 17:00:00+01:00,N_114,12.446574836889168
2030,sc01,01-02 17:00:00+01:00,N_112,24.66970131157421
2030,sc01,01-02 17:00:00+01:00,N_113,21.697390062058712
2030,sc01,01-02 17:00:00+01:00,N_110,28.081561875752822
2030,sc01,01-02 17:00:00+01:00,N_124,94.50852309322138
2030,sc01,01-02 17:00:00+01:00,N_103,63.57109902682388
2030,sc01,01-02 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_123,16.344411752391306
2030,sc01,01-02 17:00:00+01:00,N_111,21.6707639864181
2030,sc01,01-02 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-02 17:00:00+01:00,N_117,3.6276524065926212
2030,sc01,01-02 18:00:00+01:00,N_101,0.8964678714215529
2030,sc01,01-02 18:00:00+01:00,N_119,3.277412518008472
2030,sc01,01-02 18:00:00+01:00,N_106,-5.861176268699578
2030,sc01,01-02 18:00:00+01:00,N_115,3.288685233950029
2030,sc01,01-02 18:00:00+01:00,N_116,3.283613269049619
2030,sc01,01-02 18:00:00+01:00,N_118,3.2843214956506652
2030,sc01,01-02 18:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 18:00:00+01:00,N_104,2.9755708594409516
2030,sc01,01-02 18:00:00+01:00,N_109,4.858054630686345
2030,sc01,01-02 18:00:00+01:00,N_122,3.2844169943672137
2030,sc01,01-02 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-02 18:00:00+01:00,N_120,3.2667826590807914
2030,sc01,01-02 18:00:00+01:00,N_105,1.2459371757640811
2030,sc01,01-02 18:00:00+01:00,N_114,3.2680509332263776
2030,sc01,01-02 18:00:00+01:00,N_112,3.2458916571218213
2030,sc01,01-02 18:00:00+01:00,N_113,3.2512801529197595
2030,sc01,01-02 18:00:00+01:00,N_110,1.6111222594734922
2030,sc01,01-02 18:00:00+01:00,N_124,3.323379907916541
2030,sc01,01-02 18:00:00+01:00,N_103,3.3794662883749282
2030,sc01,01-02 18:00:00+01:00,N_107,16.240719824277058
2030,sc01,01-02 18:00:00+01:00,N_123,3.2609845542111477
2030,sc01,01-02 18:00:00+01:00,N_111,3.2513284232672133
2030,sc01,01-02 18:00:00+01:00,N_108,16.240719824277058
2030,sc01,01-02 18:00:00+01:00,N_117,3.284038736140986
2030,sc01,01-03 16:00:00+01:00,N_101,50.01576314417872
2030,sc01,01-03 16:00:00+01:00,N_119,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_106,50.01576314417872
2030,sc01,01-03 16:00:00+01:00,N_115,50.01576314417867
2030,sc01,01-03 16:00:00+01:00,N_116,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_118,50.01576314417871
2030,sc01,01-03 16:00:00+01:00,N_121,50.0157631441787
2030,sc01,01-03 16:00:00+01:00,N_104,50.01576314417872
2030,sc01,01-03 16:00:00+01:00,N_109,50.01576314417874
2030,sc01,01-03 16:00:00+01:00,N_122,50.01576314417871
2030,sc01,01-03 16:00:00+01:00,N_102,50.01576314417872
2030,sc01,01-03 16:00:00+01:00,N_120,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_105,50.01576314417872
2030,sc01,01-03 16:00:00+01:00,N_114,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_112,50.01576314417869
2030,sc01,01-03 16:00:00+01:00,N_113,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_110,50.0157631441787
2030,sc01,01-03 16:00:00+01:00,N_124,50.01576314417874
2030,sc01,01-03 16:00:00+01:00,N_103,50.01576314417874
2030,sc01,01-03 16:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 16:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_111,50.0157631441787
2030,sc01,01-03 16:00:00+01:00,N_108,50.0157631441787
2030,sc01,01-03 16:00:00+01:00,N_117,50.01576314417871
2030,sc01,01-03 17:00:00+01:00,N_101,38.65877717450423
2030,sc01,01-03 17:00:00+01:00,N_119,7.282695193206608
2030,sc01,01-03 17:00:00+01:00,N_106,30.426914501675615
2030,sc01,01-03 17:00:00+01:00,N_115,1.0646295841706357
2030,sc01,01-03 17:00:00+01:00,N_116,3.862341393906503
2030,sc01,01-03 17:00:00+01:00,N_118,3.4716813706969254
2030,sc01,01-03 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 17:00:00+01:00,N_104,35.59205575648921
2030,sc01,01-03 17:00:00+01:00,N_109,33.72761545543826
2030,sc01,01-03 17:00:00+01:00,N_122,3.4190039779409913
2030,sc01,01-03 17:00:00+01:00,N_102,37.87001705005869
2030,sc01,01-03 17:00:00+01:00,N_120,13.146158849149648
2030,sc01,01-03 17:00:00+01:00,N_105,33.48646992482544
2030,sc01,01-03 17:00:00+01:00,N_114,12.446574836889168
2030,sc01,01-03 17:00:00+01:00,N_112,24.66970131157421
2030,sc01,01-03 17:00:00+01:00,N_113,21.697390062058712
2030,sc01,01-03 17:00:00+01:00,N_110,28.081561875752822
2030,sc01,01-03 17:00:00+01:00,N_124,94.50852309322138
2030,sc01,01-03 17:00:00+01:00,N_103,63.57109902682388
2030,sc01,01-03 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_123,16.344411752391306
2030,sc01,01-03 17:00:00+01:00,N_111,21.6707639864181
2030,sc01,01-03 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_117,3.6276524065926212
2030,sc01,01-03 18:00:00+01:00,N_101,0.6755641688257992
2030,sc01,01-03 18:00:00+01:00,N_119,5.050163553352213
2030,sc01,01-03 18:00:00+01:00,N_106,-12.759342675758354
2030,sc01,01-03 18:00:00+01:00,N_115,6.186350291730458
2030,sc01,01-03 18:00:00+01:00,N_116,5.026591660998564
2030,sc01,01-03 18:00:00+01:00,N_118,3.8486006445250056
2030,sc01,01-03 18:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 18:00:00+01:00,N_104,4.750398369858614
2030,sc01,01-03 18:00:00+01:00,N_109,8.449432457714309
2030,sc01,01-03 18:00:00+01:00,N_122,3.689757937948783
2030,sc01,01-03 18:00:00+01:00,N_102,0.23094206386713054
