Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-02 18:00:00+01:00,N_123,3.2602779962089965
2030,sc01,01-02 18:00:00+01:00,N_124,3.3254380730122897
2030,sc01,01-02 18:00:00+01:00,N_122,3.2841507598043345
2030,sc01,01-02 18:00:00+01:00,N_115,3.2914192609559585
2030,sc01,01-02 18:00:00+01:00,N_113,3.2507626393571374
2030,sc01,01-02 18:00:00+01:00,N_103,3.380431875161157
2030,sc01,01-02 18:00:00+01:00,N_117,3.283359013385317
2030,sc01,01-02 18:00:00+01:00,N_114,3.2672067201932458
2030,sc01,01-02 18:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-02 18:00:00+01:00,N_108,16.240801418605322
2030,sc01,01-02 18:00:00+01:00,N_109,4.857996276491106
2030,sc01,01-02 18:00:00+01:00,N_116,3.2824658973810403
2030,sc01,01-02 18:00:00+01:00,N_101,0.8965004101005857
2030,sc01,01-02 18:00:00+01:00,N_119,3.276385938696886
2030,sc01,01-02 18:00:00+01:00,N_120,3.2659631523811927
2030,sc01,01-02 18:00:00+01:00,N_110,1.6107959047770852
2030,sc01,01-02 18:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-02 18:00:00+01:00,N_112,3.245479112957855
2030,sc01,01-02 18:00:00+01:00,N_107,16.240801418605322
2030,sc01,01-02 18:00:00+01:00,N_111,3.250809969384768
2030,sc01,01-02 18:00:00+01:00,N_105,1.2457942139209806
2030,sc01,01-02 18:00:00+01:00,N_104,2.975538769699039
2030,sc01,01-02 18:00:00+01:00,N_118,3.2839850006539026
2030,sc01,01-02 18:00:00+01:00,N_106,-5.8615770953383874
2030,sc01,01-03 16:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_124,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_122,50.01576314417862
2030,sc01,01-03 16:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_113,50.015763144178706
2030,sc01,01-03 16:00:00+01:00,N_103,50.015763144178734
2030,sc01,01-03 16:00:00+01:00,N_117,50.01576314417862
2030,sc01,01-03 16:00:00+01:00,N_114,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_102,50.015763144178784
2030,sc01,01-03 16:00:00+01:00,N_108,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_109,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_116,50.01576314417865
2030,sc01,01-03 16:00:00+01:00,N_101,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_119,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_120,50.015763144178685
2030,sc01,01-03 16:00:00+01:00,N_110,50.01576314417876
2030,sc01,01-03 16:00:00+01:00,N_121,50.01576314417858
2030,sc01,01-03 16:00:00+01:00,N_112,50.01576314417871
2030,sc01,01-03 16:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 16:00:00+01:00,N_111,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_105,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_104,50.01576314417877
2030,sc01,01-03 16:00:00+01:00,N_118,50.01576314417859
2030,sc01,01-03 16:00:00+01:00,N_106,50.01576314417876
2030,sc01,01-03 17:00:00+01:00,N_123,29.027747887676785
2030,sc01,01-03 17:00:00+01:00,N_124,45.88385005282542
2030,sc01,01-03 17:00:00+01:00,N_122,8.638418139839512
2030,sc01,01-03 17:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-03 17:00:00+01:00,N_113,30.18347982446474
2030,sc01,01-03 17:00:00+01:00,N_103,39.204321953316004
2030,sc01,01-03 17:00:00+01:00,N_117,16.953324846483977
2030,sc01,01-03 17:00:00+01:00,N_114,28.18618748017407
2030,sc01,01-03 17:00:00+01:00,N_102,33.923235280031726
2030,sc01,01-03 17:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_109,32.62223900419596
2030,sc01,01-03 17:00:00+01:00,N_116,26.33281312127167
2030,sc01,01-03 17:00:00+01:00,N_101,34.07187734363794
2030,sc01,01-03 17:00:00+01:00,N_119,27.071282790357767
2030,sc01,01-03 17:00:00+01:00,N_120,28.33723079450537
2030,sc01,01-03 17:00:00+01:00,N_110,31.72047128629294
2030,sc01,01-03 17:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-03 17:00:00+01:00,N_112,30.82521510497864
2030,sc01,01-03 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 17:00:00+01:00,N_111,30.17773113575556
2030,sc01,01-03 17:00:00+01:00,N_105,32.92202889545708
2030,sc01,01-03 17:00:00+01:00,N_104,33.20780026202656
2030,sc01,01-03 17:00:00+01:00,N_118,10.379217767733167
2030,sc01,01-03 17:00:00+01:00,N_106,32.95421350420739
2030,sc01,01-03 19:00:00+01:00,N_123,4.856794209680215
2030,sc01,01-03 19:00:00+01:00,N_124,8.202235471900718
2030,sc01,01-03 19:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-03 19:00:00+01:00,N_115,8.923361253412347
2030,sc01,01-03 19:00:00+01:00,N_113,5.05849934667311
2030,sc01,01-03 19:00:00+01:00,N_103,7.036484931075556
2030,sc01,01-03 19:00:00+01:00,N_117,2.5984308146104995
2030,sc01,01-03 19:00:00+01:00,N_114,4.709920136307373
2030,sc01,01-03 19:00:00+01:00,N_102,0.6755641688257992
2030,sc01,01-03 19:00:00+01:00,N_108,30.90458866559554
2030,sc01,01-03 19:00:00+01:00,N_109,8.704727570905249
2030,sc01,01-03 19:00:00+01:00,N_116,4.386458339447706
2030,sc01,01-03 19:00:00+01:00,N_101,1.1411813050513746
2030,sc01,01-03 19:00:00+01:00,N_119,4.515340410650208
2030,sc01,01-03 19:00:00+01:00,N_120,4.736281104140212
2030,sc01,01-03 19:00:00+01:00,N_110,2.1061425144820376
2030,sc01,01-03 19:00:00+01:00,N_121,-0.007249504225765495
2030,sc01,01-03 19:00:00+01:00,N_112,5.170498763275704
2030,sc01,01-03 19:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-03 19:00:00+01:00,N_111,5.057496051698996
2030,sc01,01-03 19:00:00+01:00,N_105,1.6130518038759754
2030,sc01,01-03 19:00:00+01:00,N_104,5.090907063979732
2030,sc01,01-03 19:00:00+01:00,N_118,1.345197795530933
2030,sc01,01-03 19:00:00+01:00,N_106,-12.446951387245958
2030,sc01,01-04 16:00:00+01:00,N_123,41.4088119489434
2030,sc01,01-04 16:00:00+01:00,N_124,122.44685064395246
2030,sc01,01-04 16:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-04 16:00:00+01:00,N_115,50.015763144178685
2030,sc01,01-04 16:00:00+01:00,N_113,46.95860783289879
2030,sc01,01-04 16:00:00+01:00,N_103,90.37192360122661
2030,sc01,01-04 16:00:00+01:00,N_117,17.927497457310015
2030,sc01,01-04 16:00:00+01:00,N_114,37.36765989889385
2030,sc01,01-04 16:00:00+01:00,N_102,63.72586775783679
