Period,Scenario,LoadLevel,mEUR
2030,sc01,01-01 02:00:00+01:00,271659.9625664
2030,sc01,01-01 15:00:00+01:00,35055.41324311964
2030,sc01,01-04 12:00:00+01:00,396834.895824967
2030,sc01,01-06 02:00:00+01:00,152128.08801629115
2030,sc01,01-13 01:00:00+01:00,1743493.0450876623
2030,sc01,01-15 13:00:00+01:00,1274513.2366295867
2030,sc01,01-16 15:00:00+01:00,4472575.241462961
2030,sc01,01-17 06:00:00+01:00,2802177.3277674825
2030,sc01,01-17 09:00:00+01:00,4774963.986973994
2030,sc01,01-21 04:00:00+01:00,1480913.5287478406
2030,sc01,01-21 11:00:00+01:00,430795.2862689374
2030,sc01,01-25 01:00:00+01:00,8820885.418093242
2030,sc01,01-25 06:00:00+01:00,7874910.261235152
2030,sc01,01-25 15:00:00+01:00,4993335.0550202485
2030,sc01,01-28 00:00:00+01:00,1964589.3673654685
2030,sc01,01-29 11:00:00+01:00,9555916.480612364
2030,sc01,01-30 07:00:00+01:00,14486123.69472253
2030,sc01,01-31 09:00:00+01:00,31755722.136118397
2030,sc01,02-01 22:00:00+01:00,11029477.995072998
2030,sc01,02-02 16:00:00+01:00,1215903.6366544536
2030,sc01,02-06 07:00:00+01:00,29469000.951351874
2030,sc01,02-07 10:00:00+01:00,2208714.939530262
2030,sc01,02-08 15:00:00+01:00,1188818.5108547553
2030,sc01,02-10 07:00:00+01:00,3624338.998591638
2030,sc01,02-10 12:00:00+01:00,176346.02174052421
2030,sc01,02-11 11:00:00+01:00,866613.7886959085
2030,sc01,02-11 19:00:00+01:00,3226473.9161217688
2030,sc01,02-11 23:00:00+01:00,1416759.9226820718
2030,sc01,02-12 02:00:00+01:00,1274746.2225007187
2030,sc01,02-12 08:00:00+01:00,10391101.84908877
2030,sc01,02-16 00:00:00+01:00,2676073.226670887
2030,sc01,02-17 10:00:00+01:00,30075.733246973086
2030,sc01,02-18 08:00:00+01:00,2060084.7516516347
2030,sc01,02-18 15:00:00+01:00,1237291.4294953346
2030,sc01,02-21 14:00:00+01:00,1699961.7515156327
2030,sc01,02-22 21:00:00+01:00,7522393.413425193
2030,sc01,02-26 22:00:00+01:00,2822233.4968901887
2030,sc01,02-27 23:00:00+01:00,2229283.5671423697
2030,sc01,03-02 08:00:00+01:00,690260.7876365805
2030,sc01,03-02 12:00:00+01:00,533754.3938700036
2030,sc01,03-03 15:00:00+01:00,190346.05452245154
2030,sc01,03-06 01:00:00+01:00,4394667.866186676
2030,sc01,03-06 13:00:00+01:00,795870.4016394813
2030,sc01,03-07 16:00:00+01:00,1312536.7511323548
2030,sc01,03-08 15:00:00+01:00,370178.9139739101
2030,sc01,03-08 20:00:00+01:00,3010851.031898914
2030,sc01,03-10 11:00:00+01:00,256685.39770641882
2030,sc01,03-14 14:00:00+01:00,519794.73261949525
2030,sc01,03-15 14:00:00+01:00,9852645.823603636
2030,sc01,03-16 03:00:00+01:00,3965667.157908802
2030,sc01,03-21 21:00:00+01:00,6501340.425010545
2030,sc01,03-23 01:00:00+01:00,5894763.078429248
2030,sc01,03-26 09:00:00+01:00,172757.61634963352
2030,sc01,03-26 18:00:00+01:00,1145927.0810281222
2030,sc01,03-29 22:00:00+01:00,1436785.5480972114
2030,sc01,03-31 09:00:00+02:00,6191.678687879123
2030,sc01,04-01 07:00:00+02:00,2293418.3545768927
2030,sc01,04-02 12:00:00+02:00,82751.81099258558
2030,sc01,04-04 13:00:00+02:00,31628.915532395986
2030,sc01,04-04 21:00:00+02:00,796853.3741497057
2030,sc01,04-08 15:00:00+02:00,596522.2302295063
2030,sc01,04-10 13:00:00+02:00,709825.0372123452
2030,sc01,04-11 01:00:00+02:00,4181694.197722267
2030,sc01,04-13 16:00:00+02:00,496492.5216817172
2030,sc01,04-14 16:00:00+02:00,93388.99090347944
2030,sc01,04-15 01:00:00+02:00,1738377.4385218068
2030,sc01,04-16 12:00:00+02:00,189331.12583261292
2030,sc01,04-19 04:00:00+02:00,2387720.685065899
2030,sc01,04-20 16:00:00+02:00,216793.62281960069
2030,sc01,04-23 04:00:00+02:00,818108.666507795
2030,sc01,04-24 12:00:00+02:00,1476687.2741657025
2030,sc01,04-25 09:00:00+02:00,269089.4302697135
2030,sc01,04-26 20:00:00+02:00,4176675.746856265
2030,sc01,05-02 14:00:00+02:00,57616.93413202024
2030,sc01,05-03 22:00:00+02:00,4352323.1479403125
2030,sc01,05-08 18:00:00+02:00,961549.0959448897
2030,sc01,05-18 12:00:00+02:00,386351.07064395346
2030,sc01,05-20 16:00:00+02:00,1335131.9644114543
2030,sc01,05-21 02:00:00+02:00,2801284.491106027
2030,sc01,05-23 06:00:00+02:00,8152696.585234262
2030,sc01,05-23 07:00:00+02:00,3694147.568144526
2030,sc01,05-23 16:00:00+02:00,1730000.900542242
2030,sc01,05-25 12:00:00+02:00,276419.8009841575
2030,sc01,05-26 15:00:00+02:00,3947.855897758826
2030,sc01,05-27 09:00:00+02:00,3370071.0284594847
2030,sc01,05-27 12:00:00+02:00,5758093.869246363
2030,sc01,06-01 01:00:00+02:00,946452.9022545363
2030,sc01,06-02 19:00:00+02:00,167745.737404829
2030,sc01,06-03 12:00:00+02:00,9795494.101647235
2030,sc01,06-04 10:00:00+02:00,8020311.330435939
2030,sc01,06-10 04:00:00+02:00,1387035.1815186962
2030,sc01,06-11 18:00:00+02:00,1597751.445735127
2030,sc01,06-13 01:00:00+02:00,2342209.4336764677
2030,sc01,06-16 14:00:00+02:00,335107.31172009144
2030,sc01,06-16 17:00:00+02:00,151960.76086369978
2030,sc01,06-16 18:00:00+02:00,212769.89077679347
2030,sc01,06-17 22:00:00+02:00,2832005.856010703
2030,sc01,06-18 14:00:00+02:00,4090977.2175358017
2030,sc01,06-21 23:00:00+02:00,2626885.1044232356
2030,sc01,06-24 09:00:00+02:00,537778.6502658961
2030,sc01,06-27 02:00:00+02:00,251062.92369223366
2030,sc01,06-27 15:00:00+02:00,96397.04249760113
2030,sc01,06-27 18:00:00+02:00,931020.4508173022
2030,sc01,07-03 05:00:00+02:00,2290027.077786389
2030,sc01,07-04 12:00:00+02:00,163389.8306237368
2030,sc01,07-04 20:00:00+02:00,656572.5941961596
2030,sc01,07-11 07:00:00+02:00,712687.1818657264
2030,sc01,07-11 13:00:00+02:00,25852206.388813764
2030,sc01,07-15 05:00:00+02:00,2569915.616005169
2030,sc01,07-16 03:00:00+02:00,4907707.286731569
2030,sc01,07-17 21:00:00+02:00,5688963.724254112
2030,sc01,07-20 05:00:00+02:00,3597586.375228515
2030,sc01,07-23 17:00:00+02:00,8750482.570514724
2030,sc01,07-27 15:00:00+02:00,69233.37152257474
2030,sc01,08-02 16:00:00+02:00,353169.5709058218
2030,sc01,08-03 09:00:00+02:00,11612.102300183662
2030,sc01,08-07 17:00:00+02:00,915006.7478123924
2030,sc01,08-10 21:00:00+02:00,415380.65167199314
2030,sc01,08-11 11:00:00+02:00,66576.09723042132
2030,sc01,08-12 13:00:00+02:00,14994327.831307694
2030,sc01,08-12 20:00:00+02:00,8574703.986111913
2030,sc01,08-16 06:00:00+02:00,4271791.159990185
2030,sc01,08-17 15:00:00+02:00,122584.73591225881
2030,sc01,08-17 18:00:00+02:00,111437.33685504689
2030,sc01,08-22 02:00:00+02:00,6727239.012613454
2030,sc01,08-22 09:00:00+02:00,1879792.6277801306
2030,sc01,08-25 11:00:00+02:00,445869.5210700581
