Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-01 02:00:00+01:00,Wind N05,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 66,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 18,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 19,0.0
2030,sc01,01-01 02:00:00+01:00,CT Oil 03,0.0
2030,sc01,01-01 02:00:00+01:00,Wind 02,2.9080043456999998
2030,sc01,01-01 02:00:00+01:00,Solar 53,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N08,5.51591207637151
2030,sc01,01-01 02:00:00+01:00,CC NG 38,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 04,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 10,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 32,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 24,0.0
2030,sc01,01-01 02:00:00+01:00,Geo 01,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 17,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 69,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N02,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 08,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 39,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 05,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 14,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 21,0.1416792
2030,sc01,01-01 02:00:00+01:00,Wind 06,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 48,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 48,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 22,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 24,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 11,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 26,0.0
2030,sc01,01-01 02:00:00+01:00,CT Oil 01,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 11,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 41,0.0
2030,sc01,01-01 02:00:00+01:00,ST NG 04,0.0
2030,sc01,01-01 02:00:00+01:00,Wind 17,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 09,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 20,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 38,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 51,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 03,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 09,0.0
2030,sc01,01-01 02:00:00+01:00,Wind 01,0.88005394644
2030,sc01,01-01 02:00:00+01:00,ST NG 02,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 67,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 56,0.0
2030,sc01,01-01 02:00:00+01:00,CC NG 21,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 16,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 71,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 66,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 52,0.0
2030,sc01,01-01 02:00:00+01:00,Hydro 41,0.049584528
2030,sc01,01-01 02:00:00+01:00,ST NG 06,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 44,0.0
2030,sc01,01-01 02:00:00+01:00,Solar 21,0.0
2030,sc01,01-01 02:00:00+01:00,CT NG 05,0.0
2030,sc01,01-01 02:00:00+01:00,Wind N07,14.55871700137396
2030,sc01,01-01 02:00:00+01:00,Wind N10,0.0
