,Weight
sti1,142
sti10,80
sti100,42
sti101,82
sti102,45
sti103,73
sti104,73
sti105,58
sti106,40
sti107,130
sti108,72
sti109,33
sti11,74
sti110,79
sti12,134
sti13,119
sti14,77
sti15,76
sti16,69
sti17,69
sti18,65
sti19,83
sti2,17
sti20,81
sti21,71
sti22,97
sti23,90
sti24,138
sti25,87
sti26,69
sti27,50
sti28,104
sti29,73
sti3,86
sti30,64
sti31,108
sti32,35
sti33,67
sti34,79
sti35,83
sti36,74
sti37,108
sti38,127
sti39,106
sti4,110
sti40,58
sti41,109
sti42,83
sti43,60
sti44,82
sti45,80
sti46,62
sti47,105
sti48,66
sti49,47
sti5,89
sti50,85
sti51,97
sti52,72
sti53,78
sti54,50
sti55,109
sti56,67
sti57,151
sti58,116
sti59,59
sti6,85
sti60,82
sti61,102
sti62,73
sti63,92
sti64,52
sti65,187
sti66,83
sti67,46
sti68,33
sti69,63
sti7,99
sti70,142
sti71,96
sti72,71
sti73,125
sti74,92
sti75,82
sti76,81
sti77,74
sti78,76
sti79,87
sti8,26
sti80,66
sti81,44
sti82,47
sti83,88
sti84,77
sti85,17
sti86,67
sti87,92
sti88,70
sti89,72
sti9,93
sti90,70
sti91,69
sti92,49
sti93,60
sti94,76
sti95,49
sti96,76
sti97,80
sti98,105
sti99,56
