Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-17 10:00:00+01:00,Wind 03,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 46,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 09,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 31,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 01,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 42,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 53,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 38,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 68,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 60,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 15,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 54,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 21,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 11,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 33,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 37,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 28,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 61,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 16,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N04,1814.0173872415824
2030,sc01,01-17 10:00:00+01:00,Solar 65,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 11,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 29,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 47,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 33,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N06,1692.7464401878206
2030,sc01,01-17 10:00:00+01:00,Hydro 28,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 15,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 50,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N08,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N09,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 32,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 20,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 63,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 26,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N01,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 29,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 27,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 19,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 02,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 34,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 35,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 55,0.0
2030,sc01,01-17 10:00:00+01:00,Wind 06,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 09,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 40,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 40,0.0
2030,sc01,01-17 10:00:00+01:00,Wind N03,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 08,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 48,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 59,0.0
2030,sc01,01-17 10:00:00+01:00,Hydro 24,0.0
2030,sc01,01-17 10:00:00+01:00,Solar 04,0.0
