LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,0.0,0.7970188901794094,0.0
01-01 01:00:00+01:00,0.0,0.0,0.7978048477857629,0.0
01-01 02:00:00+01:00,0.0,0.0,0.815488893589366,0.0
01-01 03:00:00+01:00,0.0,0.570380607638172,1.185701249216489,0.0
01-01 04:00:00+01:00,0.0,2.296439708079186,2.3050133474868435,0.0
01-01 05:00:00+01:00,0.0,4.744625571496949,3.89260907631504,0.0
01-01 06:00:00+01:00,0.0,5.81281490945511,4.5506374125742175,0.0
01-01 07:00:00+01:00,0.0,0.0,0.88563229235325,0.0
01-01 08:00:00+01:00,0.0,0.0,0.7152599984659855,0.0
01-01 09:00:00+01:00,0.0,0.0,0.6793679362561906,0.0
01-01 10:00:00+01:00,0.0,0.0,0.656313180471847,0.0
01-01 11:00:00+01:00,0.0,0.0,0.6384981425293209,0.0
01-01 12:00:00+01:00,0.0,0.0,0.6225170051109131,0.0
01-01 13:00:00+01:00,0.0,0.0,0.6122995562992486,0.0
01-01 14:00:00+01:00,0.0,0.0,0.6075838111542681,0.0
01-01 15:00:00+01:00,0.0,0.0,1.420429094746131,0.0
01-01 16:00:00+01:00,0.0,10.361832727787014,7.82907213150181,0.0
01-01 17:00:00+01:00,0.0,4.63307752964984,3.820272577059074,0.0
01-01 18:00:00+01:00,0.0,4.398239554263637,3.667985215191485,0.0
01-01 19:00:00+01:00,0.0,4.051853549635303,3.4433613621582624,0.0
01-01 20:00:00+01:00,0.0,3.376694380876511,3.005535203419627,0.0
01-01 21:00:00+01:00,0.0,1.926569907676392,2.065160759391212,0.0
01-01 22:00:00+01:00,0.0,0.488187325750426,1.1324006786884293,0.0
01-01 23:00:00+01:00,0.0,0.0,0.8036995294737179,0.0
01-02 00:00:00+01:00,0.0,0.0,0.781299738639985,0.0
01-02 01:00:00+01:00,0.0,0.0,0.7785488871139925,0.0
01-02 02:00:00+01:00,0.0,0.0,0.7891593144299592,0.0
01-02 03:00:00+01:00,0.0,0.1594141594943637,0.9191983714528608,0.0
01-02 04:00:00+01:00,0.0,1.5977967412810612,1.8519584521455972,0.0
01-02 05:00:00+01:00,0.0,3.652628991065492,3.18447284656968,0.0
01-02 06:00:00+01:00,0.0,4.533271391544109,3.755550449210153,0.0
01-02 07:00:00+01:00,0.0,0.0,0.7961806025787429,0.0
01-02 08:00:00+01:00,0.0,0.0,0.6722943178091108,0.0
01-02 09:00:00+01:00,0.0,0.0,0.6542172934877378,0.0
01-02 10:00:00+01:00,0.0,0.0,0.6379741704809808,0.0
01-02 11:00:00+01:00,0.0,0.0,0.6322104818473545,0.0
01-02 12:00:00+01:00,0.0,0.0,0.6261848068956525,0.0
01-02 13:00:00+01:00,0.0,0.0,0.618063245696286,0.0
01-02 14:00:00+01:00,0.0,0.0,0.6162293443074272,0.0
01-02 15:00:00+01:00,0.0,0.0,0.7252486548760767,0.0
01-02 16:00:00+01:00,0.0,2.6839223583664547,2.556287488764171,0.0
01-02 17:00:00+01:00,0.0,4.386497662514912,3.660370851640459,0.0
01-02 18:00:00+01:00,0.0,4.233852970400827,3.5613840610855667,0.0
01-02 19:00:00+01:00,0.0,3.6819837505191577,3.203508774972913,0.0
01-02 20:00:00+01:00,0.0,2.901147485260488,2.697153298320711,0.0
01-02 21:00:00+01:00,0.0,1.544958201941799,1.8176937989432411,0.0
01-02 22:00:00+01:00,0.0,0.1241884718260928,0.8963552727447829,0.0
01-02 23:00:00+01:00,0.0,0.0,0.773440163052666,0.0
01-03 00:00:00+01:00,0.0,0.0,0.7565420752405141,0.0
01-03 01:00:00+01:00,0.0,0.0,0.7388580299030684,0.0
01-03 02:00:00+01:00,0.0,0.0,0.7478965420164397,0.0
01-03 03:00:00+01:00,0.0,0.0,0.781299738639985,0.0
01-03 04:00:00+01:00,0.0,0.7934766937004988,1.3303742491763644,0.0
01-03 05:00:00+01:00,0.0,2.901147485259613,2.697153298320156,0.0
01-03 06:00:00+01:00,0.0,3.8287574814915786,3.298688373875384,0.0
01-03 07:00:00+01:00,0.0,0.0,0.7746285674720705,0.0
01-03 08:00:00+01:00,0.0,0.0,0.6649587137059265,0.0
01-03 09:00:00+01:00,0.0,0.0,0.6534313364658031,0.0
01-03 10:00:00+01:00,0.0,0.0,0.645833746774285,0.0
01-03 11:00:00+01:00,0.0,0.0,0.6364022556128289,0.0
01-03 12:00:00+01:00,0.0,0.0,0.629328637179191,0.0
01-03 13:00:00+01:00,0.0,0.0,0.6243509062769192,0.0
01-03 14:00:00+01:00,0.0,0.0,0.6188492026912605,0.0
01-03 15:00:00+01:00,0.0,0.0,0.7209744829171258,0.0
01-03 16:00:00+01:00,0.0,2.3257944511314483,2.565255281978156,0.0
01-03 17:00:00+01:00,0.0,10.854579752464964,8.18675451692147,0.0
01-03 18:00:00+01:00,0.0,9.101189300525393,7.136038522062777,0.0
01-03 19:00:00+01:00,0.0,4.025234170738834,4.139749430067604,0.0
01-03 20:00:00+01:00,0.0,2.296439708079186,2.3050133474868435,0.0
01-03 21:00:00+01:00,0.0,1.3923135241140212,1.718707017750616,0.0
01-03 22:00:00+01:00,0.0,0.212252717156238,0.9534630364860532,0.0
01-03 23:00:00+01:00,0.0,0.0,0.7773699508311227,0.0
01-04 00:00:00+01:00,0.0,0.0,0.7553631389272298,0.0
01-04 01:00:00+01:00,0.0,1.120844792665965,2.191751205517253,0.0
01-04 02:00:00+01:00,0.0,4.132648268381622,3.951494802773415,0.0
01-04 03:00:00+01:00,0.0,4.674041939889132,4.280092367325387,0.0
01-04 04:00:00+01:00,0.0,3.421478289969657,3.601581959494169,0.0
01-04 05:00:00+01:00,0.0,2.9154255335879125,3.378420049199188,0.0
01-04 06:00:00+01:00,0.0,4.130444111459637,4.147881321978201,0.0
01-04 07:00:00+01:00,0.0,0.0,0.7210879509856785,0.0
01-04 08:00:00+01:00,0.0,0.0,0.6442618311156718,0.0
01-04 09:00:00+01:00,0.0,0.0,0.6335204109176819,0.0
01-04 10:00:00+01:00,0.0,0.0,0.6212070760339189,0.0
01-04 11:00:00+01:00,0.0,0.0,0.6044399808504365,0.0
01-04 12:00:00+01:00,0.0,0.0,0.5879348720998699,0.0
01-04 13:00:00+01:00,0.0,0.0,0.5711677768961368,0.0
01-04 14:00:00+01:00,0.0,0.0,0.5682859329778563,0.0
01-04 15:00:00+01:00,0.0,0.0,0.6530369035563154,0.0
01-04 16:00:00+01:00,0.0,1.856118515626724,2.0194745511813146,0.0
01-04 17:00:00+01:00,0.0,5.268993670788957,4.907847739136768,0.0
01-04 18:00:00+01:00,0.0,2.9950826754573363,2.758068243175439,0.0
01-04 19:00:00+01:00,0.0,2.51953577815114,2.449686337093683,0.0
01-04 20:00:00+01:00,0.0,1.8385056639265895,2.008052996670156,0.0
01-04 21:00:00+01:00,0.0,0.893282828973896,1.3950963752768266,0.0
01-04 22:00:00+01:00,0.0,0.0,0.8095942113846036,0.0
01-04 23:00:00+01:00,0.0,0.0,0.7726542054361766,0.0
01-05 00:00:00+01:00,0.0,0.0,0.7553631389272332,0.0
01-05 01:00:00+01:00,0.0,0.0,0.7486824994707886,0.0
01-05 02:00:00+01:00,0.0,0.0,0.7541842023809047,0.0
01-05 03:00:00+01:00,0.0,0.0,0.7746190993355506,0.0
01-05 04:00:00+01:00,0.0,0.0,0.8135239991427952,0.0
01-05 05:00:00+01:00,0.0,1.0283146556428706,1.482661602384685,0.0
01-05 06:00:00+01:00,0.0,2.049859841695988,2.145111622393916,0.0
