LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,4.918530453929609,3.471531415415028,0.0
01-01 01:00:00+01:00,0.0,4.934508788125285,3.4793824354356198,0.0
01-01 02:00:00+01:00,0.0,5.294021328508991,3.65603039440121,0.0
01-01 03:00:00+01:00,0.0,6.0769597076715085,4.040730373236307,0.0
01-01 04:00:00+01:00,0.0,8.563852828101467,5.255190835433674,0.0
01-01 05:00:00+01:00,0.0,13.16231425457955,7.44598579221589,0.0
01-01 06:00:00+01:00,0.0,15.048014234251688,8.344369321532946,0.0
01-01 07:00:00+01:00,0.0,0.0,0.8856322923532298,0.0
01-01 08:00:00+01:00,0.0,0.0,0.7152599984660034,0.0
01-01 09:00:00+01:00,0.0,0.0,0.6793679362562224,0.0
01-01 10:00:00+01:00,0.0,0.0,0.6563131804718302,0.0
01-01 11:00:00+01:00,0.0,0.0,0.6384981425293227,0.0
01-01 12:00:00+01:00,0.0,0.0,0.6225170051109788,0.0
01-01 13:00:00+01:00,0.0,0.0,0.6122995562992558,0.0
01-01 14:00:00+01:00,0.0,0.0,0.6075838111542546,0.0
01-01 15:00:00+01:00,0.0,0.0,1.4204290947460658,0.0
01-01 16:00:00+01:00,0.0,11.95405914166122,8.230228431554115,0.0
01-01 17:00:00+01:00,0.0,12.952792021974414,7.3461653940176515,0.0
01-01 18:00:00+01:00,0.0,12.511692599508873,7.136017194355118,0.0
01-01 19:00:00+01:00,0.0,11.861070967482114,6.826048607492925,0.0
01-01 20:00:00+01:00,0.0,10.592910146774342,6.221872542384727,0.0
01-01 21:00:00+01:00,0.0,7.9224573881834,4.947523215979382,0.0
01-01 22:00:00+01:00,0.0,5.965111375821832,3.985773237334957,0.0
01-01 23:00:00+01:00,0.0,5.054346296586114,3.538265085960233,0.0
01-02 00:00:00+01:00,0.0,4.598963754674977,3.314511009214634,0.0
01-02 01:00:00+01:00,0.0,4.543039582747679,3.287032438329276,0.0
01-02 02:00:00+01:00,0.0,4.7587471031873285,3.3930212118476946,0.0
01-02 03:00:00+01:00,0.0,5.517717995192963,3.765944667586416,0.0
01-02 04:00:00+01:00,0.0,7.47506400746018,4.727694646284106,0.0
01-02 05:00:00+01:00,0.0,11.111201947886151,6.468796667293476,0.0
01-02 06:00:00+01:00,0.0,12.76532477003738,7.25685241043482,0.0
01-02 07:00:00+01:00,0.0,0.0,0.7961806025787236,0.0
01-02 08:00:00+01:00,0.0,0.0,0.6722943178090994,0.0
01-02 09:00:00+01:00,0.0,0.0,0.6542172934877601,0.0
01-02 10:00:00+01:00,0.0,0.0,0.6379741704809697,0.0
01-02 11:00:00+01:00,0.0,0.0,0.6322104818473439,0.0
01-02 12:00:00+01:00,0.0,0.0,0.6261848068956561,0.0
01-02 13:00:00+01:00,0.0,0.0,0.6180632456962786,0.0
01-02 14:00:00+01:00,0.0,0.0,0.6162293443073894,0.0
01-02 15:00:00+01:00,0.0,0.0,0.7252486548760595,0.0
01-02 16:00:00+01:00,0.0,9.291666858400884,5.601935356958789,0.0
01-02 17:00:00+01:00,0.0,12.489637641432656,7.125509790615161,0.0
01-02 18:00:00+01:00,0.0,12.202923001576307,6.988913453477685,0.0
01-02 19:00:00+01:00,0.0,11.166339399594998,6.495065203664772,0.0
01-02 20:00:00+01:00,0.0,9.699683824101506,5.79632244159247,0.0
01-02 21:00:00+01:00,0.0,7.40316150696241,4.692365058124241,0.0
01-02 22:00:00+01:00,0.0,5.469783002073942,3.74239161240968,0.0
01-02 23:00:00+01:00,0.0,4.4391804097384,3.236000808347392,0.0
01-03 00:00:00+01:00,0.0,4.095646213212525,3.067203874034811,0.0
01-03 01:00:00+01:00,0.0,3.736133681883175,2.890555919540574,0.0
01-03 02:00:00+01:00,0.0,3.91988453261192,2.980842652498249,0.0
01-03 03:00:00+01:00,0.0,4.598963754674977,3.314511009214634,0.0
01-03 04:00:00+01:00,0.0,6.380548085286664,4.189899765769447,0.0
01-03 05:00:00+01:00,0.0,9.699683824101594,5.796322441592512,0.0
01-03 06:00:00+01:00,0.0,11.442026531916582,6.62640782533548,0.0
01-03 07:00:00+01:00,0.0,0.0,0.7746285674720551,0.0
01-03 08:00:00+01:00,0.0,0.0,0.6649587137060274,0.0
01-03 09:00:00+01:00,0.0,0.0,0.65343133646577,0.0
01-03 10:00:00+01:00,0.0,0.0,0.6458337467742638,0.0
01-03 11:00:00+01:00,0.0,0.0,0.636402255612811,0.0
01-03 12:00:00+01:00,0.0,0.0,0.6293286371792118,0.0
01-03 13:00:00+01:00,0.0,0.0,0.6243509062769395,0.0
01-03 14:00:00+01:00,0.0,0.0,0.6188492026912495,0.0
01-03 15:00:00+01:00,0.0,0.0,0.7209744829170998,0.0
01-03 16:00:00+01:00,0.0,8.618990248674786,5.281459356941365,0.0
01-03 17:00:00+01:00,0.0,13.343000660329192,8.813704123883069,0.0
01-03 18:00:00+01:00,0.0,11.626136841569306,7.77219089622642,0.0
01-03 19:00:00+01:00,0.0,9.401941736206796,6.04879242742005,0.0
01-03 20:00:00+01:00,0.0,8.563852828101567,5.25519083543372,0.0
01-03 21:00:00+01:00,0.0,7.195443160467529,4.590301798043202,0.0
01-03 22:00:00+01:00,0.0,5.589620520705182,3.8012742679746014,0.0
01-03 23:00:00+01:00,0.0,4.519072082999022,3.275255909123968,0.0
01-04 00:00:00+01:00,0.0,4.071678710425736,3.0554273434945407,0.0
01-04 01:00:00+01:00,0.0,3.7680903493642974,3.348096680311111,0.0
01-04 02:00:00+01:00,0.0,4.208778731407494,3.970675626933673,0.0
01-04 03:00:00+01:00,0.0,4.788993276901081,4.3090539852458845,0.0
01-04 04:00:00+01:00,0.0,5.230107979151452,4.269218942530977,0.0
01-04 05:00:00+01:00,0.0,6.676147279635632,4.793162908341027,0.0
01-04 06:00:00+01:00,0.0,7.954414060492225,5.487670604249626,0.0
01-04 07:00:00+01:00,0.0,0.0,0.7210879509856593,0.0
01-04 08:00:00+01:00,0.0,0.0,0.6442618311156644,0.0
01-04 09:00:00+01:00,0.0,0.0,0.6335204109176716,0.0
01-04 10:00:00+01:00,0.0,0.0,0.6212070760338958,0.0
01-04 11:00:00+01:00,0.0,0.0,0.60443998085042,0.0
01-04 12:00:00+01:00,0.0,0.0,0.5879348720998513,0.0
01-04 13:00:00+01:00,0.0,0.0,0.5711677768961332,0.0
01-04 14:00:00+01:00,0.0,0.0,0.568285932977883,0.0
01-04 15:00:00+01:00,0.0,0.0,0.6530369035563092,0.0
01-04 16:00:00+01:00,0.0,7.82658737916868,4.900417094453595,0.0
01-04 17:00:00+01:00,0.0,10.659075051747005,6.720571971957693,0.0
01-04 18:00:00+01:00,0.0,9.876123593548442,5.880381721713698,0.0
01-04 19:00:00+01:00,0.0,8.982897267495439,5.454831619467382,0.0
01-04 20:00:00+01:00,0.0,7.802619871678551,4.888640561445354,0.0
01-04 21:00:00+01:00,0.0,6.516363927079941,4.256633435832642,0.0
01-04 22:00:00+01:00,0.0,5.174183808337597,3.5971477381698502,0.0
01-04 23:00:00+01:00,0.0,4.423202074576985,3.2281497878944947,0.0
01-05 00:00:00+01:00,0.0,4.071678710425741,3.0554273434945443,0.0
01-05 01:00:00+01:00,0.0,3.935862865866796,2.988693671931997,0.0
01-05 02:00:00+01:00,0.0,4.0477112058394,3.0436508119109864,0.0
01-05 03:00:00+01:00,0.0,4.463147911694711,3.2477773385413404,0.0
01-05 04:00:00+01:00,0.0,5.254075481217515,3.636402838736182,0.0
01-05 05:00:00+01:00,0.0,6.700114766922127,4.346920163406541,0.0
01-05 06:00:00+01:00,0.0,8.100698448400477,5.03453523231082,0.0
01-05 07:00:00+01:00,0.0,0.0,0.7066794727349393,0.0
01-05 08:00:00+01:00,0.0,0.0,0.6377121847371776,0.0
01-05 09:00:00+01:00,0.0,0.0,0.6227789908548067,0.0
01-05 10:00:00+01:00,0.0,0.0,0.5981523201346708,0.0
01-05 11:00:00+01:00,0.0,0.0,0.5824331692775994,0.0
01-05 12:00:00+01:00,0.0,0.0,0.5659280596352517,0.0
01-05 13:00:00+01:00,0.0,0.0,0.5538767103601632,0.0
01-05 14:00:00+01:00,0.0,0.0,0.5541386961039556,0.0
01-05 15:00:00+01:00,0.0,0.0,0.6271612577691623,0.0
01-05 16:00:00+01:00,0.0,7.64283652282442,4.810130358730509,0.0
01-05 17:00:00+01:00,0.0,13.370341456019222,8.953481435397274,0.0
01-05 18:00:00+01:00,0.0,13.099365263376454,8.778985120873214,0.0
01-05 19:00:00+01:00,0.0,11.345366630082832,7.683726292732558,0.0
01-05 20:00:00+01:00,0.0,8.574880305739484,5.260444536625738,0.0
01-05 21:00:00+01:00,0.0,6.628212261509436,4.311590572983374,0.0
01-05 22:00:00+01:00,0.0,4.974454623489243,3.499009985288941,0.0
01-05 23:00:00+01:00,0.0,4.367277904806787,3.200671218046609,0.0
01-06 00:00:00+01:00,0.0,4.159559552971629,3.098607955259677,0.0
01-06 01:00:00+01:00,0.0,4.191516220460404,3.114309994778093,0.0
01-06 02:00:00+01:00,0.0,4.582985423735578,3.3066599907930945,0.0
01-06 03:00:00+01:00,0.0,5.525707176413984,3.769870184619835,0.0
01-06 04:00:00+01:00,0.0,8.244055756289947,5.102833395098645,0.0
01-06 05:00:00+01:00,0.0,13.592386167878365,7.6508802757185075,0.0
01-06 06:00:00+01:00,0.0,15.797883255266012,8.701621262403092,0.0
01-06 07:00:00+01:00,0.0,0.0,0.872355844279606,0.0
01-06 08:00:00+01:00,0.0,0.0,0.7066144652047751,0.0
01-06 09:00:00+01:00,0.0,0.0,0.6780580072669374,0.0
01-06 10:00:00+01:00,0.0,0.0,0.6563131804718259,0.0
01-06 11:00:00+01:00,0.0,0.0,0.6392840995243099,0.0
01-06 12:00:00+01:00,0.0,0.0,0.622517005110968,0.0
01-06 13:00:00+01:00,0.0,0.0,0.6094177123945144,0.0
01-06 14:00:00+01:00,0.0,0.0,0.6070598398152637,0.0
01-06 15:00:00+01:00,0.0,0.0,0.6981050225922621,0.0
01-06 16:00:00+01:00,0.0,9.501189096650474,5.701755757817018,0.0
01-06 17:00:00+01:00,0.0,13.371836459206811,7.545806177001808,0.0
01-06 18:00:00+01:00,0.0,13.382863936467263,7.55105987815371,0.0
01-06 19:00:00+01:00,0.0,12.566830022883051,7.162285717100628,0.0
01-06 20:00:00+01:00,0.0,11.155311891404809,6.489811487820285,0.0
01-06 21:00:00+01:00,0.0,8.133780911963875,5.0502963506224505,0.0
01-06 22:00:00+01:00,0.0,6.276688912168181,4.138868135786952,0.0
01-06 23:00:00+01:00,0.0,5.365923828197881,3.691359982072451,0.0
01-07 00:00:00+01:00,0.0,5.349945483125266,3.683508956773619,0.0
01-07 01:00:00+01:00,0.0,5.278042978801,3.6481793668936384,0.0
01-07 02:00:00+01:00,0.0,5.653533861091971,3.83267834950428,0.0
01-07 03:00:00+01:00,0.0,6.612233938792802,4.303739558629127,0.0
01-07 04:00:00+01:00,0.0,9.809958696422711,5.848859499488527,0.0
01-07 05:00:00+01:00,0.0,15.114179170463853,8.37589156233053,0.0
01-07 06:00:00+01:00,0.0,16.95576920978949,9.253260272618952,0.0
01-07 07:00:00+01:00,0.0,0.0,0.9135938974286222,0.0
01-07 08:00:00+01:00,0.0,0.0,0.7215476591749973,0.0
01-07 09:00:00+01:00,0.0,0.0,0.6804158797718928,0.0
01-07 10:00:00+01:00,0.0,0.0,0.6487155906384535,0.0
01-07 11:00:00+01:00,0.0,0.0,0.6309005527365028,0.0
01-07 12:00:00+01:00,0.0,0.0,0.6259228211451112,0.0
01-07 13:00:00+01:00,0.0,0.0,0.6065358677601774,0.0
01-07 14:00:00+01:00,0.0,0.0,0.6010341648838695,0.0
01-07 15:00:00+01:00,0.0,0.0,0.69152241734645,0.0
01-07 16:00:00+01:00,0.0,9.313721849828516,5.612442776564721,0.0
01-07 17:00:00+01:00,0.0,12.952792021974442,7.346165394017667,0.0
01-07 18:00:00+01:00,0.0,12.842517181521798,7.293628351302374,0.0
01-07 19:00:00+01:00,0.0,12.467582652433382,7.115002372080916,0.0
01-07 20:00:00+01:00,0.0,10.813459862223809,6.32694664418598,0.0
01-07 21:00:00+01:00,0.0,8.233028274970406,5.097579692206014,0.0
01-07 22:00:00+01:00,0.0,6.236743060923362,4.119240578052692,0.0
01-07 23:00:00+01:00,0.0,5.637555511034717,3.824827321752824,0.0
01-08 00:00:00+01:00,0.0,5.270053819443788,3.6442538605997856,0.0
01-08 01:00:00+01:00,0.0,5.477772162805654,3.746317119270708,0.0
01-08 02:00:00+01:00,0.0,5.877230528612453,3.9425926231901807,0.0
01-08 03:00:00+01:00,0.0,7.211421485855512,4.59815281365642,0.0
01-08 04:00:00+01:00,0.0,10.383387914477398,6.122052144331359,0.0
01-08 05:00:00+01:00,0.0,16.216927698288302,9.555461311261151,0.0
01-08 06:00:00+01:00,0.0,18.687084443582265,10.727184193291045,0.0
01-08 07:00:00+01:00,0.0,0.0,0.9733761113656154,0.0
01-08 08:00:00+01:00,0.0,0.0,0.7461743296991892,0.0
01-08 09:00:00+01:00,0.0,0.0,0.6969209884076114,0.0
01-08 10:00:00+01:00,0.0,0.0,0.6628628267219593,0.0
01-08 11:00:00+01:00,0.0,0.0,0.6361402699432737,0.0
01-08 12:00:00+01:00,0.0,0.0,0.6217310474539748,0.0
01-08 13:00:00+01:00,0.0,0.0,0.6086317546631916,0.0
01-08 14:00:00+01:00,0.0,0.0,0.6028680660633133,0.0
