LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,0.0,0.7970188901794061,0.0
01-01 01:00:00+01:00,0.0,0.0,0.7978048477857554,0.0
01-01 02:00:00+01:00,0.0,0.0,0.8154888935893568,0.0
01-01 03:00:00+01:00,0.0,0.0,0.8540008134838001,0.0
01-01 04:00:00+01:00,0.0,0.0,0.9695365770584324,0.0
01-01 05:00:00+01:00,0.0,1.2138778208423011,1.8393299997283308,0.0
01-01 06:00:00+01:00,0.0,2.2179090086709774,2.4904159516171247,0.0
01-01 07:00:00+01:00,0.0,0.0,0.8856322923532436,0.0
01-01 08:00:00+01:00,0.0,0.0,0.7152599984660197,0.0
01-01 09:00:00+01:00,0.0,0.0,0.679367936256095,0.0
01-01 10:00:00+01:00,0.0,0.0,0.6563131804718275,0.0
01-01 11:00:00+01:00,0.0,0.0,0.6384981425293248,0.0
01-01 12:00:00+01:00,0.0,0.0,0.6225170051108965,0.0
01-01 13:00:00+01:00,0.0,0.0,0.6122995562992635,0.0
01-01 14:00:00+01:00,0.0,0.0,0.6075838111542682,0.0
01-01 15:00:00+01:00,0.0,0.0,1.420429094746127,0.0
01-01 16:00:00+01:00,0.0,10.361832727786892,7.829072131501732,0.0
01-01 17:00:00+01:00,0.0,1.102318793319391,1.7669871118375662,0.0
01-01 18:00:00+01:00,0.0,0.8674576901927307,1.6146863002111858,0.0
01-01 19:00:00+01:00,0.0,0.5210375721453498,1.390042608782512,0.0
01-01 20:00:00+01:00,0.0,0.0,1.041844673843875,0.0
01-01 21:00:00+01:00,0.0,0.0,0.9447789138514834,0.0
01-01 22:00:00+01:00,0.0,0.0,0.8484991110297114,0.0
01-01 23:00:00+01:00,0.0,0.0,0.8036995294737198,0.0
01-02 00:00:00+01:00,0.0,0.0,0.7812997386399775,0.0
01-02 01:00:00+01:00,0.0,0.0,0.7785488871139936,0.0
01-02 02:00:00+01:00,0.0,0.0,0.7891593144299535,0.0
01-02 03:00:00+01:00,0.0,0.0,0.8264922985988968,0.0
01-02 04:00:00+01:00,0.0,0.0,0.9227721014915924,0.0
01-02 05:00:00+01:00,0.0,0.121773696418779,1.131131228605269,0.0
01-02 06:00:00+01:00,0.0,1.0025028259225266,1.7022592678402395,0.0
01-02 07:00:00+01:00,0.0,0.0,0.7961806025787519,0.0
01-02 08:00:00+01:00,0.0,0.0,0.6722943178091253,0.0
01-02 09:00:00+01:00,0.0,0.0,0.6542172934877607,0.0
01-02 10:00:00+01:00,0.0,0.0,0.6379741704809916,0.0
01-02 11:00:00+01:00,0.0,0.0,0.6322104818473854,0.0
01-02 12:00:00+01:00,0.0,0.0,0.6261848068956652,0.0
01-02 13:00:00+01:00,0.0,0.0,0.6180632456962938,0.0
01-02 14:00:00+01:00,0.0,0.0,0.6162293443074089,0.0
01-02 15:00:00+01:00,0.0,0.0,0.7252486548760649,0.0
01-02 16:00:00+01:00,0.0,0.0,0.995473176669834,0.0
01-02 17:00:00+01:00,0.0,0.8557146420569949,1.6070712641721894,0.0
01-02 18:00:00+01:00,0.0,0.7030549169114167,1.5080757312740052,0.0
01-02 19:00:00+01:00,0.0,0.1511313468407973,1.1501688382287991,0.0
01-02 20:00:00+01:00,0.0,0.0,1.0100133919162508,0.0
01-02 21:00:00+01:00,0.0,0.0,0.9192352926227306,0.0
01-02 22:00:00+01:00,0.0,0.0,0.8241344264080874,0.0
01-02 23:00:00+01:00,0.0,0.0,0.7734401630526786,0.0
01-03 00:00:00+01:00,0.0,0.0,0.7565420752405171,0.0
01-03 01:00:00+01:00,0.0,0.0,0.7388580299030656,0.0
01-03 02:00:00+01:00,0.0,0.0,0.7478965420164541,0.0
01-03 03:00:00+01:00,0.0,0.0,0.7812997386399775,0.0
01-03 04:00:00+01:00,0.0,0.0,0.8689340081870353,0.0
01-03 05:00:00+01:00,0.0,0.0,1.010013391916252,0.0
01-03 06:00:00+01:00,0.0,0.2979195326520361,1.245356843231216,0.0
01-03 07:00:00+01:00,0.0,0.0,0.7746285674720655,0.0
01-03 08:00:00+01:00,0.0,0.0,0.6649587137060439,0.0
01-03 09:00:00+01:00,0.0,0.0,0.6534313364657784,0.0
01-03 10:00:00+01:00,0.0,0.0,0.6458337467742725,0.0
01-03 11:00:00+01:00,0.0,0.0,0.6364022556128349,0.0
01-03 12:00:00+01:00,0.0,0.0,0.6293286371792449,0.0
01-03 13:00:00+01:00,0.0,0.0,0.6243509062769341,0.0
01-03 14:00:00+01:00,0.0,0.0,0.618849202691283,0.0
01-03 15:00:00+01:00,0.0,0.0,0.7209744829171164,0.0
01-03 16:00:00+01:00,0.0,0.0,1.5363917199790826,0.0
01-03 17:00:00+01:00,0.0,10.854579752465074,8.18675451692154,0.0
01-03 18:00:00+01:00,0.0,9.101189300525569,7.136038522062889,0.0
01-03 19:00:00+01:00,0.0,4.025234170736443,4.139749430066065,0.0
01-03 20:00:00+01:00,0.0,0.0,0.9695365770584324,0.0
01-03 21:00:00+01:00,0.0,0.0,0.9090178445203526,0.0
01-03 22:00:00+01:00,0.0,0.0,0.8300291086432635,0.0
01-03 23:00:00+01:00,0.0,0.0,0.7773699508311289,0.0
