LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,6.911242163493344,4.342641460046205,0.0
01-01 01:00:00+01:00,0.0,6.927956307133223,4.350814137732935,0.0
01-01 02:00:00+01:00,0.0,7.304024559584295,4.53469939399983,0.0
01-01 03:00:00+01:00,0.0,8.160664674077248,4.95161794295972,0.0
01-01 04:00:00+01:00,0.0,11.309200814384107,6.455314363278229,0.0
01-01 05:00:00+01:00,0.0,15.77498165976202,8.588108262321306,0.0
01-01 06:00:00+01:00,0.0,17.606273056782086,9.462707185649002,0.0
01-01 07:00:00+01:00,0.0,0.0,0.885632292353225,0.0
01-01 08:00:00+01:00,0.0,0.0,0.7152599984659987,0.0
01-01 09:00:00+01:00,0.0,0.0,0.6793679362561862,0.0
01-01 10:00:00+01:00,0.0,0.0,0.6563131804718115,0.0
01-01 11:00:00+01:00,0.0,0.0,0.6384981425293179,0.0
01-01 12:00:00+01:00,0.0,0.0,0.6225170051109669,0.0
01-01 13:00:00+01:00,0.0,0.0,0.6122995562992386,0.0
01-01 14:00:00+01:00,0.0,0.0,0.6075838111542499,0.0
01-01 15:00:00+01:00,0.0,0.0,1.420429094746062,0.0
01-01 16:00:00+01:00,0.0,13.668777257541644,8.662246120122816,0.0
01-01 17:00:00+01:00,0.0,15.57150482575076,8.490930598349836,0.0
01-01 18:00:00+01:00,0.0,15.143132557293182,8.28634604928597,0.0
01-01 19:00:00+01:00,0.0,14.511283477346598,7.98458384702117,0.0
01-01 20:00:00+01:00,0.0,13.279713224302371,7.39640327733637,0.0
01-01 21:00:00+01:00,0.0,10.634514511045012,6.133093707686636,0.0
01-01 22:00:00+01:00,0.0,8.01073439742508,4.88001335902194,0.0
01-01 23:00:00+01:00,0.0,7.0533123860857465,4.4121092206050125,0.0
01-02 00:00:00+01:00,0.0,6.576959275784792,4.179187900711133,0.0
01-02 01:00:00+01:00,0.0,6.518459770878643,4.150583528027461,0.0
01-02 02:00:00+01:00,0.0,6.74410071827742,4.260914679803697,0.0
01-02 03:00:00+01:00,0.0,7.538022557291774,4.649116873988401,0.0
01-02 04:00:00+01:00,0.0,10.034793333447386,5.846675338123674,0.0
01-02 05:00:00+01:00,0.0,13.783050620123117,7.636790113083809,0.0
01-02 06:00:00+01:00,0.0,15.38944661420788,8.403982166245541,0.0
01-02 07:00:00+01:00,0.0,0.0,0.7961806025787245,0.0
01-02 08:00:00+01:00,0.0,0.0,0.6722943178090964,0.0
01-02 09:00:00+01:00,0.0,0.0,0.6542172934877643,0.0
01-02 10:00:00+01:00,0.0,0.0,0.6379741704810252,0.0
01-02 11:00:00+01:00,0.0,0.0,0.6322104818473546,0.0
01-02 12:00:00+01:00,0.0,0.0,0.6261848068956681,0.0
01-02 13:00:00+01:00,0.0,0.0,0.6180632456963222,0.0
01-02 14:00:00+01:00,0.0,0.0,0.6162293443073946,0.0
01-02 15:00:00+01:00,0.0,0.0,0.7252486548760582,0.0
01-02 16:00:00+01:00,0.0,12.016015040822314,6.792878861425659,0.0
01-02 17:00:00+01:00,0.0,15.12171395647822,8.276116827883982,0.0
01-02 18:00:00+01:00,0.0,14.843271967247412,8.14313686386312,0.0
01-02 19:00:00+01:00,0.0,13.836597176545274,7.662363192677522,0.0
01-02 20:00:00+01:00,0.0,12.412259388763076,6.982119569123332,0.0
01-02 21:00:00+01:00,0.0,9.93840958241159,5.800643818948676,0.0
01-02 22:00:00+01:00,0.0,7.4878801363071394,4.624598846017397,0.0
01-02 23:00:00+01:00,0.0,6.4098178367327625,4.097461123325293,0.0
01-03 00:00:00+01:00,0.0,6.050463737839519,3.921748549489368,0.0
01-03 01:00:00+01:00,0.0,5.674395494690994,3.737863297802325,0.0
01-03 02:00:00+01:00,0.0,5.866608153777171,3.831849093810868,0.0
