LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-01 00:00:00+01:00,0.0,6.868559817510623,4.323982955589428,0.0
01-01 01:00:00+01:00,0.0,6.885221364658549,4.332132640822086,0.0
01-01 02:00:00+01:00,0.0,7.260106196207167,4.51550056694524,0.0
01-01 03:00:00+01:00,0.0,8.100845864057794,4.925468266608782,0.0
01-01 04:00:00+01:00,0.0,11.245499122250369,6.427467292569823,0.0
01-01 05:00:00+01:00,0.0,15.705772614434306,8.557853662885291,0.0
01-01 06:00:00+01:00,0.0,17.534805600453662,9.431465326240472,0.0
01-01 07:00:00+01:00,0.0,0.0,0.885632292353231,0.0
01-01 08:00:00+01:00,0.0,0.0,0.715259998465998,0.0
01-01 09:00:00+01:00,0.0,0.0,0.6793679362561812,0.0
01-01 10:00:00+01:00,0.0,0.0,0.6563131804718296,0.0
01-01 11:00:00+01:00,0.0,0.0,0.6384981425293127,0.0
01-01 12:00:00+01:00,0.0,0.0,0.6225170051109666,0.0
01-01 13:00:00+01:00,0.0,0.0,0.6122995562992581,0.0
01-01 14:00:00+01:00,0.0,0.0,0.6075838111542483,0.0
01-01 15:00:00+01:00,0.0,0.0,1.4204290947460685,0.0
01-01 16:00:00+01:00,0.0,13.63170252817122,8.652905261856622,0.0
01-01 17:00:00+01:00,0.0,15.502546714989723,8.46078569447115,0.0
01-01 18:00:00+01:00,0.0,15.074702729820403,8.256432083418346,0.0
01-01 19:00:00+01:00,0.0,14.443632867698222,7.955010514708583,0.0
01-01 20:00:00+01:00,0.0,13.21358142908115,7.367493891793938,0.0
01-01 21:00:00+01:00,0.0,10.571644865064185,6.105610364334232,0.0
01-01 22:00:00+01:00,0.0,7.95989118614049,4.857787348185181,0.0
01-01 23:00:00+01:00,0.0,7.010182969992106,4.393255280319553,0.0
01-02 00:00:00+01:00,0.0,6.535328859476105,4.160989245263567,0.0
01-02 01:00:00+01:00,0.0,6.477013442266653,4.132465346158146,0.0
01-02 02:00:00+01:00,0.0,6.701944337139951,4.24248609985512,0.0
01-02 03:00:00+01:00,0.0,7.493367843203037,4.6295961526536695,0.0
01-02 04:00:00+01:00,0.0,9.972663284071787,5.819515307987476,0.0
01-02 05:00:00+01:00,0.0,13.716298092058048,7.607609375387073,0.0
