,Weight
sti1,25
sti10,39
sti100,20
sti101,30
sti102,34
sti103,40
sti104,50
sti105,41
sti106,34
sti107,48
sti108,21
sti109,40
sti11,43
sti110,26
sti111,41
sti112,82
sti113,63
sti114,46
sti115,21
sti116,38
sti117,30
sti118,55
sti119,11
sti12,41
sti120,42
sti121,33
sti122,29
sti123,26
sti124,55
sti125,38
sti126,65
sti127,24
sti128,18
sti129,48
sti13,31
sti130,54
sti131,30
sti132,54
sti133,24
sti134,43
sti135,43
sti136,18
sti137,43
sti138,18
sti139,35
sti14,29
sti140,49
sti141,27
sti142,17
sti143,65
sti144,20
sti145,39
sti146,26
sti147,44
sti148,31
sti149,14
sti15,49
sti150,25
sti151,40
sti152,38
sti153,46
sti154,60
sti155,31
sti156,30
sti157,42
sti158,13
sti159,9
sti16,47
sti160,31
sti161,31
sti162,33
sti163,64
sti164,49
sti165,63
sti166,21
sti167,35
sti168,57
sti169,30
sti17,24
sti170,25
sti171,49
sti172,34
sti173,48
sti174,22
sti175,23
sti176,57
sti177,20
sti178,52
sti179,20
sti18,82
sti180,46
sti181,24
sti182,41
sti183,24
sti184,37
sti185,25
sti186,24
sti187,28
sti188,56
sti189,31
sti19,28
sti190,32
sti191,25
sti192,51
sti193,31
sti194,43
sti195,8
sti196,12
sti197,44
sti198,22
sti199,32
sti2,48
sti20,41
sti200,41
sti201,51
sti202,13
sti203,42
sti204,18
sti205,20
sti206,42
sti207,36
sti21,49
sti22,19
sti23,32
sti24,55
sti25,53
sti26,22
sti27,16
sti28,24
sti29,37
sti3,39
sti30,63
sti31,39
sti32,46
sti33,42
sti34,19
sti35,26
sti36,79
sti37,37
sti38,36
sti39,34
sti4,22
sti40,63
sti41,36
sti42,20
sti43,40
sti44,43
sti45,30
sti46,70
sti47,48
sti48,78
sti49,44
sti5,50
sti50,45
sti51,31
sti52,58
sti53,31
sti54,24
sti55,39
sti56,44
sti57,36
sti58,21
sti59,45
sti6,39
sti60,47
sti61,54
sti62,58
sti63,44
sti64,28
sti65,34
sti66,12
sti67,38
sti68,43
sti69,26
sti7,63
sti70,52
sti71,59
sti72,39
sti73,34
sti74,42
sti75,48
sti76,30
sti77,44
sti78,29
sti79,32
sti8,26
sti80,33
sti81,63
sti82,61
sti83,53
sti84,40
sti85,15
sti86,68
sti87,67
sti88,37
sti89,46
sti9,44
sti90,30
sti91,32
sti92,30
sti93,53
sti94,32
sti95,32
sti96,26
sti97,38
sti98,32
sti99,57
stn1,44
stn10,46
stn11,46
stn12,54
stn13,22
stn14,12
stn15,33
stn16,45
stn17,12
stn18,21
stn19,16
stn2,57
stn20,30
stn21,65
stn3,41
stn4,45
stn5,20
stn6,53
stn7,30
stn8,31
stn9,47
stp1,3
stp2,90
stp3,11
