,Weight
sti1,184
sti10,89
sti11,98
sti12,140
sti13,198
sti14,100
sti15,263
sti16,94
sti17,127
sti18,109
sti19,133
sti2,75
sti20,133
sti21,109
sti22,145
sti23,94
sti24,229
sti25,159
sti26,76
sti27,63
sti28,179
sti29,84
sti3,128
sti30,103
sti31,125
sti32,83
sti33,247
sti34,119
sti35,77
sti36,132
sti37,172
sti38,131
sti39,110
sti4,201
sti40,155
sti41,188
sti42,161
sti43,147
sti44,95
sti45,84
sti46,84
sti47,128
sti48,69
sti49,63
sti5,111
sti50,128
sti51,140
sti52,102
sti53,93
sti54,104
sti55,160
sti56,98
sti57,156
sti58,194
sti59,126
sti6,130
sti60,59
sti61,146
sti62,83
sti63,173
sti64,108
sti65,187
sti66,86
sti67,54
sti68,48
sti69,69
sti7,147
sti70,148
sti8,40
sti9,163
