,Weight
sti1,64
sti10,39
sti100,14
sti101,26
sti102,34
sti103,23
sti104,19
sti105,23
sti106,20
sti107,9
sti108,39
sti109,19
sti11,31
sti110,44
sti111,20
sti112,11
sti113,21
sti114,33
sti115,9
sti116,16
sti117,20
sti118,39
sti119,33
sti12,36
sti120,30
sti121,22
sti122,24
sti123,28
sti124,18
sti125,36
sti126,11
sti127,29
sti128,21
sti129,19
sti13,14
sti130,15
sti131,22
sti132,30
sti133,33
sti134,22
sti135,21
sti136,18
sti137,21
sti138,34
sti139,23
sti14,15
sti140,33
sti141,8
sti142,31
sti143,29
sti144,21
sti145,18
sti146,47
sti147,13
sti148,26
sti149,38
sti15,19
sti150,16
sti151,48
sti152,9
sti153,31
sti154,22
sti155,23
sti156,15
sti157,27
sti158,26
sti159,15
sti16,20
sti160,17
sti161,23
sti162,30
sti163,11
sti164,30
sti165,14
sti166,12
sti167,15
sti168,28
sti169,39
sti17,26
sti170,16
sti171,12
sti172,14
sti173,18
sti174,23
sti175,17
sti176,31
sti177,18
sti178,12
sti179,22
sti18,30
sti180,30
sti181,24
sti182,14
sti183,26
sti184,13
sti185,31
sti186,24
sti187,16
sti188,16
sti189,7
sti19,25
sti190,32
sti191,21
sti192,19
sti193,50
sti194,12
sti195,21
sti196,22
sti197,21
sti198,13
sti199,16
sti2,25
sti20,52
sti200,24
sti201,39
sti202,15
sti203,26
sti204,39
sti205,32
sti206,23
sti207,12
sti208,21
sti209,4
sti21,31
sti210,28
sti211,15
sti212,21
sti213,25
sti214,15
sti215,30
sti216,20
sti217,23
sti218,23
sti219,33
sti22,12
sti220,30
sti221,19
sti222,13
sti223,23
sti224,18
sti225,20
sti226,17
sti227,23
sti228,18
sti229,19
sti23,27
sti230,35
sti231,14
sti232,13
sti233,7
sti234,30
sti235,19
sti236,15
sti237,18
sti238,13
sti239,23
sti24,17
sti240,10
sti241,14
sti242,18
sti243,17
sti244,24
sti245,8
sti246,18
sti247,14
sti248,24
sti249,6
sti25,34
sti250,27
sti251,32
sti252,33
sti253,25
sti254,17
sti255,12
sti256,22
sti257,14
sti258,21
sti259,20
sti26,19
sti260,42
sti261,16
sti262,53
sti263,21
sti264,41
sti265,12
sti266,3
sti267,18
sti268,12
sti269,40
sti27,39
sti270,10
sti271,20
sti272,23
sti273,25
sti274,17
sti275,45
sti276,12
sti277,21
sti278,24
sti279,25
sti28,42
sti280,10
sti281,24
sti282,12
sti283,38
sti284,13
sti285,22
sti286,13
sti287,30
sti288,12
sti289,20
sti29,27
sti290,22
sti291,16
sti292,23
sti293,23
sti294,25
sti295,19
sti296,33
sti297,17
sti298,25
sti299,18
sti3,17
sti30,6
sti300,20
sti301,21
sti302,14
sti303,12
sti304,18
sti305,16
sti306,32
sti307,24
sti308,22
sti309,22
sti31,24
sti310,15
sti311,29
sti312,8
sti313,16
sti314,30
sti315,20
sti316,22
sti317,15
sti318,12
sti319,8
sti32,19
sti320,20
sti321,12
sti322,17
sti323,16
sti324,28
sti325,23
sti326,18
sti327,23
sti328,13
sti329,18
sti33,33
sti330,12
sti331,30
sti332,21
sti333,25
sti334,25
sti335,13
sti336,21
sti337,12
sti338,7
sti339,42
sti34,29
sti340,19
sti341,21
sti342,9
sti343,21
sti344,20
sti345,12
sti346,11
sti347,16
sti348,15
sti349,13
sti35,31
sti350,17
sti351,15
sti36,63
sti37,18
sti38,46
sti39,4
sti4,15
sti40,15
sti41,28
sti42,26
sti43,26
sti44,37
sti45,28
sti46,11
sti47,13
sti48,26
sti49,53
sti5,22
sti50,42
sti51,37
sti52,35
sti53,28
sti54,19
sti55,17
sti56,25
sti57,42
sti58,21
sti59,15
sti6,11
sti60,15
sti61,31
sti62,49
sti63,19
sti64,26
sti65,41
sti66,27
sti67,24
sti68,13
sti69,47
sti7,38
sti70,23
sti71,8
sti72,24
sti73,14
sti74,47
sti75,18
sti76,17
sti77,22
sti78,16
sti79,26
sti8,20
sti80,8
sti81,11
sti82,6
sti83,32
sti84,25
sti85,48
sti86,13
sti87,18
sti88,14
sti89,10
sti9,20
sti90,19
sti91,34
sti92,13
sti93,15
sti94,17
sti95,24
sti96,16
sti97,26
sti98,9
sti99,31
stn1,16
stn10,12
stn11,50
stn12,10
stn13,16
stn14,21
stn15,16
stn16,32
stn17,13
stn18,33
stn19,43
stn2,37
stn20,15
stn21,18
stn22,44
stn23,6
stn24,25
stn25,17
stn26,35
stn27,13
stn28,31
stn29,7
stn3,13
stn30,13
stn31,19
stn32,24
stn33,16
stn34,7
stn35,26
stn4,15
stn5,24
stn6,28
stn7,15
stn8,23
stn9,37
stp1,3
stp2,23
stp3,53
stp4,9
stp5,16
