Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,142.15831078170947
2030,sc01,01-01 01:00:00+01:00,1.8049383042985028
2030,sc01,01-01 02:00:00+01:00,1.8189894035458565e-12
2030,sc01,01-01 03:00:00+01:00,-2.2737367544323206e-12
2030,sc01,01-01 04:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 05:00:00+01:00,-1.6484591469634324e-12
2030,sc01,01-01 06:00:00+01:00,-1.1368683772161603e-12
2030,sc01,01-01 07:00:00+01:00,-3.979039320256561e-13
2030,sc01,01-01 08:00:00+01:00,2.0623502905436908e-12
2030,sc01,01-01 09:00:00+01:00,-1.5987211554602254e-13
2030,sc01,01-01 10:00:00+01:00,9.592326932761353e-13
2030,sc01,01-01 11:00:00+01:00,1.957545237019076e-12
2030,sc01,01-01 12:00:00+01:00,2.3163693185779266e-12
2030,sc01,01-01 13:00:00+01:00,-2.291500322826323e-12
2030,sc01,01-01 14:00:00+01:00,7.389644451905042e-13
2030,sc01,01-01 15:00:00+01:00,6.59383658785373e-12
2030,sc01,01-01 16:00:00+01:00,-2.8421709430404007e-12
2030,sc01,01-01 17:00:00+01:00,2.8421709430404007e-12
2030,sc01,01-01 18:00:00+01:00,526.9326527872188
2030,sc01,01-01 19:00:00+01:00,894.8063522051239
2030,sc01,01-01 20:00:00+01:00,896.0305343945408
2030,sc01,01-01 21:00:00+01:00,802.173451737782
2030,sc01,01-01 22:00:00+01:00,633.4004314402393
2030,sc01,01-01 23:00:00+01:00,301.0055568906416
2030,sc01,01-02 00:00:00+01:00,32.8819183877016
2030,sc01,01-02 01:00:00+01:00,2.7284841053187847e-12
2030,sc01,01-02 02:00:00+01:00,4.405364961712621e-12
2030,sc01,01-02 03:00:00+01:00,1.2505552149377763e-12
2030,sc01,01-02 04:00:00+01:00,-3.410605131648481e-13
2030,sc01,01-02 05:00:00+01:00,2.1600499167107046e-12
2030,sc01,01-02 06:00:00+01:00,17.39327726841168
2030,sc01,01-02 07:00:00+01:00,781.0766650170134
2030,sc01,01-02 08:00:00+01:00,1550.1828705841192
2030,sc01,01-02 09:00:00+01:00,667.7196131336497
2030,sc01,01-02 10:00:00+01:00,350.6790105640903
2030,sc01,01-02 11:00:00+01:00,383.05926459127124
2030,sc01,01-02 12:00:00+01:00,399.80166107128036
2030,sc01,01-02 13:00:00+01:00,388.15747355060444
2030,sc01,01-02 14:00:00+01:00,372.60739311313375
2030,sc01,01-02 15:00:00+01:00,409.56550046812606
2030,sc01,01-02 16:00:00+01:00,521.9587509599788
2030,sc01,01-02 17:00:00+01:00,1965.9412193899948
2030,sc01,01-02 18:00:00+01:00,5253.678006994302
2030,sc01,01-02 19:00:00+01:00,5512.392533079133
2030,sc01,01-02 20:00:00+01:00,5054.240405153378
2030,sc01,01-02 21:00:00+01:00,4327.538480478077
2030,sc01,01-02 22:00:00+01:00,3462.9306257856974
2030,sc01,01-02 23:00:00+01:00,2413.274937809152
2030,sc01,01-03 00:00:00+01:00,1714.4870709575168
2030,sc01,01-03 01:00:00+01:00,1075.2344767996192
2030,sc01,01-03 02:00:00+01:00,811.505899108598
2030,sc01,01-03 03:00:00+01:00,412.28711138098333
2030,sc01,01-03 04:00:00+01:00,412.0057133219039
2030,sc01,01-03 05:00:00+01:00,650.0734302299901
2030,sc01,01-03 06:00:00+01:00,1823.9476970290316
2030,sc01,01-03 07:00:00+01:00,3583.7970378311406
2030,sc01,01-03 08:00:00+01:00,5012.537841347791
2030,sc01,01-03 09:00:00+01:00,4244.307291685208
