,Weight
sti1,76
sti10,102
sti100,90
sti11,26
sti12,73
sti13,55
sti14,164
sti15,97
sti16,81
sti17,139
sti18,111
sti19,64
sti2,75
sti20,45
sti21,77
sti22,79
sti23,68
sti24,81
sti25,140
sti26,81
sti27,94
sti28,33
sti29,54
sti3,139
sti30,44
sti31,78
sti32,170
sti33,84
sti34,44
sti35,88
sti36,151
sti37,129
sti38,106
sti39,78
sti4,123
sti40,67
sti41,114
sti42,66
sti43,81
sti44,86
sti45,47
sti46,65
sti47,100
sti48,61
sti49,49
sti5,111
sti50,150
sti51,156
sti52,118
sti53,102
sti54,91
sti55,150
sti56,70
sti57,136
sti58,82
sti59,58
sti6,44
sti60,92
sti61,114
sti62,92
sti63,120
sti64,85
sti65,53
sti66,11
sti67,52
sti68,39
sti69,68
sti7,113
sti70,109
sti71,140
sti72,93
sti73,82
sti74,33
sti75,97
sti76,161
sti77,122
sti78,85
sti79,106
sti8,78
sti80,61
sti81,105
sti82,53
sti83,115
sti84,81
sti85,100
sti86,79
sti87,55
sti88,44
sti89,68
sti9,117
sti90,74
sti91,54
sti92,95
sti93,14
sti94,92
sti95,129
sti96,75
sti97,38
sti98,147
sti99,52
