Period,Scenario,LoadLevel,mEUR
2030,sc01,01-04 10:00:00+01:00,190294.3682414866
2030,sc01,01-12 16:00:00+01:00,152966.50287246332
2030,sc01,01-14 22:00:00+01:00,10205.82655736853
2030,sc01,01-18 02:00:00+01:00,8234.34379629471
2030,sc01,01-21 07:00:00+01:00,38485.083655728275
2030,sc01,01-28 04:00:00+01:00,6662.684319930461
2030,sc01,01-28 16:00:00+01:00,109985.91733557497
2030,sc01,01-30 14:00:00+01:00,194202.55955147248
2030,sc01,01-30 19:00:00+01:00,4856.457555064037
2030,sc01,02-02 23:00:00+01:00,6373.344590133528
2030,sc01,02-06 12:00:00+01:00,79497.31405222404
2030,sc01,02-07 04:00:00+01:00,16506.24320128069
2030,sc01,02-15 14:00:00+01:00,9705.257620599576
2030,sc01,02-23 14:00:00+01:00,2422.7420758567237
2030,sc01,02-24 18:00:00+01:00,204700.33200267673
2030,sc01,02-26 17:00:00+01:00,424739.628311599
2030,sc01,02-28 15:00:00+01:00,107135.06692341079
2030,sc01,03-02 05:00:00+01:00,15486.290580361332
2030,sc01,03-02 18:00:00+01:00,170739.69966380758
2030,sc01,03-07 06:00:00+01:00,10526.25045165138
2030,sc01,03-26 02:00:00+01:00,3738.4731312402037
2030,sc01,03-30 20:00:00+01:00,6083.503790010282
2030,sc01,04-05 00:00:00+02:00,11151.473382701663
2030,sc01,04-09 16:00:00+02:00,78346.33476596691
2030,sc01,04-15 16:00:00+02:00,20946.30380318399
2030,sc01,04-16 05:00:00+02:00,16267.455444638364
2030,sc01,04-16 21:00:00+02:00,13566.718914270976
2030,sc01,04-24 14:00:00+02:00,20534.499083798877
2030,sc01,05-07 05:00:00+02:00,155455.99987364787
2030,sc01,05-11 14:00:00+02:00,5749.796261914552
2030,sc01,05-11 16:00:00+02:00,5333.6776749406445
2030,sc01,05-14 01:00:00+02:00,11156.341096515218
2030,sc01,05-17 01:00:00+02:00,31655.403230528344
2030,sc01,05-25 14:00:00+02:00,5154.902297182045
2030,sc01,05-27 13:00:00+02:00,28556.951620795106
2030,sc01,05-29 18:00:00+02:00,153879.92459441887
2030,sc01,06-05 07:00:00+02:00,113038.99953256475
2030,sc01,06-18 03:00:00+02:00,8221.505373941647
2030,sc01,06-18 05:00:00+02:00,52186.052955120904
2030,sc01,06-20 13:00:00+02:00,83652.20645415464
2030,sc01,07-03 10:00:00+02:00,3535.0483599584086
2030,sc01,07-04 04:00:00+02:00,12426.507971024523
2030,sc01,07-11 17:00:00+02:00,229386.46066949592
2030,sc01,07-14 16:00:00+02:00,6899.389625225314
2030,sc01,07-17 04:00:00+02:00,2814.4209900605324
2030,sc01,07-25 00:00:00+02:00,23858.62855710483
2030,sc01,07-30 11:00:00+02:00,27429.77033472181
2030,sc01,08-06 21:00:00+02:00,16138.9804941542
2030,sc01,08-07 00:00:00+02:00,18270.023922128414
2030,sc01,08-24 07:00:00+02:00,11187.626190395016
2030,sc01,08-27 06:00:00+02:00,497712.86321373575
2030,sc01,09-02 06:00:00+02:00,203674.88791471926
2030,sc01,09-07 12:00:00+02:00,15657.636109391084
2030,sc01,09-09 09:00:00+02:00,119809.98117062586
2030,sc01,09-10 09:00:00+02:00,26353.46062360361
2030,sc01,09-14 00:00:00+02:00,939.8183554201294
2030,sc01,09-17 07:00:00+02:00,108728.3173570201
2030,sc01,09-18 14:00:00+02:00,12427.365857836341
2030,sc01,09-22 18:00:00+02:00,29658.466067378406
2030,sc01,09-24 01:00:00+02:00,20688.735586244966
2030,sc01,09-28 09:00:00+02:00,3019.8729898888373
2030,sc01,10-04 13:00:00+02:00,8748.322698002197
2030,sc01,10-08 00:00:00+02:00,18840.10514036771
2030,sc01,10-18 20:00:00+02:00,22520.07248044184
2030,sc01,10-27 06:00:00+01:00,11582.01484408406
2030,sc01,10-29 08:00:00+01:00,861154.853255243
2030,sc01,10-30 07:00:00+01:00,789107.6143192621
2030,sc01,11-05 08:00:00+01:00,208321.8612939743
2030,sc01,11-12 09:00:00+01:00,123507.78712075338
2030,sc01,11-12 22:00:00+01:00,12683.438863818812
2030,sc01,11-20 04:00:00+01:00,23230.637523404665
2030,sc01,11-26 14:00:00+01:00,436547.4030096778
2030,sc01,11-30 01:00:00+01:00,9088.607526783891
2030,sc01,12-01 15:00:00+01:00,47803.80525556224
2030,sc01,12-09 16:00:00+01:00,270973.6768563525
2030,sc01,12-11 05:00:00+01:00,4675.279029890002
2030,sc01,12-13 14:00:00+01:00,267760.74531896773
2030,sc01,12-14 21:00:00+01:00,5015.050326288997
2030,sc01,12-25 09:00:00+01:00,66510.38136833691
2030,sc01,12-29 11:00:00+01:00,2221.9122590125803
