Period,Scenario,LoadLevel,mEUR
2030,sc01,01-01 00:00:00+01:00,106370.39906687663
2030,sc01,01-07 21:00:00+01:00,897063.4441265478
2030,sc01,01-12 00:00:00+01:00,731331.3292927966
2030,sc01,01-15 20:00:00+01:00,273982.33783672616
2030,sc01,01-16 18:00:00+01:00,182073.61355967677
2030,sc01,01-17 20:00:00+01:00,56362.90517932136
2030,sc01,01-18 03:00:00+01:00,10734.873694677053
2030,sc01,01-19 17:00:00+01:00,18377.930597386243
2030,sc01,01-24 19:00:00+01:00,83378.43194317677
2030,sc01,01-27 17:00:00+01:00,29346.23119478985
2030,sc01,02-10 14:00:00+01:00,637923.7059253844
2030,sc01,02-11 05:00:00+01:00,284798.64991896536
2030,sc01,02-12 10:00:00+01:00,474470.7852802834
2030,sc01,02-13 01:00:00+01:00,786143.0469860588
2030,sc01,02-22 21:00:00+01:00,519877.6386101922
2030,sc01,02-27 07:00:00+01:00,86269.81703940759
2030,sc01,02-28 22:00:00+01:00,2585462.279455481
2030,sc01,03-01 01:00:00+01:00,674136.6583156689
2030,sc01,03-03 17:00:00+01:00,415017.5864477412
2030,sc01,03-08 20:00:00+01:00,3324814.411871528
2030,sc01,03-09 18:00:00+01:00,1397746.6560305378
2030,sc01,03-17 02:00:00+01:00,157037.34415570216
2030,sc01,03-31 20:00:00+02:00,3019030.2363789477
2030,sc01,04-05 19:00:00+02:00,1112722.7108340424
2030,sc01,04-08 05:00:00+02:00,52547.005025714345
2030,sc01,04-08 07:00:00+02:00,2233592.057770065
2030,sc01,04-08 10:00:00+02:00,736664.1373039496
2030,sc01,04-08 19:00:00+02:00,3894761.293403552
2030,sc01,04-12 03:00:00+02:00,777663.6018803238
2030,sc01,04-14 10:00:00+02:00,1396554.9176084755
2030,sc01,04-16 00:00:00+02:00,180378.2413799431
2030,sc01,04-30 13:00:00+02:00,0.0
2030,sc01,05-02 20:00:00+02:00,298650.49245861574
2030,sc01,05-03 10:00:00+02:00,1006354.0325178908
2030,sc01,05-13 21:00:00+02:00,48362.01573314077
2030,sc01,05-14 21:00:00+02:00,223434.42627189393
2030,sc01,05-15 14:00:00+02:00,196785.91380057932
2030,sc01,05-16 20:00:00+02:00,1129119.2583142202
2030,sc01,05-17 21:00:00+02:00,540337.1968412104
2030,sc01,05-19 10:00:00+02:00,879836.1816387587
2030,sc01,05-25 22:00:00+02:00,967227.1464502744
2030,sc01,05-28 00:00:00+02:00,0.0
2030,sc01,05-28 19:00:00+02:00,60558.230049293576
2030,sc01,05-29 07:00:00+02:00,0.0
2030,sc01,05-29 18:00:00+02:00,2460914.9249903294
2030,sc01,06-03 15:00:00+02:00,797029.5105369029
2030,sc01,06-03 16:00:00+02:00,3495842.2156323157
2030,sc01,06-05 02:00:00+02:00,2760818.2962103602
2030,sc01,06-06 01:00:00+02:00,0.0
2030,sc01,06-06 15:00:00+02:00,189254.84715380057
2030,sc01,06-06 23:00:00+02:00,128170.82497552656
2030,sc01,06-07 08:00:00+02:00,2105811.333212034
2030,sc01,06-08 17:00:00+02:00,111594.94076414785
2030,sc01,06-08 23:00:00+02:00,127866.59179698811
2030,sc01,06-10 22:00:00+02:00,15907.213615446139
2030,sc01,06-11 21:00:00+02:00,435777.52297255443
2030,sc01,06-13 00:00:00+02:00,0.0
2030,sc01,06-18 04:00:00+02:00,1964527.6649695016
2030,sc01,06-18 10:00:00+02:00,527887.495355405
2030,sc01,06-19 20:00:00+02:00,1498576.8177313295
2030,sc01,06-23 05:00:00+02:00,5457162.366635093
2030,sc01,06-24 04:00:00+02:00,754948.4632699705
2030,sc01,06-27 18:00:00+02:00,201098.9749231201
2030,sc01,06-28 17:00:00+02:00,23771.889328316054
2030,sc01,06-30 14:00:00+02:00,1093974.6576786847
2030,sc01,07-02 18:00:00+02:00,659644.2274720349
2030,sc01,07-05 18:00:00+02:00,241753.0689270129
2030,sc01,07-06 06:00:00+02:00,2053392.6372143086
2030,sc01,07-08 04:00:00+02:00,48400.11845094445
2030,sc01,07-10 15:00:00+02:00,500316.447542379
2030,sc01,07-13 11:00:00+02:00,887326.1633417369
2030,sc01,07-14 16:00:00+02:00,244493.02887710996
2030,sc01,07-19 10:00:00+02:00,350316.37151118496
2030,sc01,07-19 14:00:00+02:00,500715.5236459819
2030,sc01,07-20 01:00:00+02:00,1633399.1652762892
2030,sc01,07-30 18:00:00+02:00,2804938.39740877
2030,sc01,08-01 12:00:00+02:00,282005.3594757888
2030,sc01,08-01 18:00:00+02:00,1358564.4965350784
2030,sc01,08-06 03:00:00+02:00,125646.67372568644
2030,sc01,08-08 13:00:00+02:00,66379.54952103783
2030,sc01,08-16 15:00:00+02:00,146624.97168442563
2030,sc01,08-16 21:00:00+02:00,1225645.5960687937
2030,sc01,08-23 15:00:00+02:00,1625191.8396942094
2030,sc01,08-28 13:00:00+02:00,1065190.589008616
2030,sc01,09-02 00:00:00+02:00,721156.7557169812
2030,sc01,09-05 18:00:00+02:00,111008.63242846572
2030,sc01,09-06 10:00:00+02:00,1602950.8151958173
2030,sc01,09-18 19:00:00+02:00,706556.4590422417
2030,sc01,09-18 20:00:00+02:00,238718.57577249416
2030,sc01,09-22 19:00:00+02:00,331162.65444797755
2030,sc01,09-22 21:00:00+02:00,385494.6946227191
2030,sc01,09-23 02:00:00+02:00,408971.24661022116
2030,sc01,09-25 17:00:00+02:00,55129.083999565526
2030,sc01,09-26 06:00:00+02:00,1587608.091583602
2030,sc01,09-28 05:00:00+02:00,731734.9398150619
2030,sc01,09-28 13:00:00+02:00,1042534.7716774604
2030,sc01,09-28 16:00:00+02:00,108278.47961091124
2030,sc01,09-28 22:00:00+02:00,1571687.281026993
2030,sc01,10-01 03:00:00+02:00,47279.31094922161
2030,sc01,10-08 19:00:00+02:00,14614.827930011235
2030,sc01,10-16 13:00:00+02:00,1352855.2523785925
2030,sc01,10-18 22:00:00+02:00,4808.526742195094
2030,sc01,10-22 02:00:00+02:00,4626653.147606541
2030,sc01,10-22 15:00:00+02:00,2911501.688525874
2030,sc01,10-24 19:00:00+02:00,178939.54099912854
2030,sc01,10-24 20:00:00+02:00,255690.2955390726
2030,sc01,10-28 18:00:00+01:00,3295353.6464473405
2030,sc01,10-29 20:00:00+01:00,3504.446583759301
2030,sc01,10-30 22:00:00+01:00,75446.56571850087
2030,sc01,11-14 19:00:00+01:00,163625.92877880106
2030,sc01,11-16 21:00:00+01:00,1106763.1285348763
2030,sc01,11-21 18:00:00+01:00,3701480.926855552
2030,sc01,11-25 14:00:00+01:00,316527.105553036
2030,sc01,11-29 06:00:00+01:00,917977.3926406008
2030,sc01,12-06 20:00:00+01:00,198557.01774152688
2030,sc01,12-07 18:00:00+01:00,96825.87742481871
2030,sc01,12-13 06:00:00+01:00,152526.30107823008
2030,sc01,12-15 23:00:00+01:00,17786.90834306817
2030,sc01,12-20 19:00:00+01:00,305618.7431727304
2030,sc01,12-29 06:00:00+01:00,247389.73902410603
