Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-04 16:00:00+01:00,N_110,56.934375103047536
2030,sc01,01-04 16:00:00+01:00,N_121,25.683079361057576
2030,sc01,01-04 16:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-04 16:00:00+01:00,N_114,46.89535286203274
2030,sc01,01-04 16:00:00+01:00,N_106,58.44029558229933
2030,sc01,01-04 16:00:00+01:00,N_124,99.58626470216176
2030,sc01,01-04 16:00:00+01:00,N_113,52.835181245782074
2030,sc01,01-04 16:00:00+01:00,N_123,49.39810335292272
2030,sc01,01-04 16:00:00+01:00,N_111,52.818084988210344
2030,sc01,01-04 16:00:00+01:00,N_105,60.40479640754921
2030,sc01,01-04 16:00:00+01:00,N_104,61.756765740296046
2030,sc01,01-04 16:00:00+01:00,N_101,63.725867757836774
2030,sc01,01-04 16:00:00+01:00,N_102,63.21941511975963
2030,sc01,01-04 16:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-04 16:00:00+01:00,N_116,41.38352798862821
2030,sc01,01-04 16:00:00+01:00,N_108,58.74700396290946
2030,sc01,01-04 16:00:00+01:00,N_117,34.968898610749406
2030,sc01,01-04 16:00:00+01:00,N_103,79.7217462660247
2030,sc01,01-04 16:00:00+01:00,N_115,50.01576314417868
2030,sc01,01-04 16:00:00+01:00,N_118,30.904588665595536
2030,sc01,01-04 16:00:00+01:00,N_120,47.344546675950454
2030,sc01,01-04 16:00:00+01:00,N_112,54.74366371954005
2030,sc01,01-04 16:00:00+01:00,N_109,60.559632822771405
2030,sc01,01-04 16:00:00+01:00,N_119,43.57969276816799
2030,sc01,01-10 16:00:00+01:00,N_110,60.559315031534055
2030,sc01,01-10 16:00:00+01:00,N_121,49.91714854647547
2030,sc01,01-10 16:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-10 16:00:00+01:00,N_114,54.31001162030898
2030,sc01,01-10 16:00:00+01:00,N_106,61.26145472917581
2030,sc01,01-10 16:00:00+01:00,N_124,80.44587961418081
2030,sc01,01-10 16:00:00+01:00,N_113,61.36496919519888
2030,sc01,01-10 16:00:00+01:00,N_123,50.015763144178685
2030,sc01,01-10 16:00:00+01:00,N_111,58.92439687229474
2030,sc01,01-10 16:00:00+01:00,N_105,62.17740881470843
2030,sc01,01-10 16:00:00+01:00,N_104,62.80776835333922
2030,sc01,01-10 16:00:00+01:00,N_101,63.72586775783679
2030,sc01,01-10 16:00:00+01:00,N_102,63.48973277789015
