,Weight
sti1,2
sti10,3
sti100,2
sti1000,3
sti1001,4
sti1002,2
sti1003,2
sti1004,2
sti1005,2
sti1006,1
sti1007,4
sti1008,1
sti1009,2
sti101,1
sti1010,1
sti1011,1
sti1012,1
sti1013,4
sti1014,1
sti1015,2
sti1016,1
sti1017,2
sti1018,1
sti1019,2
sti102,1
sti1020,1
sti1021,6
sti1022,2
sti1023,3
sti1024,1
sti1025,2
sti1026,1
sti1027,5
sti1028,3
sti1029,4
sti103,2
sti1030,1
sti1031,4
sti1032,11
sti1033,1
sti1034,5
sti1035,3
sti1036,1
sti1037,5
sti1038,1
sti1039,2
sti104,4
sti1040,2
sti1041,2
sti1042,1
sti1043,1
sti1044,2
sti1045,1
sti1046,2
sti1047,1
sti1048,1
sti1049,3
sti105,2
sti1050,2
sti1051,2
sti1052,4
sti1053,2
sti1054,5
sti1055,2
sti1056,3
sti1057,2
sti1058,2
sti1059,1
sti106,3
sti1060,2
sti1061,2
sti1062,4
sti1063,3
sti1064,1
sti1065,1
sti1066,1
sti1067,7
sti1068,1
sti1069,3
sti107,6
sti1070,4
sti1071,8
sti1072,4
sti1073,2
sti1074,1
sti1075,2
sti1076,2
sti1077,3
sti1078,2
sti1079,1
sti108,1
sti1080,7
sti1081,3
sti1082,3
sti1083,4
sti1084,1
sti1085,2
sti1086,1
sti1087,10
sti1088,3
sti1089,2
sti109,1
sti1090,3
sti1091,4
sti1092,1
sti1093,2
sti1094,3
sti1095,3
sti1096,2
sti1097,2
sti1098,3
sti1099,3
sti11,2
sti110,4
sti1100,1
sti1101,1
sti1102,3
sti1103,3
sti1104,2
sti1105,1
sti1106,1
sti1107,1
sti1108,3
sti1109,5
sti111,4
sti1110,1
sti1111,2
sti1112,3
sti1113,1
sti1114,1
sti1115,4
sti1116,2
sti1117,3
sti1118,1
sti1119,4
sti112,2
sti1120,2
sti1121,3
sti1122,4
sti1123,1
sti1124,5
sti1125,1
sti1126,1
sti1127,1
sti1128,1
sti1129,1
sti113,1
sti1130,4
sti1131,1
sti1132,2
sti1133,4
sti1134,3
sti1135,1
sti1136,3
sti1137,6
sti1138,2
sti1139,1
sti114,4
sti1140,2
sti1141,3
sti1142,4
sti1143,1
sti1144,2
sti1145,1
sti1146,1
sti1147,4
sti1148,1
sti1149,2
sti115,3
sti1150,4
sti1151,2
sti1152,1
sti1153,5
sti1154,1
sti1155,6
sti1156,2
sti1157,1
sti1158,3
sti1159,2
sti116,1
sti1160,1
sti1161,2
sti1162,1
sti1163,2
sti1164,1
sti1165,1
sti1166,4
sti1167,2
sti1168,3
sti1169,2
sti117,5
sti1170,4
sti1171,1
sti1172,3
sti1173,6
sti1174,4
sti1175,1
sti1176,4
sti1177,3
sti1178,3
sti1179,1
sti118,3
sti1180,1
sti1181,4
sti1182,6
sti1183,1
sti1184,1
sti1185,3
sti1186,1
sti1187,5
sti1188,3
sti1189,4
sti119,1
sti1190,3
sti1191,4
sti1192,2
sti1193,2
sti1194,3
sti1195,6
sti1196,2
sti1197,1
sti1198,3
sti1199,4
sti12,7
sti120,2
sti1200,2
sti1201,1
sti1202,3
sti1203,2
sti1204,3
sti1205,2
sti1206,1
sti1207,1
sti1208,1
sti1209,5
sti121,4
sti1210,3
sti1211,2
sti1212,1
sti1213,2
sti1214,4
sti1215,1
sti1216,2
sti1217,5
sti1218,2
sti1219,5
sti122,1
sti1220,2
sti1221,6
sti1222,3
sti1223,1
sti1224,4
sti1225,2
sti1226,3
sti1227,2
sti1228,2
sti1229,3
sti123,3
sti1230,4
sti1231,5
sti1232,1
sti1233,3
sti1234,2
sti1235,7
sti1236,4
sti1237,2
sti1238,1
sti1239,3
sti124,1
sti1240,3
sti1241,2
sti1242,1
sti1243,1
sti1244,2
sti1245,2
sti1246,1
sti1247,3
sti1248,1
sti1249,1
sti125,5
sti1250,1
sti1251,2
sti1252,1
sti1253,4
sti1254,1
sti1255,6
sti1256,2
sti1257,1
sti1258,2
sti1259,3
sti126,2
sti1260,2
sti1261,2
sti1262,2
sti1263,2
sti1264,1
sti1265,2
sti1266,5
sti1267,2
sti1268,2
sti1269,5
sti127,2
sti1270,6
sti1271,2
sti1272,3
sti1273,1
sti1274,4
sti1275,1
sti1276,2
sti1277,1
sti1278,1
sti1279,2
sti128,2
sti1280,1
sti1281,4
sti1282,1
sti1283,2
sti1284,3
sti1285,2
sti1286,1
sti1287,2
sti1288,3
sti1289,3
sti129,1
sti1290,2
sti1291,1
sti1292,2
sti1293,2
sti1294,2
sti1295,2
sti1296,4
sti1297,2
sti1298,2
sti1299,2
sti13,1
sti130,8
sti1300,4
sti1301,2
sti1302,2
sti1303,1
sti1304,6
sti1305,3
sti1306,2
sti1307,6
sti1308,2
sti1309,1
sti131,4
sti1310,3
sti1311,1
sti1312,1
sti1313,4
sti1314,2
sti1315,3
sti1316,5
sti1317,1
sti1318,3
sti1319,1
sti132,4
sti1320,3
sti1321,3
sti1322,3
sti1323,3
sti1324,5
sti1325,2
sti1326,1
sti1327,1
sti1328,1
sti1329,1
sti133,4
sti1330,1
sti1331,3
sti1332,3
sti1333,5
sti1334,4
sti1335,2
sti1336,2
sti1337,1
sti1338,2
sti1339,3
sti134,1
sti1340,2
sti1341,3
sti1342,1
sti1343,3
sti1344,5
sti1345,1
sti1346,1
sti1347,2
sti1348,2
sti1349,4
sti135,2
sti1350,5
sti1351,1
sti1352,1
sti1353,1
sti1354,3
sti1355,2
sti1356,1
sti1357,4
sti1358,1
sti1359,4
sti136,4
sti1360,2
sti1361,3
sti1362,5
sti1363,4
sti1364,1
sti1365,1
sti1366,6
sti1367,2
sti1368,1
sti1369,1
sti137,2
sti1370,3
sti1371,1
sti1372,5
sti1373,2
sti1374,3
sti1375,3
sti1376,4
sti1377,3
sti1378,4
sti1379,2
sti138,1
sti1380,1
sti1381,1
sti1382,1
sti1383,1
sti1384,1
sti1385,1
sti1386,1
sti1387,3
sti1388,1
sti1389,2
sti139,4
sti1390,1
sti1391,3
sti1392,1
sti1393,1
sti1394,1
sti1395,4
sti1396,1
sti1397,1
sti1398,2
sti1399,1
sti14,3
sti140,3
sti1400,2
sti1401,1
sti1402,1
sti1403,1
sti1404,2
sti1405,3
sti1406,2
sti1407,1
sti1408,2
sti1409,3
sti141,3
sti1410,1
sti1411,2
sti1412,4
sti1413,2
sti1414,2
sti1415,2
sti1416,2
sti1417,3
sti1418,5
sti1419,3
sti142,1
sti1420,1
sti1421,3
sti1422,4
sti1423,2
sti1424,2
sti1425,1
sti1426,4
sti1427,4
sti1428,3
sti1429,3
sti143,5
sti1430,3
sti1431,6
sti1432,2
sti1433,2
sti1434,3
sti1435,2
sti1436,2
sti1437,1
sti1438,3
sti1439,2
sti144,1
sti1440,3
sti1441,1
sti1442,2
sti1443,2
sti1444,2
sti1445,2
sti1446,4
sti1447,1
sti1448,1
sti1449,1
sti145,1
sti1450,2
sti1451,2
sti1452,2
sti1453,4
sti1454,2
sti1455,5
sti1456,1
sti1457,2
sti1458,3
sti1459,2
sti146,4
sti1460,3
sti1461,1
sti1462,1
sti1463,3
sti1464,1
sti1465,1
sti1466,1
sti1467,1
sti1468,3
sti1469,1
sti147,4
sti1470,2
sti1471,1
sti1472,1
sti1473,1
sti1474,2
sti1475,2
sti1476,1
sti1477,2
sti1478,3
sti1479,2
sti148,1
sti1480,4
sti1481,1
sti1482,3
sti1483,1
sti1484,2
sti1485,4
sti1486,1
sti1487,4
sti1488,1
sti1489,2
sti149,2
sti1490,2
sti1491,1
sti1492,2
sti1493,1
sti1494,2
sti1495,5
sti1496,1
sti1497,1
sti1498,1
sti1499,3
sti15,1
sti150,2
sti1500,2
sti1501,2
sti1502,3
sti1503,3
sti1504,1
sti1505,1
sti1506,2
sti1507,2
sti1508,2
sti1509,1
sti151,4
sti1510,1
sti1511,1
sti1512,2
sti1513,1
sti1514,5
sti1515,2
sti1516,1
sti1517,3
sti1518,1
sti1519,1
sti152,4
sti1520,1
sti1521,1
sti1522,1
sti1523,1
sti1524,3
sti1525,4
sti1526,4
sti1527,1
sti1528,4
sti1529,3
sti153,2
sti1530,5
sti1531,1
sti1532,1
sti1533,1
sti1534,5
sti1535,4
sti1536,2
sti1537,3
sti1538,3
sti1539,1
sti154,4
sti1540,4
sti1541,1
sti1542,1
sti1543,2
sti1544,2
sti1545,1
sti1546,2
sti1547,2
sti1548,2
sti1549,1
sti155,4
sti1550,4
sti1551,1
sti1552,1
sti1553,1
sti1554,3
sti1555,1
sti1556,3
sti1557,4
sti1558,1
sti1559,1
sti156,1
sti1560,1
sti1561,1
sti1562,1
sti1563,2
sti1564,1
sti1565,1
sti1566,2
sti1567,2
sti1568,1
sti1569,1
sti157,1
sti1570,1
sti1571,2
sti1572,5
sti1573,2
sti1574,1
sti1575,1
sti1576,2
sti1577,5
sti1578,3
sti1579,2
sti158,6
sti1580,4
sti1581,3
sti1582,4
sti1583,3
sti1584,1
sti1585,2
sti1586,2
sti1587,1
sti1588,3
sti1589,3
sti159,2
sti1590,4
sti1591,1
sti1592,2
sti1593,5
sti1594,1
sti1595,2
sti1596,3
sti1597,1
sti1598,4
sti1599,2
sti16,2
sti160,1
sti1600,1
sti1601,1
sti1602,1
sti1603,1
sti1604,1
sti1605,6
sti1606,1
sti1607,4
sti1608,4
sti1609,3
sti161,5
sti1610,3
sti1611,2
sti1612,1
sti1613,6
sti1614,5
sti1615,6
sti1616,3
sti1617,2
sti1618,2
sti1619,1
sti162,3
sti1620,3
sti1621,3
sti1622,1
sti1623,2
sti1624,1
sti1625,1
sti1626,1
sti1627,1
sti1628,3
sti1629,3
sti163,4
sti1630,3
sti1631,1
sti1632,1
sti1633,1
sti1634,9
sti1635,4
sti1636,3
sti1637,1
sti1638,1
sti1639,2
sti164,2
sti1640,1
sti1641,1
sti1642,6
sti1643,5
sti1644,1
sti1645,1
sti1646,3
sti1647,3
sti1648,2
sti1649,2
sti165,1
sti1650,4
sti1651,3
sti1652,1
sti1653,1
sti1654,10
sti1655,3
sti1656,2
sti1657,2
sti1658,1
sti1659,1
sti166,1
sti1660,4
sti1661,4
sti1662,3
sti1663,4
sti1664,3
sti1665,2
sti1666,1
sti1667,4
sti1668,1
sti1669,1
sti167,3
sti1670,2
sti1671,2
sti1672,1
sti1673,1
sti1674,1
sti1675,2
sti1676,1
sti1677,4
sti1678,1
sti1679,3
sti168,2
sti1680,1
sti1681,2
sti1682,4
sti1683,4
sti1684,2
sti1685,5
sti1686,1
sti1687,2
sti1688,2
sti1689,2
sti169,2
sti1690,1
sti1691,3
sti1692,3
sti1693,1
sti1694,3
sti1695,1
sti1696,1
sti1697,2
sti1698,7
sti1699,2
sti17,4
sti170,3
sti1700,1
sti1701,1
sti1702,3
sti1703,1
sti1704,1
sti1705,1
sti1706,4
sti1707,1
sti1708,13
sti1709,3
sti171,3
sti1710,6
sti1711,1
sti1712,1
sti1713,3
sti1714,1
sti1715,1
sti1716,1
