Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-07 08:00:00+01:00,N_102,66.8140671289621
2030,sc01,01-07 08:00:00+01:00,N_116,40.274916866373665
2030,sc01,01-07 08:00:00+01:00,N_110,59.17528330450749
2030,sc01,01-07 08:00:00+01:00,N_107,30.904588665595536
2030,sc01,01-07 08:00:00+01:00,N_120,47.51988794132473
2030,sc01,01-07 08:00:00+01:00,N_123,50.01576314417868
2030,sc01,01-07 08:00:00+01:00,N_121,26.73760760955773
2030,sc01,01-07 08:00:00+01:00,N_118,30.904588665595536
2030,sc01,01-07 08:00:00+01:00,N_112,56.51271144563495
2030,sc01,01-07 08:00:00+01:00,N_105,63.39320364461348
2030,sc01,01-07 08:00:00+01:00,N_111,54.17237954218111
2030,sc01,01-07 08:00:00+01:00,N_106,61.00556616145601
2030,sc01,01-07 08:00:00+01:00,N_103,86.87085911289411
2030,sc01,01-07 08:00:00+01:00,N_108,61.378336901244396
2030,sc01,01-07 08:00:00+01:00,N_109,63.58139049798131
2030,sc01,01-07 08:00:00+01:00,N_114,46.973941625839714
2030,sc01,01-07 08:00:00+01:00,N_113,54.19315818725745
2030,sc01,01-07 08:00:00+01:00,N_104,65.03637559621356
2030,sc01,01-07 08:00:00+01:00,N_124,111.01402474223951
2030,sc01,01-07 08:00:00+01:00,N_122,29.88213175330222
2030,sc01,01-07 08:00:00+01:00,N_115,50.01576314417868
2030,sc01,01-07 08:00:00+01:00,N_117,34.765883852657595
2030,sc01,01-07 08:00:00+01:00,N_119,42.94411673609248
2030,sc01,01-07 08:00:00+01:00,N_101,67.42960532908639
2030,sc01,01-11 16:00:00+01:00,N_102,63.72586775783677
2030,sc01,01-11 16:00:00+01:00,N_116,42.06567356279943
2030,sc01,01-11 16:00:00+01:00,N_110,57.49139757267645
2030,sc01,01-11 16:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-11 16:00:00+01:00,N_120,47.97872951478613
2030,sc01,01-11 16:00:00+01:00,N_123,50.01576314417868
2030,sc01,01-11 16:00:00+01:00,N_121,3.2846605452479185
2030,sc01,01-11 16:00:00+01:00,N_118,15.01152995917056
2030,sc01,01-11 16:00:00+01:00,N_112,55.31831279223721
2030,sc01,01-11 16:00:00+01:00,N_105,60.93389564672681
2030,sc01,01-11 16:00:00+01:00,N_111,53.40822738980025
2030,sc01,01-11 16:00:00+01:00,N_106,58.98520132001189
2030,sc01,01-11 16:00:00+01:00,N_103,80.0954200985478
2030,sc01,01-11 16:00:00+01:00,N_108,59.28944190549235
2030,sc01,01-11 16:00:00+01:00,N_109,61.08748623830828
2030,sc01,01-11 16:00:00+01:00,N_114,47.53314994285311
2030,sc01,01-11 16:00:00+01:00,N_113,53.425186089796654
2030,sc01,01-11 16:00:00+01:00,N_104,62.27498694826967
2030,sc01,01-11 16:00:00+01:00,N_124,99.80010735644231
2030,sc01,01-11 16:00:00+01:00,N_122,1.0133462532386988
2030,sc01,01-11 16:00:00+01:00,N_115,81.25273346624367
2030,sc01,01-11 16:00:00+01:00,N_117,25.878127099484974
2030,sc01,01-11 16:00:00+01:00,N_119,44.24416786089979
2030,sc01,01-11 16:00:00+01:00,N_101,64.22824544578974
2030,sc01,01-11 17:00:00+01:00,N_102,63.72586775783677
2030,sc01,01-11 17:00:00+01:00,N_116,28.467802534865488
2030,sc01,01-11 17:00:00+01:00,N_110,53.5775120025862
2030,sc01,01-11 17:00:00+01:00,N_107,30.90458866559554
2030,sc01,01-11 17:00:00+01:00,N_120,38.09296612042521
2030,sc01,01-11 17:00:00+01:00,N_123,41.408811948943395
2030,sc01,01-11 17:00:00+01:00,N_121,3.284660545247918
2030,sc01,01-11 17:00:00+01:00,N_118,10.884850445496582
