Period,Scenario,LoadLevel,mEUR
2030,sc01,01-03 23:00:00+01:00,5375385.099468828
2030,sc01,01-15 22:00:00+01:00,406353.4233795496
2030,sc01,02-02 17:00:00+01:00,1606418.5076571498
2030,sc01,03-03 15:00:00+01:00,4348519.902813232
2030,sc01,03-08 21:00:00+01:00,12208882.586417485
2030,sc01,03-19 04:00:00+01:00,1130605.5933771469
2030,sc01,03-27 18:00:00+01:00,2643752.5849579647
2030,sc01,04-07 17:00:00+02:00,3137446.8312134566
2030,sc01,05-14 04:00:00+02:00,0.0
2030,sc01,05-18 00:00:00+02:00,9143490.246043585
2030,sc01,05-18 19:00:00+02:00,285120.63301865215
2030,sc01,05-19 09:00:00+02:00,3929244.7830977906
2030,sc01,05-23 22:00:00+02:00,730169.3547762347
2030,sc01,05-25 13:00:00+02:00,1115763.932212952
2030,sc01,05-28 04:00:00+02:00,0.0
2030,sc01,05-29 20:00:00+02:00,4734902.844639634
2030,sc01,06-02 13:00:00+02:00,2530241.8505097805
2030,sc01,06-07 15:00:00+02:00,1755794.0696723454
2030,sc01,06-09 19:00:00+02:00,4908146.750181814
2030,sc01,06-13 14:00:00+02:00,5884777.688441467
2030,sc01,06-18 05:00:00+02:00,12024951.725308638
2030,sc01,07-02 06:00:00+02:00,26561453.626874708
2030,sc01,07-15 00:00:00+02:00,331847.5210642971
2030,sc01,07-15 10:00:00+02:00,1943615.787386839
2030,sc01,07-20 15:00:00+02:00,2096533.4007892578
2030,sc01,07-27 06:00:00+02:00,3041892.7022511265
2030,sc01,07-29 21:00:00+02:00,2247861.5016360283
2030,sc01,07-30 14:00:00+02:00,169234.8048338424
2030,sc01,07-31 05:00:00+02:00,918485.9671902173
2030,sc01,08-11 05:00:00+02:00,946732.7828562235
2030,sc01,08-27 15:00:00+02:00,1189355.7445976285
2030,sc01,08-28 12:00:00+02:00,96749.38699340408
2030,sc01,09-01 04:00:00+02:00,10897174.53693204
2030,sc01,09-17 21:00:00+02:00,10846545.180863453
2030,sc01,09-19 08:00:00+02:00,3246193.7704966045
2030,sc01,09-25 21:00:00+02:00,2215375.2782238065
2030,sc01,09-26 13:00:00+02:00,2736901.922886979
2030,sc01,09-28 02:00:00+02:00,3406103.7091155015
2030,sc01,10-19 16:00:00+02:00,830946.9808375743
2030,sc01,10-20 12:00:00+02:00,4845569.681183783
2030,sc01,10-21 18:00:00+02:00,1440981.4971931037
2030,sc01,10-21 23:00:00+02:00,13964156.166840272
2030,sc01,10-23 13:00:00+02:00,789940.0508566692
2030,sc01,10-27 13:00:00+01:00,965213.2645388461
2030,sc01,11-13 18:00:00+01:00,3751154.116478281
2030,sc01,11-27 21:00:00+01:00,3092171.25260348
2030,sc01,11-29 08:00:00+01:00,1685404.1218978649
2030,sc01,12-10 17:00:00+01:00,7187075.881741776
2030,sc01,12-15 04:00:00+01:00,819441.9752757323
2030,sc01,12-29 15:00:00+01:00,5773438.596795921
