Period,Scenario,LoadLevel,Unit,MW
2030,sc01,01-03 17:00:00+01:00,Wind N03,0.0
2030,sc01,01-03 17:00:00+01:00,Wind 17,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 20,0.0
2030,sc01,01-03 17:00:00+01:00,Wind 04,0.0
2030,sc01,01-03 17:00:00+01:00,Wind N01,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 67,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 34,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 22,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 48,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 57,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 03,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 32,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 09,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 66,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 24,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 71,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 47,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 25,0.0
2030,sc01,01-03 17:00:00+01:00,Wind 01,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 51,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 15,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 69,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 26,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 75,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 53,0.0
2030,sc01,01-03 17:00:00+01:00,Wind 12,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 01,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 28,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 41,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 59,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 21,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 56,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 02,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 10,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 42,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 58,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 73,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 35,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 23,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 36,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 16,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 74,0.0
2030,sc01,01-03 17:00:00+01:00,Hydro 29,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 68,0.0
2030,sc01,01-03 17:00:00+01:00,Solar 30,0.0
