,Weight
sti1,95
sti10,12
sti100,25
sti101,22
sti102,132
sti103,17
sti104,8
sti105,18
sti106,18
sti107,122
sti108,16
sti109,22
sti11,83
sti110,121
sti111,14
sti112,11
sti113,20
sti114,15
sti115,10
sti116,120
sti117,82
sti118,21
sti119,13
sti12,23
sti120,21
sti121,13
sti122,24
sti123,18
sti124,28
sti125,13
sti126,20
sti127,20
sti128,12
sti129,10
sti13,112
sti130,15
sti131,18
sti132,16
sti133,20
sti134,17
sti135,21
sti136,16
sti137,21
sti138,13
sti139,148
sti14,14
sti140,15
sti141,21
sti142,13
sti143,18
sti144,13
sti145,18
sti146,20
sti147,128
sti148,72
sti149,4
sti15,18
sti150,18
sti151,16
sti152,14
sti153,15
sti154,98
sti155,16
sti156,20
sti157,9
sti158,12
sti159,15
sti16,75
sti160,24
sti161,20
sti162,25
sti163,21
sti164,16
sti165,29
sti166,14
sti167,26
sti168,80
sti169,10
sti17,70
sti170,23
sti171,22
sti172,21
sti173,12
sti174,18
sti175,23
sti176,20
sti177,13
sti178,107
sti179,10
sti18,10
sti180,7
sti181,18
sti182,75
sti183,13
sti184,24
sti185,16
sti186,116
sti187,19
sti188,15
sti189,37
sti19,10
sti190,4
sti191,15
sti192,31
sti193,21
sti194,27
sti195,11
sti196,19
sti197,15
sti198,13
sti199,17
sti2,85
sti20,30
sti200,19
sti201,17
sti202,24
sti203,13
sti204,20
sti205,11
sti206,19
sti207,4
sti208,19
sti209,12
sti21,8
sti210,13
sti211,54
sti212,20
sti213,93
sti214,17
sti215,18
sti216,14
sti217,13
sti218,21
sti219,21
sti22,109
sti220,10
sti221,17
sti222,8
sti223,20
sti224,20
sti225,11
sti226,16
sti227,10
sti228,17
sti229,106
sti23,21
sti230,14
sti231,8
sti232,102
sti233,9
sti234,26
sti235,6
sti236,13
sti237,25
sti238,19
sti239,13
sti24,13
sti240,19
sti241,13
sti242,15
sti243,17
sti244,18
sti245,13
sti246,11
sti247,20
sti248,14
sti249,13
sti25,16
sti250,18
sti251,15
sti252,17
sti253,18
sti254,11
sti255,11
sti256,1
sti257,28
sti258,13
sti259,10
sti26,17
sti260,100
sti261,13
sti262,12
sti263,15
sti264,14
sti265,17
sti266,11
sti267,20
sti268,100
sti269,13
sti27,21
sti270,18
sti271,10
sti272,14
sti273,97
sti274,9
sti275,79
sti276,10
sti277,15
sti278,23
sti279,18
sti28,7
sti280,22
sti281,7
sti282,74
sti283,14
sti284,30
sti285,10
sti286,10
sti287,11
sti288,121
sti289,117
sti29,15
sti290,21
sti291,59
sti292,12
sti293,12
sti294,11
sti295,10
sti296,74
sti297,7
sti298,16
sti299,14
sti3,15
sti30,22
sti300,14
sti31,29
sti32,16
sti33,84
sti34,88
sti35,12
sti36,13
sti37,10
sti38,120
sti39,15
sti4,19
sti40,19
sti41,15
sti42,119
sti43,18
sti44,16
sti45,15
sti46,7
sti47,20
sti48,16
sti49,24
sti5,117
sti50,113
sti51,23
sti52,135
sti53,25
sti54,15
sti55,31
sti56,26
sti57,106
sti58,13
sti59,30
sti6,10
sti60,11
sti61,23
sti62,77
sti63,21
sti64,19
sti65,20
sti66,113
sti67,21
sti68,14
sti69,23
sti7,11
sti70,13
sti71,13
sti72,14
sti73,22
sti74,18
sti75,23
sti76,19
sti77,15
sti78,13
sti79,96
sti8,23
sti80,87
sti81,20
sti82,13
sti83,13
sti84,21
sti85,22
sti86,7
sti87,17
sti88,20
sti89,17
sti9,7
sti90,21
sti91,21
sti92,109
sti93,20
sti94,18
sti95,20
sti96,5
sti97,15
sti98,10
sti99,17
