Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,01-07 14:00:00+01:00,CT NG 26,29.091745038300004
2030,sc01,01-07 14:00:00+01:00,CT NG 11,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 03,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 28,65.73676064729399
2030,sc01,01-07 14:00:00+01:00,CT NG 22,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 38,28.190552637000803
2030,sc01,01-07 14:00:00+01:00,CT Oil 05,37.253901304079996
2030,sc01,01-07 14:00:00+01:00,CT NG 54,0.0
2030,sc01,01-07 14:00:00+01:00,CT Oil 04,37.253901304079996
2030,sc01,01-07 14:00:00+01:00,CC NG 40,219.2404588215338
2030,sc01,01-07 14:00:00+01:00,CC NG 11,173.30094452051637
2030,sc01,01-07 14:00:00+01:00,CT NG 08,0.0
2030,sc01,01-07 14:00:00+01:00,ST NG 07,0.0
2030,sc01,01-07 14:00:00+01:00,CT Oil 01,0.0
2030,sc01,01-07 14:00:00+01:00,ST NG 10,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 66,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 71,3.7749567755868787
2030,sc01,01-07 14:00:00+01:00,CC NG 35,0.0
2030,sc01,01-07 14:00:00+01:00,CT Oil 02,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 24,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 10,32.83867873048814
2030,sc01,01-07 14:00:00+01:00,CC NG 09,12.242002952982
2030,sc01,01-07 14:00:00+01:00,CT NG 68,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 25,29.091745038300004
2030,sc01,01-07 14:00:00+01:00,CT NG 49,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 01,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 41,21.281933759921998
2030,sc01,01-07 14:00:00+01:00,ST NG 01,9.073395522126644
2030,sc01,01-07 14:00:00+01:00,CT NG 13,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 47,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 67,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 21,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 34,28.919865756300002
2030,sc01,01-07 14:00:00+01:00,CC NG 20,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 15,14.550015269556004
2030,sc01,01-07 14:00:00+01:00,CT NG 16,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 75,27.411100410304797
2030,sc01,01-07 14:00:00+01:00,CT NG 10,0.0
2030,sc01,01-07 14:00:00+01:00,CT NG 55,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 25,0.0
2030,sc01,01-07 14:00:00+01:00,CC NG 08,5.304867946292199
2030,sc01,01-07 14:00:00+01:00,CT NG 28,0.0
2030,sc01,01-07 14:00:00+01:00,ST Other 02,0.0
