Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-04 17:00:00+01:00,Battery,0.0
2030,sc01,01-04 17:00:00+01:00,Hydro,0.0
2030,sc01,01-04 17:00:00+01:00,Gas,4.756946448226659
2030,sc01,01-04 17:00:00+01:00,Wind,6.364135384883137
2030,sc01,01-04 17:00:00+01:00,Coal,5.282339352648181
2030,sc01,01-04 17:00:00+01:00,Oil,0.0
2030,sc01,01-04 17:00:00+01:00,Nuclear,0.0
2030,sc01,01-04 17:00:00+01:00,Solar,20.578156999772002
2030,sc01,01-04 17:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-07 16:00:00+01:00,Battery,0.0
2030,sc01,01-07 16:00:00+01:00,Hydro,0.0
2030,sc01,01-07 16:00:00+01:00,Gas,0.5148522045
2030,sc01,01-07 16:00:00+01:00,Wind,1.3870259155853546
2030,sc01,01-07 16:00:00+01:00,Coal,2.3940271908786466
2030,sc01,01-07 16:00:00+01:00,Oil,0.0
2030,sc01,01-07 16:00:00+01:00,Nuclear,0.0
2030,sc01,01-07 16:00:00+01:00,Solar,0.443145259116
2030,sc01,01-07 16:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-08 08:00:00+01:00,Battery,0.0
2030,sc01,01-08 08:00:00+01:00,Hydro,0.0
2030,sc01,01-08 08:00:00+01:00,Gas,1.1800733225294486
2030,sc01,01-08 08:00:00+01:00,Wind,3.395039209212052
2030,sc01,01-08 08:00:00+01:00,Coal,6.6459245626185
2030,sc01,01-08 08:00:00+01:00,Oil,0.0
2030,sc01,01-08 08:00:00+01:00,Nuclear,0.0
2030,sc01,01-08 08:00:00+01:00,Solar,0.25817036389000003
2030,sc01,01-08 08:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-09 15:00:00+01:00,Battery,0.0
2030,sc01,01-09 15:00:00+01:00,Hydro,0.0
2030,sc01,01-09 15:00:00+01:00,Gas,0.8358180000000001
2030,sc01,01-09 15:00:00+01:00,Wind,1.8994131809277959
2030,sc01,01-09 15:00:00+01:00,Coal,2.993529753930203
2030,sc01,01-09 15:00:00+01:00,Oil,0.0
2030,sc01,01-09 15:00:00+01:00,Nuclear,0.0
2030,sc01,01-09 15:00:00+01:00,Solar,1.2253872759720001
2030,sc01,01-09 15:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-09 16:00:00+01:00,Battery,0.0
2030,sc01,01-09 16:00:00+01:00,Hydro,0.0
2030,sc01,01-09 16:00:00+01:00,Gas,0.5662951238
2030,sc01,01-09 16:00:00+01:00,Wind,1.306116465381828
2030,sc01,01-09 16:00:00+01:00,Coal,2.3668210613621725
2030,sc01,01-09 16:00:00+01:00,Oil,0.0
2030,sc01,01-09 16:00:00+01:00,Nuclear,0.0
2030,sc01,01-09 16:00:00+01:00,Solar,0.535053456216
2030,sc01,01-09 16:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-11 09:00:00+01:00,Battery,0.0
2030,sc01,01-11 09:00:00+01:00,Hydro,0.0
2030,sc01,01-11 09:00:00+01:00,Gas,1.03847611152
2030,sc01,01-11 09:00:00+01:00,Wind,2.649698921128584
2030,sc01,01-11 09:00:00+01:00,Coal,5.340519373319415
2030,sc01,01-11 09:00:00+01:00,Oil,0.0
2030,sc01,01-11 09:00:00+01:00,Nuclear,0.0
2030,sc01,01-11 09:00:00+01:00,Solar,0.7485288045919999
2030,sc01,01-11 09:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-11 18:00:00+01:00,Battery,0.0
2030,sc01,01-11 18:00:00+01:00,Hydro,0.0
2030,sc01,01-11 18:00:00+01:00,Gas,2.3258038560000003
2030,sc01,01-11 18:00:00+01:00,Wind,2.946241759461707
2030,sc01,01-11 18:00:00+01:00,Coal,1.5138106001702905
2030,sc01,01-11 18:00:00+01:00,Oil,0.0
2030,sc01,01-11 18:00:00+01:00,Nuclear,0.0
2030,sc01,01-11 18:00:00+01:00,Solar,12.757177475007998
2030,sc01,01-11 18:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-11 19:00:00+01:00,Battery,0.0
2030,sc01,01-11 19:00:00+01:00,Hydro,0.0
2030,sc01,01-11 19:00:00+01:00,Gas,0.2894441129
2030,sc01,01-11 19:00:00+01:00,Wind,0.3481276095299801
2030,sc01,01-11 19:00:00+01:00,Coal,0.18987815243801998
2030,sc01,01-11 19:00:00+01:00,Oil,0.0
2030,sc01,01-11 19:00:00+01:00,Nuclear,0.0
2030,sc01,01-11 19:00:00+01:00,Solar,1.577162181432
2030,sc01,01-11 19:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-16 09:00:00+01:00,Battery,0.0
2030,sc01,01-16 09:00:00+01:00,Hydro,0.0
2030,sc01,01-16 09:00:00+01:00,Gas,0.8162917523337228
2030,sc01,01-16 09:00:00+01:00,Wind,1.962275934530661
2030,sc01,01-16 09:00:00+01:00,Coal,3.7076314407216158
2030,sc01,01-16 09:00:00+01:00,Oil,0.0
2030,sc01,01-16 09:00:00+01:00,Nuclear,0.0
2030,sc01,01-16 09:00:00+01:00,Solar,0.6689426002740001
2030,sc01,01-16 09:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-21 19:00:00+01:00,Battery,0.0
2030,sc01,01-21 19:00:00+01:00,Hydro,0.0
2030,sc01,01-21 19:00:00+01:00,Gas,0.81697700664
2030,sc01,01-21 19:00:00+01:00,Wind,0.8596566077999999
2030,sc01,01-21 19:00:00+01:00,Coal,0.676891676738109
2030,sc01,01-21 19:00:00+01:00,Oil,0.0
2030,sc01,01-21 19:00:00+01:00,Nuclear,0.20167296882989125
2030,sc01,01-21 19:00:00+01:00,Solar,4.7296264370520005
2030,sc01,01-21 19:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-22 10:00:00+01:00,Battery,0.0
2030,sc01,01-22 10:00:00+01:00,Hydro,0.0
2030,sc01,01-22 10:00:00+01:00,Gas,0.27016193913000003
2030,sc01,01-22 10:00:00+01:00,Wind,0.5536795332000001
2030,sc01,01-22 10:00:00+01:00,Coal,1.2007518781950237
2030,sc01,01-22 10:00:00+01:00,Oil,0.0
2030,sc01,01-22 10:00:00+01:00,Nuclear,0.07549811321097608
2030,sc01,01-22 10:00:00+01:00,Solar,0.33990720153400006
2030,sc01,01-22 10:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-22 15:00:00+01:00,Battery,0.0
2030,sc01,01-22 15:00:00+01:00,Hydro,0.0
2030,sc01,01-22 15:00:00+01:00,Gas,0.26601289800000005
2030,sc01,01-22 15:00:00+01:00,Wind,0.6633027490014964
2030,sc01,01-22 15:00:00+01:00,Coal,1.2385017708785038
2030,sc01,01-22 15:00:00+01:00,Oil,0.0
2030,sc01,01-22 15:00:00+01:00,Nuclear,0.0
2030,sc01,01-22 15:00:00+01:00,Solar,0.22434375975000004
2030,sc01,01-22 15:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-22 18:00:00+01:00,Battery,0.0
2030,sc01,01-22 18:00:00+01:00,Hydro,0.0
2030,sc01,01-22 18:00:00+01:00,Gas,0.551522072
2030,sc01,01-22 18:00:00+01:00,Wind,0.822541896323828
2030,sc01,01-22 18:00:00+01:00,Coal,0.5774860963881718
2030,sc01,01-22 18:00:00+01:00,Oil,0.0
2030,sc01,01-22 18:00:00+01:00,Nuclear,0.0
2030,sc01,01-22 18:00:00+01:00,Solar,3.1527122701679997
2030,sc01,01-22 18:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-22 19:00:00+01:00,Battery,0.0
2030,sc01,01-22 19:00:00+01:00,Hydro,0.0
2030,sc01,01-22 19:00:00+01:00,Gas,0.27489489525
2030,sc01,01-22 19:00:00+01:00,Wind,0.4069924125471005
2030,sc01,01-22 19:00:00+01:00,Coal,0.3415945992709004
2030,sc01,01-22 19:00:00+01:00,Oil,0.0
2030,sc01,01-22 19:00:00+01:00,Nuclear,0.0
2030,sc01,01-22 19:00:00+01:00,Solar,1.495726730442
2030,sc01,01-22 19:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-23 07:00:00+01:00,Battery,0.0
2030,sc01,01-23 07:00:00+01:00,Hydro,0.0
2030,sc01,01-23 07:00:00+01:00,Gas,3.7348467983839218
2030,sc01,01-23 07:00:00+01:00,Wind,7.022438529248133
2030,sc01,01-23 07:00:00+01:00,Coal,5.891969593183956
2030,sc01,01-23 07:00:00+01:00,Oil,0.0
2030,sc01,01-23 07:00:00+01:00,Nuclear,0.0
2030,sc01,01-23 07:00:00+01:00,Solar,21.694925716344002
2030,sc01,01-23 07:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-23 09:00:00+01:00,Battery,0.0
2030,sc01,01-23 09:00:00+01:00,Hydro,0.0
2030,sc01,01-23 09:00:00+01:00,Gas,0.52664728926
2030,sc01,01-23 09:00:00+01:00,Wind,1.2260713336
2030,sc01,01-23 09:00:00+01:00,Coal,2.702003243254341
2030,sc01,01-23 09:00:00+01:00,Oil,0.0
2030,sc01,01-23 09:00:00+01:00,Nuclear,0.10406257832965876
2030,sc01,01-23 09:00:00+01:00,Solar,0.28488764891600005
2030,sc01,01-23 09:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-23 17:00:00+01:00,Battery,0.0
2030,sc01,01-23 17:00:00+01:00,Hydro,0.0
2030,sc01,01-23 17:00:00+01:00,Gas,1.64627462178
2030,sc01,01-23 17:00:00+01:00,Wind,1.9218747582
2030,sc01,01-23 17:00:00+01:00,Coal,9.202453159804518
2030,sc01,01-23 17:00:00+01:00,Oil,0.022214262203590986
2030,sc01,01-23 17:00:00+01:00,Nuclear,1.856103027439893
2030,sc01,01-23 17:00:00+01:00,Solar,0.276083174472
2030,sc01,01-23 17:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-23 18:00:00+01:00,Battery,0.0
2030,sc01,01-23 18:00:00+01:00,Hydro,0.0
2030,sc01,01-23 18:00:00+01:00,Gas,1.9226293047500003
2030,sc01,01-23 18:00:00+01:00,Wind,2.0136834291000003
2030,sc01,01-23 18:00:00+01:00,Coal,2.5497553143637965
2030,sc01,01-23 18:00:00+01:00,Oil,0.0
2030,sc01,01-23 18:00:00+01:00,Nuclear,0.7383654428862055
2030,sc01,01-23 18:00:00+01:00,Solar,10.31863729974
2030,sc01,01-23 18:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-23 20:00:00+01:00,Battery,0.0
2030,sc01,01-23 20:00:00+01:00,Hydro,0.0
2030,sc01,01-23 20:00:00+01:00,Gas,0.27022681863000003
2030,sc01,01-23 20:00:00+01:00,Wind,0.29270906830000004
2030,sc01,01-23 20:00:00+01:00,Coal,0.26548099770792344
2030,sc01,01-23 20:00:00+01:00,Oil,0.0
2030,sc01,01-23 20:00:00+01:00,Nuclear,0.05452664018007669
2030,sc01,01-23 20:00:00+01:00,Solar,1.469013095572
2030,sc01,01-23 20:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-24 08:00:00+01:00,Battery,0.0
2030,sc01,01-24 08:00:00+01:00,Hydro,0.0
2030,sc01,01-24 08:00:00+01:00,Gas,2.8498743245810334
