Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-01 02:00:00+01:00,Hydro,5.856511120326559
2030,sc01,01-01 02:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-01 02:00:00+01:00,Natural gas,0.0
2030,sc01,01-01 02:00:00+01:00,Oil,0.0
2030,sc01,01-01 02:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-01 02:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-01 02:00:00+01:00,Biomass,0.0
2030,sc01,01-01 02:00:00+01:00,Geothermal,0.0
2030,sc01,01-01 02:00:00+01:00,Battery,0.0
2030,sc01,01-01 02:00:00+01:00,Coal,0.0
2030,sc01,01-01 02:00:00+01:00,WT-Onshore,165.86049489294845
2030,sc01,01-01 02:00:00+01:00,DG-BTM,0.0
2030,sc01,01-01 02:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-12 12:00:00+01:00,Hydro,120.02949764770332
2030,sc01,01-12 12:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-12 12:00:00+01:00,Natural gas,9.177698102912132
2030,sc01,01-12 12:00:00+01:00,Oil,0.0
2030,sc01,01-12 12:00:00+01:00,SolarPV-Tracking,92.21685855611102
2030,sc01,01-12 12:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-12 12:00:00+01:00,Biomass,0.0
2030,sc01,01-12 12:00:00+01:00,Geothermal,0.0
2030,sc01,01-12 12:00:00+01:00,Battery,0.0
2030,sc01,01-12 12:00:00+01:00,Coal,0.0
2030,sc01,01-12 12:00:00+01:00,WT-Onshore,236.56327058994898
2030,sc01,01-12 12:00:00+01:00,DG-BTM,22.18422983382586
2030,sc01,01-12 12:00:00+01:00,SolarPV-NonTracking,7.486053063322742
2030,sc01,01-17 09:00:00+01:00,Hydro,147.523023882
2030,sc01,01-17 09:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-17 09:00:00+01:00,Natural gas,266.9563412748578
2030,sc01,01-17 09:00:00+01:00,Oil,0.0
2030,sc01,01-17 09:00:00+01:00,SolarPV-Tracking,14.743999638342
2030,sc01,01-17 09:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-17 09:00:00+01:00,Biomass,0.0
2030,sc01,01-17 09:00:00+01:00,Geothermal,0.624
2030,sc01,01-17 09:00:00+01:00,Battery,0.0
2030,sc01,01-17 09:00:00+01:00,Coal,0.0
2030,sc01,01-17 09:00:00+01:00,WT-Onshore,277.81395611696917
2030,sc01,01-17 09:00:00+01:00,DG-BTM,2.4083759656319996
2030,sc01,01-17 09:00:00+01:00,SolarPV-NonTracking,17.355774678879
2030,sc01,01-21 04:00:00+01:00,Hydro,195.78172473599997
2030,sc01,01-21 04:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-21 04:00:00+01:00,Natural gas,91.07032123028878
2030,sc01,01-21 04:00:00+01:00,Oil,0.0
2030,sc01,01-21 04:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-21 04:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-21 04:00:00+01:00,Biomass,0.0
2030,sc01,01-21 04:00:00+01:00,Geothermal,0.8320000000000001
2030,sc01,01-21 04:00:00+01:00,Battery,0.0
2030,sc01,01-21 04:00:00+01:00,Coal,0.0
2030,sc01,01-21 04:00:00+01:00,WT-Onshore,210.44751096367875
2030,sc01,01-21 04:00:00+01:00,DG-BTM,0.0
2030,sc01,01-21 04:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-24 13:00:00+01:00,Hydro,135.21025111805778
2030,sc01,01-24 13:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-24 13:00:00+01:00,Natural gas,53.954170513079205
2030,sc01,01-24 13:00:00+01:00,Oil,2.319493979690416
2030,sc01,01-24 13:00:00+01:00,SolarPV-Tracking,37.415439891301446
2030,sc01,01-24 13:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-24 13:00:00+01:00,Biomass,0.0
2030,sc01,01-24 13:00:00+01:00,Geothermal,0.304
2030,sc01,01-24 13:00:00+01:00,Battery,0.0
2030,sc01,01-24 13:00:00+01:00,Coal,0.0
2030,sc01,01-24 13:00:00+01:00,WT-Onshore,69.89025143253373
2030,sc01,01-24 13:00:00+01:00,DG-BTM,14.399104867400002
2030,sc01,01-24 13:00:00+01:00,SolarPV-NonTracking,50.5310274256575
2030,sc01,01-25 08:00:00+01:00,Hydro,491.1420294080001
2030,sc01,01-25 08:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-25 08:00:00+01:00,Natural gas,575.3746349005618
2030,sc01,01-25 08:00:00+01:00,Oil,2.3886322024497257
2030,sc01,01-25 08:00:00+01:00,SolarPV-Tracking,8.818824443428001
2030,sc01,01-25 08:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-25 08:00:00+01:00,Biomass,0.0
2030,sc01,01-25 08:00:00+01:00,Geothermal,1.312
2030,sc01,01-25 08:00:00+01:00,Battery,0.0
2030,sc01,01-25 08:00:00+01:00,Coal,0.0
2030,sc01,01-25 08:00:00+01:00,WT-Onshore,450.86374247901085
2030,sc01,01-25 08:00:00+01:00,DG-BTM,1.7610664716519997
2030,sc01,01-25 08:00:00+01:00,SolarPV-NonTracking,14.308797621457998
2030,sc01,01-26 21:00:00+01:00,Hydro,322.5387009358452
2030,sc01,01-26 21:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-26 21:00:00+01:00,Natural gas,155.26669931961035
2030,sc01,01-26 21:00:00+01:00,Oil,0.0
2030,sc01,01-26 21:00:00+01:00,SolarPV-Tracking,1.397342027163
