Period,Scenario,LoadLevel,mEUR
2030,sc01,01-05 01:00:00+01:00,336183.28100962384
2030,sc01,01-05 10:00:00+01:00,5430678.7768998
2030,sc01,01-05 17:00:00+01:00,907603.2798189238
2030,sc01,01-09 02:00:00+01:00,417999.3278103107
2030,sc01,01-09 10:00:00+01:00,113103.81525895307
2030,sc01,01-14 08:00:00+01:00,3923131.277176089
2030,sc01,01-14 15:00:00+01:00,588062.3614749421
2030,sc01,01-16 11:00:00+01:00,119995.87013963555
2030,sc01,01-16 15:00:00+01:00,15476.038897795732
2030,sc01,01-16 17:00:00+01:00,447471.2879115878
2030,sc01,01-18 12:00:00+01:00,1765881.4356300263
2030,sc01,01-20 01:00:00+01:00,216875.30720961653
2030,sc01,01-20 21:00:00+01:00,9560007.203953695
2030,sc01,01-24 03:00:00+01:00,334286.50650563743
2030,sc01,01-24 23:00:00+01:00,1506883.479660407
2030,sc01,01-25 17:00:00+01:00,5097.747853991933
2030,sc01,01-27 19:00:00+01:00,2337196.6454649824
2030,sc01,01-28 08:00:00+01:00,4058157.4975968064
2030,sc01,01-29 02:00:00+01:00,858284.6830244554
2030,sc01,01-30 13:00:00+01:00,220474.87896303795
2030,sc01,01-31 11:00:00+01:00,2261890.830938547
2030,sc01,01-31 22:00:00+01:00,9427469.372045523
2030,sc01,02-01 08:00:00+01:00,8797977.870090818
2030,sc01,02-01 13:00:00+01:00,1013470.3281419792
2030,sc01,02-04 13:00:00+01:00,60327.07112842711
2030,sc01,02-04 15:00:00+01:00,11182.70635594082
2030,sc01,02-04 17:00:00+01:00,5271.428202548446
2030,sc01,02-04 18:00:00+01:00,114112.46174388284
2030,sc01,02-04 20:00:00+01:00,45828.671075944105
2030,sc01,02-05 01:00:00+01:00,36500.00192830502
2030,sc01,02-06 13:00:00+01:00,734873.9465341211
2030,sc01,02-06 19:00:00+01:00,36854664.246162504
2030,sc01,02-08 02:00:00+01:00,1444616.1517766288
2030,sc01,02-08 20:00:00+01:00,44249.20035825137
2030,sc01,02-09 20:00:00+01:00,802311.1211889002
2030,sc01,02-09 23:00:00+01:00,530330.0193958905
2030,sc01,02-11 17:00:00+01:00,278601.67220773496
2030,sc01,02-12 00:00:00+01:00,79990.99378981609
2030,sc01,02-13 09:00:00+01:00,4493151.906799699
2030,sc01,02-15 03:00:00+01:00,484753.65788311476
2030,sc01,02-15 06:00:00+01:00,3507862.1597359083
2030,sc01,02-15 08:00:00+01:00,4526665.295403913
2030,sc01,02-16 00:00:00+01:00,107042.92906683545
2030,sc01,02-16 20:00:00+01:00,2730041.727135846
2030,sc01,02-20 04:00:00+01:00,4415714.67519985
2030,sc01,02-20 06:00:00+01:00,797627.1720971717
2030,sc01,02-21 21:00:00+01:00,4035762.959620031
2030,sc01,02-21 22:00:00+01:00,362373.7637578865
2030,sc01,02-22 00:00:00+01:00,235605.24503561956
2030,sc01,02-22 06:00:00+01:00,488960.72811436077
2030,sc01,02-22 08:00:00+01:00,5936725.838165127
2030,sc01,02-23 08:00:00+01:00,360225.6537010433
2030,sc01,02-23 18:00:00+01:00,131722.6888517118
2030,sc01,02-23 23:00:00+01:00,1347153.874045159
2030,sc01,02-26 08:00:00+01:00,228927.19609219863
2030,sc01,03-02 22:00:00+01:00,755897.5689687032
2030,sc01,03-03 22:00:00+01:00,381475.39830957213
2030,sc01,03-04 13:00:00+01:00,11172542.452541549
2030,sc01,03-08 04:00:00+01:00,13835854.967546098
2030,sc01,03-08 22:00:00+01:00,1418789.7717543035
2030,sc01,03-14 14:00:00+01:00,6830427.658328062
2030,sc01,03-16 04:00:00+01:00,9882183.62584017
2030,sc01,03-18 06:00:00+01:00,420272.25647541153
2030,sc01,03-25 13:00:00+01:00,2175568.3037465885
2030,sc01,03-26 22:00:00+01:00,2705525.4413992474
2030,sc01,03-28 18:00:00+01:00,759455.2986335346
2030,sc01,03-29 06:00:00+01:00,752492.1515041379
2030,sc01,03-30 18:00:00+01:00,2284063.7692917814
2030,sc01,03-30 20:00:00+01:00,236213.40464057372
2030,sc01,04-10 04:00:00+02:00,115445.95597419843
2030,sc01,04-10 12:00:00+02:00,74674.05984936119
2030,sc01,04-16 00:00:00+02:00,14917069.090191701
2030,sc01,04-17 05:00:00+02:00,674679.7695459027
2030,sc01,04-17 14:00:00+02:00,10199718.776415588
2030,sc01,04-21 20:00:00+02:00,103059.0149019718
2030,sc01,05-04 19:00:00+02:00,204471.12481097097
2030,sc01,05-06 08:00:00+02:00,308249.0887505515
2030,sc01,05-06 16:00:00+02:00,16255848.107646557
2030,sc01,05-07 16:00:00+02:00,1388619.5195033092
2030,sc01,05-08 19:00:00+02:00,1419233.930045886
2030,sc01,05-09 19:00:00+02:00,490052.70513351494
2030,sc01,05-17 12:00:00+02:00,4427336.702879992
2030,sc01,05-20 23:00:00+02:00,686933.9837743561
2030,sc01,05-21 15:00:00+02:00,3177288.4870468667
2030,sc01,05-25 00:00:00+02:00,3251612.759211091
2030,sc01,05-29 06:00:00+02:00,1453388.820965607
2030,sc01,06-01 01:00:00+02:00,40897449.81543611
2030,sc01,06-06 09:00:00+02:00,5364760.141732999
2030,sc01,06-06 22:00:00+02:00,3590066.39797535
2030,sc01,06-07 06:00:00+02:00,776008.3289934024
2030,sc01,06-08 16:00:00+02:00,192572.4662876385
2030,sc01,06-10 19:00:00+02:00,48770.72925196338
2030,sc01,06-12 11:00:00+02:00,471552.8980165211
2030,sc01,06-12 18:00:00+02:00,815638.8666957528
2030,sc01,06-17 08:00:00+02:00,351721.4533190386
2030,sc01,06-17 09:00:00+02:00,363808.0988717583
2030,sc01,06-19 13:00:00+02:00,2133655.6485170843
2030,sc01,06-21 05:00:00+02:00,1293556.956570144
2030,sc01,06-22 06:00:00+02:00,9308245.840197446
2030,sc01,06-22 15:00:00+02:00,3564221.2012922936
2030,sc01,06-24 13:00:00+02:00,1754045.3956149719
2030,sc01,06-24 18:00:00+02:00,796369.6735922458
2030,sc01,06-24 20:00:00+02:00,5145635.655724481
