Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-16 17:00:00+01:00,Battery,0.0
2030,sc01,01-16 17:00:00+01:00,Natural gas,241.3018772256172
2030,sc01,01-16 17:00:00+01:00,Biomass,0.0
2030,sc01,01-16 17:00:00+01:00,Oil,0.0
2030,sc01,01-16 17:00:00+01:00,SolarPV-NonTracking,0.15067007208
2030,sc01,01-16 17:00:00+01:00,Coal,0.0
2030,sc01,01-16 17:00:00+01:00,SolarPV-Tracking,0.13318420975200002
2030,sc01,01-16 17:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-16 17:00:00+01:00,WT-Onshore,40.581190994223
2030,sc01,01-16 17:00:00+01:00,DG-BTM,0.08584623069
2030,sc01,01-16 17:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-16 17:00:00+01:00,Hydro,124.44315331800001
2030,sc01,01-16 17:00:00+01:00,Geothermal,0.528
2030,sc01,01-18 02:00:00+01:00,Battery,0.0
2030,sc01,01-18 02:00:00+01:00,Natural gas,13.116292974599967
2030,sc01,01-18 02:00:00+01:00,Biomass,0.0
2030,sc01,01-18 02:00:00+01:00,Oil,0.0
2030,sc01,01-18 02:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-18 02:00:00+01:00,Coal,0.0
2030,sc01,01-18 02:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-18 02:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-18 02:00:00+01:00,WT-Onshore,530.3839746053607
2030,sc01,01-18 02:00:00+01:00,DG-BTM,0.0
2030,sc01,01-18 02:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-18 02:00:00+01:00,Hydro,516.2541477566336
2030,sc01,01-18 02:00:00+01:00,Geothermal,1.936
2030,sc01,01-19 14:00:00+01:00,Battery,0.0
2030,sc01,01-19 14:00:00+01:00,Natural gas,0.0
2030,sc01,01-19 14:00:00+01:00,Biomass,0.0
2030,sc01,01-19 14:00:00+01:00,Oil,0.0
2030,sc01,01-19 14:00:00+01:00,SolarPV-NonTracking,143.539716237736
2030,sc01,01-19 14:00:00+01:00,Coal,0.0
2030,sc01,01-19 14:00:00+01:00,SolarPV-Tracking,281.1544136871868
2030,sc01,01-19 14:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-19 14:00:00+01:00,WT-Onshore,382.80991626642617
2030,sc01,01-19 14:00:00+01:00,DG-BTM,43.4727524859
2030,sc01,01-19 14:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-19 14:00:00+01:00,Hydro,151.78963895932142
2030,sc01,01-19 14:00:00+01:00,Geothermal,0.0
2030,sc01,01-21 06:00:00+01:00,Battery,0.0
2030,sc01,01-21 06:00:00+01:00,Natural gas,379.7552874403191
2030,sc01,01-21 06:00:00+01:00,Biomass,0.0
2030,sc01,01-21 06:00:00+01:00,Oil,0.0
2030,sc01,01-21 06:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-21 06:00:00+01:00,Coal,0.0
2030,sc01,01-21 06:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-21 06:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-21 06:00:00+01:00,WT-Onshore,84.71114655539199
2030,sc01,01-21 06:00:00+01:00,DG-BTM,0.0
2030,sc01,01-21 06:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-21 06:00:00+01:00,Hydro,241.490653184
2030,sc01,01-21 06:00:00+01:00,Geothermal,1.024
2030,sc01,01-23 17:00:00+01:00,Battery,0.0
2030,sc01,01-23 17:00:00+01:00,Natural gas,160.9735085942147
2030,sc01,01-23 17:00:00+01:00,Biomass,0.0
2030,sc01,01-23 17:00:00+01:00,Oil,0.0
2030,sc01,01-23 17:00:00+01:00,SolarPV-NonTracking,2.045005365392
2030,sc01,01-23 17:00:00+01:00,Coal,0.0
2030,sc01,01-23 17:00:00+01:00,SolarPV-Tracking,2.0960269072560003
2030,sc01,01-23 17:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-23 17:00:00+01:00,WT-Onshore,237.1314451096439
2030,sc01,01-23 17:00:00+01:00,DG-BTM,1.0847032728650001
2030,sc01,01-23 17:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-23 17:00:00+01:00,Hydro,245.579110554
2030,sc01,01-23 17:00:00+01:00,Geothermal,0.9440000000000001
2030,sc01,01-27 04:00:00+01:00,Battery,0.0
2030,sc01,01-27 04:00:00+01:00,Natural gas,17.61111109787887
2030,sc01,01-27 04:00:00+01:00,Biomass,0.0
2030,sc01,01-27 04:00:00+01:00,Oil,0.0
2030,sc01,01-27 04:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-27 04:00:00+01:00,Coal,0.0
2030,sc01,01-27 04:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-27 04:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-27 04:00:00+01:00,WT-Onshore,361.77016981394456
2030,sc01,01-27 04:00:00+01:00,DG-BTM,0.0
2030,sc01,01-27 04:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-27 04:00:00+01:00,Hydro,65.0342620052371
2030,sc01,01-27 04:00:00+01:00,Geothermal,0.0
2030,sc01,01-28 10:00:00+01:00,Battery,0.0
2030,sc01,01-28 10:00:00+01:00,Natural gas,118.01062104425846
2030,sc01,01-28 10:00:00+01:00,Biomass,0.0
2030,sc01,01-28 10:00:00+01:00,Oil,0.0
2030,sc01,01-28 10:00:00+01:00,SolarPV-NonTracking,169.7807403823383
2030,sc01,01-28 10:00:00+01:00,Coal,0.0
2030,sc01,01-28 10:00:00+01:00,SolarPV-Tracking,473.5619863832774
2030,sc01,01-28 10:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-28 10:00:00+01:00,WT-Onshore,123.873549222448
2030,sc01,01-28 10:00:00+01:00,DG-BTM,112.75206539061587
2030,sc01,01-28 10:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-28 10:00:00+01:00,Hydro,774.5771682906852
2030,sc01,01-28 10:00:00+01:00,Geothermal,0.0
2030,sc01,01-28 18:00:00+01:00,Battery,0.0
2030,sc01,01-28 18:00:00+01:00,Natural gas,199.49588606864512
2030,sc01,01-28 18:00:00+01:00,Biomass,0.0
2030,sc01,01-28 18:00:00+01:00,Oil,0.0
2030,sc01,01-28 18:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,01-28 18:00:00+01:00,Coal,0.0
2030,sc01,01-28 18:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,01-28 18:00:00+01:00,SynchCompensator,0.0
2030,sc01,01-28 18:00:00+01:00,WT-Onshore,252.57195091392
2030,sc01,01-28 18:00:00+01:00,DG-BTM,0.0
2030,sc01,01-28 18:00:00+01:00,SolarThermal-CSP6,0.0
2030,sc01,01-28 18:00:00+01:00,Hydro,395.9139799560001
2030,sc01,01-28 18:00:00+01:00,Geothermal,1.056
2030,sc01,02-03 23:00:00+01:00,Battery,0.0
2030,sc01,02-03 23:00:00+01:00,Natural gas,412.4322451953792
2030,sc01,02-03 23:00:00+01:00,Biomass,0.0
2030,sc01,02-03 23:00:00+01:00,Oil,0.0
2030,sc01,02-03 23:00:00+01:00,SolarPV-NonTracking,0.0
2030,sc01,02-03 23:00:00+01:00,Coal,0.0
2030,sc01,02-03 23:00:00+01:00,SolarPV-Tracking,0.0
2030,sc01,02-03 23:00:00+01:00,SynchCompensator,0.0
