Period,Scenario,LoadLevel,Node,SRMC
2030,sc01,01-11 11:00:00+01:00,bus006,85.80973619453496
2030,sc01,01-11 11:00:00+01:00,bus043,83.50506867858196
2030,sc01,01-11 11:00:00+01:00,bus067,80.76168990533293
2030,sc01,01-11 11:00:00+01:00,bus022,91.90866087629071
2030,sc01,01-11 11:00:00+01:00,bus018,86.65743516191148
2030,sc01,01-11 11:00:00+01:00,bus042,82.562155376108
2030,sc01,01-11 11:00:00+01:00,bus040,83.66089975479736
2030,sc01,01-11 11:00:00+01:00,bus114,92.09444431374334
2030,sc01,01-11 11:00:00+01:00,bus007,85.86793284078462
2030,sc01,01-11 11:00:00+01:00,bus046,80.64670977122256
2030,sc01,01-11 11:00:00+01:00,bus103,0.11203003738353128
2030,sc01,01-11 11:00:00+01:00,bus063,80.785302534344
2030,sc01,01-11 11:00:00+01:00,bus102,0.49352665391544964
2030,sc01,01-11 11:00:00+01:00,bus030,85.31209558900842
2030,sc01,01-11 11:00:00+01:00,bus034,84.669336459631
2030,sc01,01-11 11:00:00+01:00,bus101,0.36388030698924456
2030,sc01,01-11 11:00:00+01:00,bus062,80.7767011984071
2030,sc01,01-11 11:00:00+01:00,bus016,86.21431332378994
2030,sc01,01-11 11:00:00+01:00,bus113,85.1535637873142
2030,sc01,01-11 11:00:00+01:00,bus073,109.89936175981106
2030,sc01,01-11 11:00:00+01:00,bus068,80.50544938675824
2030,sc01,01-11 11:00:00+01:00,bus087,1.015281004850044
2030,sc01,01-11 11:00:00+01:00,bus104,0.0
2030,sc01,01-11 11:00:00+01:00,bus055,80.70220392122575
2030,sc01,01-11 11:00:00+01:00,bus095,0.5664109967654105
2030,sc01,01-11 11:00:00+01:00,bus025,93.90357787522296
2030,sc01,01-11 11:00:00+01:00,bus094,0.44036634765832694
2030,sc01,01-11 11:00:00+01:00,bus074,244.21945842502754
2030,sc01,01-11 11:00:00+01:00,bus108,0.0
2030,sc01,01-11 11:00:00+01:00,bus054,80.69709320970153
2030,sc01,01-11 11:00:00+01:00,bus002,86.14771135951848
2030,sc01,01-11 11:00:00+01:00,bus052,80.67131980657275
2030,sc01,01-11 11:00:00+01:00,bus081,83.07961392645942
2030,sc01,01-11 11:00:00+01:00,bus039,84.02507956428504
2030,sc01,01-11 11:00:00+01:00,bus107,0.01873630914145127
2030,sc01,01-11 11:00:00+01:00,bus061,80.78369481292546
2030,sc01,01-11 11:00:00+01:00,bus065,80.83750463451402
2030,sc01,01-11 11:00:00+01:00,bus050,80.64444270305454
2030,sc01,01-11 11:00:00+01:00,bus069,76.99610581618099
