Period,Scenario,LoadLevel,mEUR
2030,sc01,01-04 08:00:00+01:00,166.77951357732616
2030,sc01,01-08 12:00:00+01:00,28267.929937919835
2030,sc01,01-08 15:00:00+01:00,34376.37025302361
2030,sc01,01-16 09:00:00+01:00,26568.011191807167
2030,sc01,01-18 17:00:00+01:00,12533.341622732287
2030,sc01,01-19 16:00:00+01:00,38065.95362402103
2030,sc01,01-22 14:00:00+01:00,13071.273680145143
2030,sc01,01-25 17:00:00+01:00,3254.699387055039
2030,sc01,01-28 09:00:00+01:00,14312.93611238023
2030,sc01,01-30 09:00:00+01:00,775.4251038761671
2030,sc01,01-31 08:00:00+01:00,473.0296498838815
2030,sc01,01-31 16:00:00+01:00,48.81183270546346
2030,sc01,02-05 17:00:00+01:00,331.5825861989058
2030,sc01,02-06 08:00:00+01:00,408.9804465281419
2030,sc01,02-06 10:00:00+01:00,15383.733536169806
2030,sc01,02-07 22:00:00+01:00,85995.780104079
2030,sc01,02-08 09:00:00+01:00,1286.4099915783825
2030,sc01,02-09 17:00:00+01:00,885.5703701337163
2030,sc01,02-15 12:00:00+01:00,28716.40997363467
2030,sc01,02-18 07:00:00+01:00,141.9712982021204
2030,sc01,02-19 18:00:00+01:00,7170.304076577751
2030,sc01,02-21 16:00:00+01:00,58674.512255662026
2030,sc01,03-20 00:00:00+01:00,1515087.1901171166
2030,sc01,03-23 18:00:00+01:00,130846.50459295537
2030,sc01,03-26 19:00:00+01:00,13438.053617495258
2030,sc01,04-02 11:00:00+02:00,138400.157314497
2030,sc01,04-05 15:00:00+02:00,20418.414423964085
2030,sc01,04-15 19:00:00+02:00,126961.68797802286
2030,sc01,05-17 17:00:00+02:00,159901.21712693808
2030,sc01,05-20 17:00:00+02:00,1080267.2679843584
2030,sc01,06-06 19:00:00+02:00,15270.212958832268
2030,sc01,06-11 20:00:00+02:00,257285.27506984927
2030,sc01,06-23 00:00:00+02:00,676329.3043657311
2030,sc01,06-26 20:00:00+02:00,113891.9520868265
2030,sc01,06-28 05:00:00+02:00,137396.39596535268
2030,sc01,07-03 19:00:00+02:00,201375.99569497444
2030,sc01,07-05 19:00:00+02:00,46764.45357045423
2030,sc01,07-11 06:00:00+02:00,513828.32386854547
2030,sc01,07-11 19:00:00+02:00,4913373.981472054
2030,sc01,07-23 21:00:00+02:00,69781.25401331275
2030,sc01,08-05 20:00:00+02:00,118588.18495324257
2030,sc01,08-16 11:00:00+02:00,110044.79178352653
2030,sc01,08-21 06:00:00+02:00,74013.75646481272
2030,sc01,08-27 18:00:00+02:00,3515.2759335649
2030,sc01,09-03 17:00:00+02:00,107894.5153694764
2030,sc01,09-10 11:00:00+02:00,123544.5940521728
2030,sc01,09-28 07:00:00+02:00,14891.955213529503
2030,sc01,09-28 08:00:00+02:00,110985.01919534204
2030,sc01,10-08 16:00:00+02:00,505146.18162181246
2030,sc01,10-18 00:00:00+02:00,1438987.969485012
2030,sc01,10-22 08:00:00+02:00,117772.54721682092
2030,sc01,11-16 16:00:00+01:00,62462.71511630561
2030,sc01,12-02 16:00:00+01:00,721.5131137745416
2030,sc01,12-09 10:00:00+01:00,34282.88557720252
2030,sc01,12-09 19:00:00+01:00,24743.42866978239
2030,sc01,12-11 16:00:00+01:00,3885.000321647102
2030,sc01,12-14 13:00:00+01:00,1585.6832128156345
2030,sc01,12-19 09:00:00+01:00,13195.957719643377
2030,sc01,12-19 16:00:00+01:00,3751.4396591691516
2030,sc01,12-30 08:00:00+01:00,100.08636429817504
