Period,Scenario,LoadLevel,Area,Node,Technology,GWh
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Coal,30.834719999999997
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Solar,0.500554693512
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Coal,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Gas,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Nuclear,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Oil,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Solar,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,Wind,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,ENS,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,EnergyDemand,-17.86121504514
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,PowerFlowOut,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_101,PowerFlowIn,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Coal,8.544507409511317
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Solar,1.520670716208
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Coal,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Gas,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Nuclear,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Oil,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Solar,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,Wind,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,ENS,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,EnergyDemand,-12.12058086732
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,PowerFlowOut,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_102,PowerFlowIn,8.644321920025277
2030,sc01,01-29 08:00:00+01:00,Area_11,N_103,Coal,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_103,Gas,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_103,Nuclear,0.0
2030,sc01,01-29 08:00:00+01:00,Area_11,N_103,Oil,0.0
