,Weight
sti1,26
sti10,18
sti100,36
sti101,26
sti102,20
sti103,21
sti104,14
sti105,10
sti106,39
sti107,11
sti108,20
sti109,18
sti11,44
sti110,26
sti111,44
sti112,60
sti113,35
sti114,20
sti115,14
sti116,16
sti117,19
sti118,27
sti119,24
sti12,34
sti120,27
sti121,42
sti122,48
sti123,30
sti124,18
sti125,18
sti126,9
sti127,8
sti128,7
sti129,51
sti13,50
sti130,16
sti131,18
sti132,25
sti133,55
sti134,26
sti135,20
sti136,39
sti137,18
sti138,49
sti139,14
sti14,16
sti140,28
sti141,29
sti142,34
sti143,28
sti144,31
sti145,40
sti146,32
sti147,28
sti148,18
sti149,15
sti15,21
sti150,20
sti151,18
sti152,13
sti153,47
sti154,14
sti155,13
sti156,46
sti157,11
sti158,27
sti159,6
sti16,35
sti160,19
sti161,11
sti162,14
sti163,37
sti164,32
sti165,18
sti166,24
sti167,7
sti168,50
sti169,26
sti17,23
sti170,9
sti171,19
sti172,18
sti173,26
sti174,23
sti175,23
sti176,12
sti177,19
sti178,27
sti179,16
sti18,39
sti180,28
sti181,17
sti182,7
sti183,18
sti184,8
sti185,22
sti186,9
sti187,21
sti188,34
sti189,9
sti19,47
sti190,10
sti191,39
sti192,22
sti193,8
sti194,14
sti195,12
sti196,14
sti197,13
sti198,16
sti199,24
sti2,8
sti20,26
sti200,19
sti201,17
sti202,5
sti203,19
sti204,21
sti205,14
sti206,16
sti207,17
sti208,5
sti209,23
sti21,51
sti210,42
sti211,26
sti212,17
sti213,31
sti214,13
sti215,20
sti216,34
sti217,36
sti218,26
sti219,23
sti22,28
sti220,30
sti221,35
sti222,28
sti223,14
sti224,68
sti225,22
sti226,43
sti227,10
sti228,21
sti229,18
sti23,33
sti230,34
sti231,61
sti232,10
sti233,23
sti234,22
sti235,40
sti236,46
sti237,35
sti238,17
sti239,16
sti24,31
sti240,10
sti241,35
sti242,28
sti243,32
sti244,32
sti245,14
sti246,31
sti247,13
sti248,26
sti249,62
sti25,24
sti250,47
sti251,18
sti252,14
sti253,26
sti254,53
sti255,28
sti256,15
sti257,22
sti258,29
sti259,34
sti26,12
sti260,28
sti261,23
sti262,15
sti263,37
sti264,14
sti265,13
sti266,22
sti267,20
sti268,15
sti269,47
sti27,23
sti270,16
sti271,43
sti272,24
sti273,15
sti274,33
sti275,33
sti276,23
sti277,31
sti278,15
sti279,11
sti28,14
sti280,25
sti281,37
sti282,19
sti283,7
sti284,39
sti285,16
sti286,8
sti287,25
sti288,23
sti289,24
sti29,21
sti290,46
sti291,28
sti292,50
sti293,14
sti294,18
sti295,22
sti296,12
sti297,14
sti298,21
sti299,19
sti3,49
sti30,23
sti300,19
sti301,34
sti302,12
sti303,21
sti304,34
sti305,16
sti306,22
sti307,27
sti308,18
sti309,10
sti31,55
sti310,20
sti311,14
sti312,14
sti313,29
sti314,11
sti315,13
sti316,40
sti317,14
sti318,18
sti319,15
sti32,9
sti320,8
sti321,15
sti322,16
sti323,36
sti324,12
sti325,6
sti326,28
sti327,26
sti328,44
sti329,17
sti33,22
sti330,12
sti331,29
sti332,20
sti333,25
sti334,36
sti335,12
sti336,20
sti337,17
sti338,5
sti339,24
sti34,43
sti340,20
sti341,18
sti342,27
sti343,10
sti344,31
sti345,15
sti346,23
sti347,30
sti348,37
sti349,27
sti35,19
sti350,28
sti36,15
sti37,34
sti38,14
sti39,15
sti4,16
sti40,22
sti41,40
sti42,24
sti43,80
sti44,26
sti45,26
sti46,22
sti47,70
sti48,24
sti49,28
sti5,25
sti50,30
sti51,34
sti52,15
sti53,41
sti54,18
sti55,16
sti56,31
sti57,16
sti58,32
sti59,34
sti6,21
sti60,14
sti61,40
sti62,15
sti63,38
sti64,14
sti65,15
sti66,3
sti67,19
sti68,30
sti69,37
sti7,19
sti70,41
sti71,18
sti72,25
sti73,38
sti74,13
sti75,28
sti76,21
sti77,48
sti78,32
sti79,34
sti8,41
sti80,34
sti81,35
sti82,26
sti83,30
sti84,35
sti85,22
sti86,29
sti87,43
sti88,19
sti89,27
sti9,31
sti90,21
sti91,34
sti92,41
sti93,18
sti94,53
sti95,36
sti96,39
sti97,10
sti98,17
sti99,23
