,Weight
sti1,22
sti10,18
sti100,30
sti101,25
sti102,20
sti103,20
sti104,14
sti105,7
sti106,28
sti107,10
sti108,20
sti109,17
sti11,27
sti110,26
sti111,40
sti112,60
sti113,36
sti114,15
sti115,14
sti116,13
sti117,17
sti118,27
sti119,13
sti12,32
sti120,16
sti121,37
sti122,42
sti123,16
sti124,19
sti125,20
sti126,7
sti127,8
sti128,7
sti129,33
sti13,44
sti130,9
sti131,13
sti132,25
sti133,36
sti134,26
sti135,19
sti136,36
sti137,18
sti138,36
sti139,8
sti14,15
sti140,26
sti141,31
sti142,33
sti143,21
sti144,31
sti145,32
sti146,28
sti147,25
sti148,18
sti149,14
sti15,17
sti150,19
sti151,10
sti152,8
sti153,39
sti154,13
sti155,12
sti156,39
sti157,11
sti158,26
sti159,5
sti16,30
sti160,19
sti161,11
sti162,14
sti163,37
sti164,28
sti165,19
sti166,24
sti167,7
sti168,50
sti169,25
sti17,20
sti170,9
sti171,17
sti172,15
sti173,28
sti174,20
sti175,23
sti176,12
sti177,18
sti178,27
sti179,15
sti18,30
sti180,25
sti181,15
sti182,6
sti183,18
sti184,6
sti185,16
sti186,6
sti187,22
sti188,34
sti189,9
sti19,47
sti190,9
sti191,36
sti192,21
sti193,8
sti194,15
sti195,12
sti196,14
sti197,14
sti198,16
sti199,24
sti2,8
sti20,25
sti200,18
sti201,14
sti202,5
sti203,22
sti204,21
sti205,14
sti206,16
sti207,16
sti208,5
sti209,22
sti21,39
sti210,42
sti211,26
sti212,14
sti213,32
sti214,13
sti215,20
sti216,34
sti217,31
sti218,21
sti219,22
sti22,28
sti220,29
sti221,30
sti222,25
sti223,12
sti224,68
sti225,22
sti226,37
sti227,10
sti228,21
sti229,18
sti23,36
sti230,29
sti231,30
sti232,10
sti233,19
sti234,19
sti235,35
sti236,46
sti237,26
sti238,10
sti239,15
sti24,33
sti240,10
sti241,36
sti242,26
sti243,27
sti244,32
sti245,9
sti246,32
sti247,13
sti248,28
sti249,45
sti25,23
sti250,46
sti251,17
sti252,14
sti253,26
sti254,51
sti255,27
sti256,15
sti257,22
sti258,29
sti259,30
sti26,12
sti260,26
sti261,23
sti262,14
sti263,35
sti264,12
sti265,13
sti266,16
sti267,20
sti268,16
sti269,41
sti27,19
sti270,15
sti271,39
sti272,24
sti273,15
sti274,28
sti275,33
sti276,24
sti277,26
sti278,15
sti279,11
sti28,14
sti280,24
sti281,37
sti282,19
sti283,7
sti284,39
sti285,16
sti286,8
sti287,21
sti288,19
sti289,24
sti29,21
sti290,44
sti291,28
sti292,40
sti293,14
sti294,17
sti295,22
sti296,12
sti297,17
sti298,20
sti299,19
sti3,40
sti30,21
sti300,19
sti301,30
sti302,8
sti303,20
sti304,26
sti305,16
sti306,16
sti307,28
sti308,15
sti309,8
sti31,55
sti310,19
sti311,13
sti312,14
sti313,29
sti314,11
sti315,13
sti316,39
sti317,14
sti318,17
sti319,11
sti32,9
sti320,7
sti321,11
sti322,16
sti323,34
sti324,12
sti325,6
sti326,28
sti327,26
sti328,38
sti329,17
sti33,17
sti330,12
sti331,29
sti332,20
sti333,25
sti334,25
sti335,11
sti336,20
sti337,18
sti338,5
sti339,23
sti34,32
sti340,20
sti341,18
sti342,26
sti343,11
sti344,31
sti345,8
sti346,23
sti347,26
sti348,37
sti349,27
sti35,17
sti350,28
sti351,7
sti352,37
sti353,6
sti354,23
sti355,15
sti356,27
sti357,13
sti358,25
sti359,25
sti36,10
sti360,14
sti361,17
sti362,7
sti363,31
sti364,17
sti365,10
sti366,10
sti367,10
sti368,20
sti369,18
sti37,19
sti370,21
sti371,12
sti372,9
sti373,25
sti374,29
sti375,43
sti376,14
sti377,7
sti378,20
sti379,7
sti38,13
sti380,15
sti381,12
sti382,20
sti383,9
sti384,40
sti385,5
sti386,11
sti387,13
sti388,31
sti389,22
sti39,30
sti390,26
sti391,17
sti392,20
sti393,25
sti394,5
sti395,4
sti396,19
sti397,22
sti398,18
sti399,18
sti4,15
sti40,19
sti400,6
sti41,38
sti42,24
sti43,43
sti44,26
sti45,21
sti46,23
sti47,59
sti48,23
sti49,19
sti5,25
sti50,29
sti51,31
sti52,16
sti53,31
sti54,18
sti55,15
sti56,16
sti57,15
sti58,28
sti59,33
sti6,20
sti60,14
sti61,38
sti62,12
sti63,36
sti64,14
sti65,11
sti66,3
sti67,19
sti68,29
sti69,33
sti7,18
sti70,35
sti71,18
sti72,25
sti73,35
sti74,13
sti75,30
sti76,21
sti77,48
sti78,29
sti79,32
sti8,29
sti80,31
sti81,20
sti82,26
sti83,26
sti84,13
sti85,13
sti86,29
sti87,29
sti88,20
sti89,30
sti9,21
sti90,20
sti91,15
sti92,27
sti93,16
sti94,34
sti95,33
sti96,39
sti97,10
sti98,14
sti99,22
