Period,Scenario,LoadLevel,mEUR
2030,sc01,01-04 00:00:00+01:00,10552.020529074185
2030,sc01,01-05 11:00:00+01:00,1521.4229202849242
2030,sc01,01-07 19:00:00+01:00,17855.17319457206
2030,sc01,01-08 09:00:00+01:00,3435.5685705287374
2030,sc01,01-08 15:00:00+01:00,894.2864269777224
2030,sc01,01-09 13:00:00+01:00,19047.62775282146
2030,sc01,01-10 08:00:00+01:00,352.0219433318009
2030,sc01,01-11 11:00:00+01:00,6033.689131953165
2030,sc01,01-13 16:00:00+01:00,2326.39484269501
2030,sc01,01-13 23:00:00+01:00,10210.027326679725
2030,sc01,01-14 10:00:00+01:00,4653.4417476389435
2030,sc01,01-14 12:00:00+01:00,5439.76988093341
2030,sc01,01-15 08:00:00+01:00,8872.314761249754
2030,sc01,01-16 07:00:00+01:00,32784.85767856282
2030,sc01,01-16 12:00:00+01:00,10029.043705651908
2030,sc01,01-18 09:00:00+01:00,3124.5921407441574
2030,sc01,01-18 10:00:00+01:00,11853.18584319474
2030,sc01,01-18 13:00:00+01:00,12607.576549127545
2030,sc01,01-19 15:00:00+01:00,9903.86118043719
2030,sc01,01-21 08:00:00+01:00,7139.230523455207
2030,sc01,01-21 17:00:00+01:00,2832.6681550412354
2030,sc01,01-22 11:00:00+01:00,6880.821205656959
2030,sc01,01-22 15:00:00+01:00,17917.7739005424
2030,sc01,01-23 17:00:00+01:00,2048.0256291255555
2030,sc01,01-24 13:00:00+01:00,2786.419587509914
2030,sc01,01-24 15:00:00+01:00,5290.216584552277
2030,sc01,01-25 05:00:00+01:00,12340.506792635777
2030,sc01,01-25 09:00:00+01:00,311.1967669637843
2030,sc01,01-28 14:00:00+01:00,4890.166491585828
2030,sc01,01-29 09:00:00+01:00,651.7773510855004
2030,sc01,01-29 19:00:00+01:00,9866.270434861555
2030,sc01,01-31 16:00:00+01:00,2391.7798025677107
2030,sc01,02-01 10:00:00+01:00,3441.2044064642764
2030,sc01,02-01 16:00:00+01:00,11339.394782575337
2030,sc01,02-03 10:00:00+01:00,2188.873589700883
2030,sc01,02-04 14:00:00+01:00,6025.5024679268645
2030,sc01,02-06 00:00:00+01:00,17161.824954369567
2030,sc01,02-07 10:00:00+01:00,11060.556406902071
2030,sc01,02-11 08:00:00+01:00,2600.4695425149916
2030,sc01,02-11 13:00:00+01:00,15912.532900813934
2030,sc01,02-16 00:00:00+01:00,12530.751949708741
2030,sc01,02-17 08:00:00+01:00,5655.460304867103
2030,sc01,02-18 10:00:00+01:00,7313.960675177518
2030,sc01,02-20 09:00:00+01:00,4250.154952516134
2030,sc01,02-21 12:00:00+01:00,11811.493638133128
2030,sc01,02-22 08:00:00+01:00,7265.792300456013
2030,sc01,02-22 09:00:00+01:00,4015.5574690245776
2030,sc01,02-22 18:00:00+01:00,1364.076418199995
2030,sc01,02-25 09:00:00+01:00,3043.465425247111
2030,sc01,02-27 08:00:00+01:00,4348.84691610594
2030,sc01,02-28 00:00:00+01:00,15746.782016944882
2030,sc01,02-28 17:00:00+01:00,793.3889351638034
2030,sc01,03-01 16:00:00+01:00,2830.438284057169
2030,sc01,03-01 17:00:00+01:00,930.5152835012062
2030,sc01,03-06 17:00:00+01:00,2503.4057068235934
2030,sc01,03-07 08:00:00+01:00,4011.186665271996
2030,sc01,03-07 11:00:00+01:00,7713.603100454741
2030,sc01,03-08 18:00:00+01:00,6143.954634870377
2030,sc01,03-09 00:00:00+01:00,7359.369139794176
2030,sc01,03-11 13:00:00+01:00,3912.302683423765
2030,sc01,03-12 17:00:00+01:00,4332.095948352366
2030,sc01,03-14 12:00:00+01:00,18668.429748925817
2030,sc01,03-17 08:00:00+01:00,12776.977942708507
2030,sc01,03-22 07:00:00+01:00,1489.4758541332073
2030,sc01,03-24 20:00:00+01:00,22846.478486585554
2030,sc01,03-28 06:00:00+01:00,1582.6895737003224
2030,sc01,04-01 08:00:00+02:00,5404.12280961571
2030,sc01,04-01 22:00:00+02:00,18920.46971210938
2030,sc01,04-02 09:00:00+02:00,25862.569556106202
2030,sc01,04-02 19:00:00+02:00,5402.271743758804
2030,sc01,04-03 15:00:00+02:00,919.1822444829656
2030,sc01,04-04 08:00:00+02:00,3219.865028497477
2030,sc01,04-07 19:00:00+02:00,3048.3962270044467
2030,sc01,04-08 19:00:00+02:00,988.3749509636817
2030,sc01,04-09 06:00:00+02:00,2366.707047787134
2030,sc01,04-09 19:00:00+02:00,1750.437776495558
2030,sc01,04-11 17:00:00+02:00,7934.892572134541
2030,sc01,04-12 23:00:00+02:00,13821.009883357641
2030,sc01,04-15 08:00:00+02:00,2292.3631375126283
2030,sc01,04-16 15:00:00+02:00,5051.636052682
2030,sc01,04-17 19:00:00+02:00,1147.8403053760328
2030,sc01,04-18 17:00:00+02:00,543.5072598009068
2030,sc01,04-20 06:00:00+02:00,4144.712772666957
2030,sc01,04-22 12:00:00+02:00,13153.841668164403
2030,sc01,04-24 18:00:00+02:00,1942.203769733817
2030,sc01,04-25 12:00:00+02:00,4085.7478033776883
2030,sc01,04-29 05:00:00+02:00,1315.9184089444284
2030,sc01,05-01 21:00:00+02:00,24469.510591007867
2030,sc01,05-08 07:00:00+02:00,1598.9509485702026
2030,sc01,05-08 10:00:00+02:00,3013.3196836254424
2030,sc01,05-09 10:00:00+02:00,933.6647779887975
2030,sc01,05-09 14:00:00+02:00,8615.384155083459
2030,sc01,05-11 13:00:00+02:00,9334.63722449258
2030,sc01,05-14 17:00:00+02:00,1725.3797621936744
2030,sc01,05-14 20:00:00+02:00,140.4826155096891
2030,sc01,05-15 07:00:00+02:00,1486.3407665098925
2030,sc01,05-18 15:00:00+02:00,8503.669583529952
2030,sc01,05-18 20:00:00+02:00,1389.4288143443378
2030,sc01,05-20 06:00:00+02:00,2730.3702013737293
