,Weight
sti1,69
sti10,54
sti100,35
sti101,25
sti102,35
sti103,54
sti104,31
sti105,29
sti106,23
sti107,50
sti108,19
sti109,45
sti11,62
sti110,21
sti111,59
sti112,41
sti113,37
sti114,31
sti115,40
sti116,26
sti117,37
sti118,24
sti119,29
sti12,26
sti120,54
sti121,58
sti122,32
sti123,49
sti124,47
sti125,38
sti126,54
sti127,40
sti128,41
sti129,46
sti13,99
sti130,40
sti131,27
sti132,59
sti133,10
sti134,14
sti135,46
sti136,33
sti137,29
sti138,28
sti139,44
sti14,55
sti140,28
sti141,23
sti142,15
sti143,35
sti144,35
sti145,14
sti146,14
sti147,57
sti148,45
sti149,38
sti15,22
sti150,36
sti151,51
sti152,37
sti153,59
sti154,38
sti155,31
sti156,38
sti157,34
sti158,44
sti159,64
sti16,41
sti160,39
sti161,37
sti162,63
sti163,30
sti164,32
sti165,65
sti166,34
sti167,45
sti168,32
sti169,29
sti17,13
sti170,39
sti171,31
sti172,29
sti173,14
sti174,33
sti175,22
sti176,13
sti177,15
sti178,53
sti179,22
sti18,32
sti180,43
sti181,24
sti182,54
sti183,80
sti184,38
sti185,44
sti186,45
sti187,26
sti188,42
sti189,15
sti19,52
sti2,47
sti20,38
sti21,41
sti22,33
sti23,50
sti24,33
sti25,110
sti26,56
sti27,41
sti28,56
sti29,37
sti3,50
sti30,60
sti31,39
sti32,65
sti33,86
sti34,36
sti35,49
sti36,30
sti37,31
sti38,51
sti39,68
sti4,68
sti40,44
sti41,35
sti42,38
sti43,39
sti44,35
sti45,52
sti46,21
sti47,43
sti48,56
sti49,32
sti5,17
sti50,41
sti51,34
sti52,72
sti53,34
sti54,41
sti55,80
sti56,47
sti57,53
sti58,33
sti59,37
sti6,54
sti60,49
sti61,49
sti62,72
sti63,36
sti64,69
sti65,41
sti66,22
sti67,50
sti68,49
sti69,52
sti7,25
sti70,40
sti71,45
sti72,80
sti73,96
sti74,51
sti75,72
sti76,51
sti77,29
sti78,38
sti79,24
sti8,32
sti80,57
sti81,33
sti82,29
sti83,35
sti84,62
sti85,38
sti86,63
sti87,41
sti88,53
sti89,50
sti9,47
sti90,24
sti91,32
sti92,28
sti93,17
sti94,43
sti95,40
sti96,40
sti97,50
sti98,42
sti99,24
stn1,34
stn10,47
stn11,54
stn12,29
stn13,33
stn14,13
stn15,54
stn16,40
stn17,51
stn18,21
stn19,7
stn2,64
stn3,56
stn4,66
stn5,31
stn6,55
stn7,55
stn8,31
stn9,29
stp1,55
stp2,10
stp3,39
