,Weight
sti1,13
sti10,9
sti100,15
sti101,15
sti102,11
sti103,12
sti104,9
sti105,9
sti106,9
sti107,6
sti108,4
sti109,7
sti11,12
sti110,6
sti111,14
sti112,5
sti113,15
sti114,30
sti115,4
sti116,5
sti117,6
sti118,4
sti119,6
sti12,8
sti120,22
sti121,10
sti122,8
sti123,18
sti124,6
sti125,9
sti126,18
sti127,8
sti128,3
sti129,12
sti13,28
sti130,4
sti131,7
sti132,8
sti133,12
sti134,14
sti135,13
sti136,6
sti137,19
sti138,8
sti139,9
sti14,3
sti140,14
sti141,17
sti142,8
sti143,11
sti144,5
sti145,8
sti146,7
sti147,5
sti148,16
sti149,9
sti15,3
sti150,6
sti151,5
sti152,10
sti153,5
sti154,12
sti155,12
sti156,7
sti157,7
sti158,9
sti159,11
sti16,18
sti160,9
sti161,9
sti162,2
sti163,8
sti164,6
sti165,5
sti166,13
sti167,6
sti168,18
sti169,13
sti17,4
sti170,15
sti171,16
sti172,8
sti173,7
sti174,9
sti175,9
sti176,8
sti177,13
sti178,11
sti179,10
sti18,9
sti180,16
sti181,25
sti182,6
sti183,7
sti184,8
sti185,11
sti186,14
sti187,20
sti188,4
sti189,7
sti19,7
sti190,31
sti191,29
sti192,8
sti193,7
sti194,13
sti195,9
sti196,12
sti197,9
sti198,9
sti199,8
sti2,5
sti20,8
sti200,8
sti201,10
sti202,8
sti203,3
sti204,5
sti205,19
sti206,5
sti207,9
sti208,4
sti209,14
sti21,20
sti210,4
sti211,27
sti212,12
sti213,13
sti214,8
sti215,5
sti216,19
sti217,6
sti218,9
sti219,8
sti22,16
sti220,7
sti221,9
sti222,5
sti223,15
sti224,4
sti225,9
sti226,3
sti227,6
sti228,9
sti229,3
sti23,9
sti230,22
sti231,9
sti232,4
sti233,7
sti234,11
sti235,7
sti236,9
sti237,6
sti238,19
sti239,7
sti24,17
sti240,17
sti241,5
sti242,13
sti243,8
sti244,4
sti245,6
sti246,12
sti247,8
sti248,8
sti249,7
sti25,16
sti250,3
sti251,18
sti252,9
sti253,4
sti254,9
sti255,7
sti256,3
sti257,14
sti258,8
sti259,18
sti26,10
sti260,7
sti261,10
sti262,9
sti263,6
sti264,10
sti265,12
sti266,13
sti267,7
sti268,21
sti269,7
sti27,6
sti270,8
sti271,6
sti272,6
sti273,5
sti274,6
sti275,23
sti276,26
sti277,5
sti278,6
sti279,9
sti28,11
sti280,7
sti281,10
sti282,8
sti283,5
sti284,6
sti285,5
sti286,10
sti287,8
sti288,11
sti289,15
sti29,10
sti290,10
sti291,5
sti292,8
sti293,17
sti294,5
sti295,10
sti296,8
sti297,12
sti298,13
sti299,8
sti3,12
sti30,17
sti300,12
sti301,6
sti302,13
sti303,6
sti304,8
sti305,5
sti306,15
sti307,6
sti308,12
sti309,4
sti31,13
sti310,24
sti311,8
sti312,12
sti313,8
sti314,7
sti315,8
sti316,17
sti317,15
sti318,19
sti319,24
sti32,5
sti320,8
sti321,3
sti322,6
sti323,11
sti324,12
sti325,8
sti326,6
sti327,4
sti328,16
sti329,8
sti33,7
sti330,9
sti331,8
sti332,15
sti333,8
sti334,9
sti335,7
sti336,9
sti337,5
sti338,11
sti339,5
sti34,4
sti340,6
