Period,Scenario,LoadLevel,mEUR
2030,sc01,01-16 00:00:00+01:00,17812092.53140021
2030,sc01,02-17 00:00:00+01:00,19214010.596576724
2030,sc01,03-21 00:00:00+01:00,1023083.8705024419
2030,sc01,04-24 00:00:00+02:00,1610023.899147846
2030,sc01,05-28 00:00:00+02:00,27031814.30367226
2030,sc01,07-03 00:00:00+02:00,22757373.29474016
2030,sc01,08-10 00:00:00+02:00,50370839.71939177
2030,sc01,09-19 00:00:00+02:00,40694467.184691496
2030,sc01,10-30 00:00:00+01:00,2085489.9138072038
2030,sc01,12-10 00:00:00+01:00,30192290.157484185
