Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,146.32178918618962
2030,sc01,01-01 01:00:00+01:00,14.870979427271083
2030,sc01,01-01 02:00:00+01:00,4.192202140984591e-12
2030,sc01,01-01 03:00:00+01:00,5.186961971048731e-13
2030,sc01,01-01 04:00:00+01:00,-9.272582701669307e-13
2030,sc01,01-01 05:00:00+01:00,4.725109192804666e-12
2030,sc01,01-01 06:00:00+01:00,-1.3358203432289883e-12
2030,sc01,01-01 07:00:00+01:00,8.251177519014163e-13
2030,sc01,01-01 08:00:00+01:00,1.965538842796377e-12
2030,sc01,01-01 09:00:00+01:00,-2.55440113505756e-12
2030,sc01,01-01 10:00:00+01:00,4.062528091708373e-12
2030,sc01,01-01 11:00:00+01:00,-2.120970066243899e-12
2030,sc01,01-01 12:00:00+01:00,-7.212008767965017e-13
2030,sc01,01-01 13:00:00+01:00,-3.4496849821152864e-12
2030,sc01,01-01 14:00:00+01:00,-3.2223113066720543e-12
2030,sc01,01-01 15:00:00+01:00,-1.8403056856186595e-12
2030,sc01,01-01 16:00:00+01:00,2.2026824808563106e-13
2030,sc01,01-01 17:00:00+01:00,-2.1458390619955026e-12
2030,sc01,01-01 18:00:00+01:00,501.6245729492081
2030,sc01,01-01 19:00:00+01:00,874.2463287695089
2030,sc01,01-01 20:00:00+01:00,881.3642343512215
2030,sc01,01-01 21:00:00+01:00,786.2502448476814
2030,sc01,01-01 22:00:00+01:00,622.0810182047148
2030,sc01,01-01 23:00:00+01:00,293.9165436132475
2030,sc01,01-02 00:00:00+01:00,41.29978402730807
2030,sc01,01-02 01:00:00+01:00,2.4655832930875476e-12
2030,sc01,01-02 02:00:00+01:00,1.2931877790833823e-12
2030,sc01,01-02 03:00:00+01:00,-6.8052230517423595e-12
2030,sc01,01-02 04:00:00+01:00,4.121147867408581e-13
2030,sc01,01-02 05:00:00+01:00,1.7248424910576432e-12
2030,sc01,01-02 06:00:00+01:00,3.510468474090974
2030,sc01,01-02 07:00:00+01:00,688.3314600446006
2030,sc01,01-02 08:00:00+01:00,1454.756937571033
2030,sc01,01-02 09:00:00+01:00,632.8235924094342
2030,sc01,01-02 10:00:00+01:00,347.96681261666197
2030,sc01,01-02 11:00:00+01:00,380.4616681377629
2030,sc01,01-02 12:00:00+01:00,397.5005716053299
2030,sc01,01-02 13:00:00+01:00,386.5301612206897
2030,sc01,01-02 14:00:00+01:00,372.22189746023264
2030,sc01,01-02 15:00:00+01:00,408.6336614421207
2030,sc01,01-02 16:00:00+01:00,526.1571022969708
2030,sc01,01-02 17:00:00+01:00,1967.2961006779126
2030,sc01,01-02 18:00:00+01:00,5254.924320558528
2030,sc01,01-02 19:00:00+01:00,5515.824208725003
2030,sc01,01-02 20:00:00+01:00,5064.168473643341
2030,sc01,01-02 21:00:00+01:00,4329.272311883783
2030,sc01,01-02 22:00:00+01:00,3491.716179437716
2030,sc01,01-02 23:00:00+01:00,2357.724336913588
2030,sc01,01-03 00:00:00+01:00,1309.7906321648657
2030,sc01,01-03 01:00:00+01:00,781.5085805047776
2030,sc01,01-03 02:00:00+01:00,488.226787818448
2030,sc01,01-03 03:00:00+01:00,240.3719361118353
2030,sc01,01-03 04:00:00+01:00,222.90417332095714
2030,sc01,01-03 05:00:00+01:00,407.62543294907994
2030,sc01,01-03 06:00:00+01:00,1681.5702977853148
2030,sc01,01-03 07:00:00+01:00,3586.6058476325657
2030,sc01,01-03 08:00:00+01:00,5014.555659600616
2030,sc01,01-03 09:00:00+01:00,4246.001521775581
2030,sc01,01-03 10:00:00+01:00,1439.194758423745
2030,sc01,01-03 11:00:00+01:00,1171.3128423594067
2030,sc01,01-03 12:00:00+01:00,1140.1717131683658
2030,sc01,01-03 13:00:00+01:00,487.25497157900367
2030,sc01,01-03 14:00:00+01:00,418.36522796310567
2030,sc01,01-03 15:00:00+01:00,403.7070801106847
2030,sc01,01-03 16:00:00+01:00,710.0663428007152
2030,sc01,01-03 17:00:00+01:00,4640.838643714063
2030,sc01,01-03 18:00:00+01:00,6738.330697338414
2030,sc01,01-03 19:00:00+01:00,6667.5682449114765
2030,sc01,01-03 20:00:00+01:00,5838.508872386861
2030,sc01,01-03 21:00:00+01:00,4572.967363747436
2030,sc01,01-03 22:00:00+01:00,3491.0198901077692
2030,sc01,01-03 23:00:00+01:00,2175.931378400973
2030,sc01,01-04 00:00:00+01:00,1328.1726210274646
2030,sc01,01-04 01:00:00+01:00,813.6369500984217
