,Weight
sti1,22
sti10,16
sti100,27
sti101,16
sti102,40
sti103,18
sti104,24
sti105,13
sti106,15
sti107,30
sti108,29
sti109,10
sti11,17
sti110,9
sti111,11
sti112,22
sti113,15
sti114,13
sti115,39
sti116,22
sti117,24
sti118,24
sti119,19
sti12,17
sti120,33
sti121,34
sti122,43
sti123,33
sti124,51
sti125,22
sti126,23
sti127,9
sti128,23
sti129,17
sti13,57
sti130,17
sti131,19
sti132,17
sti133,17
sti134,25
sti135,19
sti136,27
sti137,28
sti138,13
sti139,14
sti14,23
sti140,28
sti141,23
sti142,12
sti143,18
sti144,32
sti145,4
sti146,22
sti147,38
sti148,11
sti149,21
sti15,9
sti150,24
sti151,15
sti152,20
sti153,8
sti154,27
sti155,8
sti156,5
sti157,9
sti158,50
sti159,13
sti16,14
sti160,14
sti161,25
sti162,23
sti163,13
sti164,28
sti165,21
sti166,29
sti167,16
sti168,21
sti169,20
sti17,25
sti170,18
sti171,10
sti172,10
sti173,29
sti174,28
sti175,11
sti176,24
sti177,16
sti178,36
sti179,25
sti18,9
sti180,25
sti181,29
sti182,33
sti183,52
sti184,14
sti185,19
sti186,10
sti187,24
sti188,27
sti189,25
sti19,20
sti190,24
sti191,13
sti192,12
sti193,25
sti194,20
sti195,26
sti196,20
sti197,10
sti198,13
sti199,19
sti2,30
sti20,18
sti200,21
sti201,18
sti202,14
sti203,15
sti204,18
sti205,10
sti206,21
sti207,15
sti208,20
sti209,17
sti21,14
sti210,34
sti211,18
sti212,8
sti213,12
sti214,15
sti215,40
sti216,32
sti217,10
sti218,26
sti219,18
sti22,16
sti220,12
sti221,6
sti222,20
sti223,18
sti224,24
sti225,7
sti226,7
sti227,19
sti228,24
sti229,16
sti23,47
sti230,22
sti231,9
sti232,11
sti233,9
sti234,12
sti235,21
sti236,15
sti237,8
sti238,28
sti239,14
sti24,24
sti240,12
sti241,19
sti242,30
sti243,16
sti244,39
sti245,15
sti246,9
sti247,27
sti248,18
sti249,21
sti25,60
sti250,8
sti251,6
sti252,29
sti253,21
sti254,22
sti255,19
sti256,14
sti257,14
sti258,15
sti259,21
sti26,16
sti260,17
sti261,20
sti262,13
sti263,26
sti264,16
sti265,25
sti266,8
sti267,24
sti268,26
sti269,29
sti27,38
sti270,34
sti271,11
sti272,28
sti273,22
sti274,29
sti275,8
sti276,13
sti277,18
sti278,42
sti279,10
sti28,18
sti280,20
sti281,11
sti282,12
sti283,17
sti284,14
sti285,14
sti286,29
sti287,12
sti288,35
sti289,41
sti29,24
sti290,20
sti291,19
sti292,11
sti293,17
sti294,26
sti295,25
sti296,8
sti297,21
sti298,23
sti299,15
sti3,18
sti30,10
sti300,28
sti301,21
sti302,13
sti303,17
sti304,38
sti305,34
sti306,18
sti307,21
sti308,11
sti309,21
sti31,16
sti310,26
sti311,13
sti312,9
sti313,16
sti314,26
sti315,11
sti316,16
sti317,29
sti318,18
sti319,19
sti32,25
sti320,20
sti321,14
sti322,11
sti323,17
sti324,9
sti325,24
sti326,6
sti327,27
sti328,15
sti329,24
sti33,26
sti330,25
sti331,6
sti332,20
sti333,16
sti334,13
sti335,15
sti336,30
sti337,17
sti338,19
sti339,31
sti34,50
sti340,12
sti341,5
sti342,16
sti343,30
sti344,17
sti345,5
sti346,27
sti347,18
sti348,17
sti349,3
sti35,19
sti350,15
sti351,26
sti352,11
sti353,9
sti354,13
sti355,32
sti356,9
sti357,16
sti358,23
sti359,8
sti36,12
sti360,27
sti361,17
sti362,14
sti363,26
sti364,13
sti365,28
sti366,12
sti367,16
sti368,13
sti369,22
sti37,30
sti370,17
sti371,12
sti372,16
sti373,13
sti374,19
sti375,20
sti376,17
sti377,12
sti378,14
sti379,21
sti38,29
sti380,17
sti381,12
sti382,9
sti383,18
sti384,7
sti385,10
sti386,20
sti387,21
sti388,20
sti389,9
sti39,21
sti390,28
sti391,15
sti392,12
sti393,14
sti394,19
sti395,12
sti396,18
sti4,14
sti40,11
sti41,10
sti42,13
sti43,17
sti44,16
sti45,36
sti46,21
sti47,7
sti48,6
sti49,35
sti5,26
sti50,21
sti51,15
sti52,8
sti53,29
sti54,16
sti55,48
sti56,39
sti57,19
sti58,23
sti59,19
sti6,20
sti60,21
sti61,33
sti62,21
sti63,15
sti64,26
sti65,15
sti66,15
sti67,15
sti68,27
sti69,15
sti7,28
sti70,21
sti71,21
sti72,20
sti73,12
sti74,45
sti75,32
sti76,24
sti77,39
sti78,11
sti79,25
sti8,19
sti80,30
sti81,15
sti82,26
sti83,7
sti84,21
sti85,32
sti86,14
sti87,16
sti88,11
sti89,26
sti9,9
sti90,25
sti91,19
sti92,24
sti93,14
sti94,24
sti95,14
sti96,9
sti97,24
sti98,24
sti99,16
stn1,28
stn10,34
stn11,39
stn12,19
stn13,18
stn14,10
stn15,5
stn16,26
stn17,7
stn18,24
stn19,16
stn2,22
stn20,24
stn21,34
stn22,21
stn23,11
stn24,7
stn25,14
stn26,21
stn27,27
stn28,25
stn29,16
stn3,23
stn30,10
stn31,45
stn32,28
stn33,10
stn34,26
stn35,28
stn36,9
stn37,7
stn38,10
stn39,4
stn4,14
stn5,21
stn6,16
stn7,30
stn8,25
stn9,16
stp1,10
stp2,62
stp3,7
stp4,15
stp5,3
stp6,7
