Period,Scenario,LoadLevel,mEUR
2030,sc01,01-08 19:00:00+01:00,92904.08865661408
2030,sc01,01-09 16:00:00+01:00,78760.21627410049
2030,sc01,01-10 08:00:00+01:00,107085.35647406454
2030,sc01,01-10 21:00:00+01:00,34998.19612270043
2030,sc01,01-14 19:00:00+01:00,827934.9780582048
2030,sc01,01-16 07:00:00+01:00,44951448.170665555
2030,sc01,01-16 16:00:00+01:00,79470.62229647866
2030,sc01,01-16 18:00:00+01:00,50568.70638666514
2030,sc01,01-16 19:00:00+01:00,13695.088472984522
2030,sc01,01-17 18:00:00+01:00,328880.5099402844
2030,sc01,01-17 20:00:00+01:00,422804.69390796707
2030,sc01,01-18 13:00:00+01:00,2686008.0904309587
2030,sc01,01-18 14:00:00+01:00,3119988.4737305334
2030,sc01,01-21 17:00:00+01:00,14957.131263160052
2030,sc01,01-21 18:00:00+01:00,21729.513807927455
2030,sc01,01-21 19:00:00+01:00,25698.119275170557
2030,sc01,01-21 20:00:00+01:00,22031.366755143637
2030,sc01,01-22 08:00:00+01:00,220004.83221945746
2030,sc01,01-22 18:00:00+01:00,15204.91153944102
2030,sc01,01-22 21:00:00+01:00,162560.1261774893
2030,sc01,01-23 00:00:00+01:00,122706491.49727044
2030,sc01,01-23 11:00:00+01:00,37481.980682884816
2030,sc01,01-23 16:00:00+01:00,147323.81299289147
2030,sc01,01-23 17:00:00+01:00,12569.924477087548
2030,sc01,01-23 18:00:00+01:00,316839.1960704641
2030,sc01,01-23 21:00:00+01:00,309198.7219536729
2030,sc01,01-24 08:00:00+01:00,48498.43780607233
2030,sc01,01-24 10:00:00+01:00,25690.128275284158
2030,sc01,01-24 12:00:00+01:00,19901.05895722989
2030,sc01,01-24 13:00:00+01:00,72773.04018631043
2030,sc01,01-24 18:00:00+01:00,18110.350837162645
2030,sc01,01-25 08:00:00+01:00,13304.339585826532
2030,sc01,01-25 17:00:00+01:00,81563.96566387112
2030,sc01,01-29 13:00:00+01:00,54535.455720422084
2030,sc01,01-30 11:00:00+01:00,16537.721315152026
2030,sc01,01-30 12:00:00+01:00,14247.777698485887
2030,sc01,01-30 19:00:00+01:00,236401.12192787195
2030,sc01,02-04 14:00:00+01:00,61028.36595371841
2030,sc01,02-04 17:00:00+01:00,5271.428202548454
2030,sc01,02-04 18:00:00+01:00,114112.46174388283
2030,sc01,02-04 20:00:00+01:00,11457.167768986035
2030,sc01,02-05 00:00:00+01:00,76981.79075679168
2030,sc01,02-05 19:00:00+01:00,635938.871193635
2030,sc01,02-05 20:00:00+01:00,52377.57978019259
2030,sc01,02-06 17:00:00+01:00,8186.125041346806
2030,sc01,02-07 04:00:00+01:00,66304526.10951827
2030,sc01,02-08 15:00:00+01:00,54709097.88338964
2030,sc01,02-14 07:00:00+01:00,24944041.826791555
2030,sc01,02-18 19:00:00+01:00,462172.40989669104
2030,sc01,03-03 07:00:00+01:00,80207660.78455415
2030,sc01,03-18 04:00:00+01:00,17097558.688718226
2030,sc01,03-29 01:00:00+01:00,159253730.0820579
2030,sc01,04-10 05:00:00+02:00,4630398.484079172
2030,sc01,04-10 15:00:00+02:00,703647.0822648541
2030,sc01,04-11 19:00:00+02:00,9199.375434669888
2030,sc01,04-12 00:00:00+02:00,7263760.207902698
2030,sc01,04-27 06:00:00+02:00,53689096.34182329
2030,sc01,05-13 17:00:00+02:00,235050312.17922464
2030,sc01,05-23 14:00:00+02:00,4013133.184933677
2030,sc01,06-01 19:00:00+02:00,2945.9202281152293
2030,sc01,06-01 22:00:00+02:00,14708977.70569097
2030,sc01,06-05 01:00:00+02:00,138164816.12800312
2030,sc01,06-07 19:00:00+02:00,26951.2785712064
2030,sc01,06-25 19:00:00+02:00,61619.7738214485
2030,sc01,07-01 06:00:00+02:00,10328817.27883425
2030,sc01,07-03 08:00:00+02:00,2379774.726150631
2030,sc01,07-06 20:00:00+02:00,11099136.57454581
2030,sc01,07-11 10:00:00+02:00,13387530.434351651
2030,sc01,07-11 13:00:00+02:00,8243.68826173909
2030,sc01,07-11 14:00:00+02:00,25604.466362956668
2030,sc01,07-18 18:00:00+02:00,2739712.528285487
2030,sc01,07-23 13:00:00+02:00,166851.55944627168
2030,sc01,07-24 16:00:00+02:00,91404775.24332404
2030,sc01,07-25 13:00:00+02:00,85194.16512388745
2030,sc01,07-29 07:00:00+02:00,1302126.3810604545
2030,sc01,07-30 13:00:00+02:00,12674429.242218774
2030,sc01,08-01 10:00:00+02:00,992311.1964694776
2030,sc01,08-02 08:00:00+02:00,457253.2346753833
2030,sc01,08-04 19:00:00+02:00,17241.806338910774
2030,sc01,08-11 09:00:00+02:00,39547040.88131495
2030,sc01,08-17 15:00:00+02:00,4447326.484440375
2030,sc01,08-19 18:00:00+02:00,738276.1514515448
2030,sc01,08-28 11:00:00+02:00,293953.22039222554
2030,sc01,09-02 08:00:00+02:00,3549619.495632966
2030,sc01,09-22 09:00:00+02:00,25603919.837605014
2030,sc01,09-24 10:00:00+02:00,3829300.611950747
2030,sc01,09-27 00:00:00+02:00,66767118.425802864
2030,sc01,10-24 03:00:00+02:00,99389098.32822862
2030,sc01,10-25 17:00:00+02:00,1297434.4911500695
2030,sc01,10-28 13:00:00+01:00,168338.11899865264
2030,sc01,10-28 16:00:00+01:00,11938.177997791592
2030,sc01,10-29 17:00:00+01:00,18062.18060029161
2030,sc01,10-29 18:00:00+01:00,80774.79235334892
2030,sc01,10-29 20:00:00+01:00,351091.11745060387
2030,sc01,10-29 21:00:00+01:00,34275.90294883247
2030,sc01,10-30 09:00:00+01:00,1768.7483380311323
2030,sc01,10-30 11:00:00+01:00,289991.3720911898
2030,sc01,10-30 17:00:00+01:00,1123979.6642870593
2030,sc01,10-31 13:00:00+01:00,173887.20094470345
