Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,02-19 14:00:00+01:00,CT NG 45,0.0
2030,sc01,02-19 14:00:00+01:00,ST NG 03,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 04,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 67,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 26,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 44,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 02,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 21,9.69402642
2030,sc01,02-19 14:00:00+01:00,CT NG 34,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 55,27.85779152478
2030,sc01,02-19 14:00:00+01:00,CT NG 47,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 31,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 70,0.0
2030,sc01,02-19 14:00:00+01:00,CC NG 01,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 66,87.83903703314466
2030,sc01,02-19 14:00:00+01:00,Solar 11,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 19,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 43,0.0
2030,sc01,02-19 14:00:00+01:00,ST Coal 01,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 69,171.2397979681
2030,sc01,02-19 14:00:00+01:00,Solar 63,125.0176346867
2030,sc01,02-19 14:00:00+01:00,CC NG 20,0.0
2030,sc01,02-19 14:00:00+01:00,Wind 03,10.34637173023
2030,sc01,02-19 14:00:00+01:00,CT NG 56,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 10,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 21,29.66983537057
2030,sc01,02-19 14:00:00+01:00,CC NG 15,0.0
2030,sc01,02-19 14:00:00+01:00,CC NG 27,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 48,0.0
2030,sc01,02-19 14:00:00+01:00,Wind N05,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 20,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 33,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 22,9.69402642
2030,sc01,02-19 14:00:00+01:00,CC NG 23,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 47,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 06,0.0
2030,sc01,02-19 14:00:00+01:00,Wind N07,278.352991053512
2030,sc01,02-19 14:00:00+01:00,Solar 71,0.0
2030,sc01,02-19 14:00:00+01:00,CC NG 38,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 10,0.0
2030,sc01,02-19 14:00:00+01:00,Wind 06,35.9090201448
2030,sc01,02-19 14:00:00+01:00,Solar 14,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 60,21.273323607530003
2030,sc01,02-19 14:00:00+01:00,CC NG 21,0.0
2030,sc01,02-19 14:00:00+01:00,Wind 12,272.22
2030,sc01,02-19 14:00:00+01:00,Wind N06,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 58,11.151469772050001
2030,sc01,02-19 14:00:00+01:00,CT NG 25,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 34,317.89703513432914
2030,sc01,02-19 14:00:00+01:00,CT NG 49,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 20,0.0
2030,sc01,02-19 14:00:00+01:00,Wind 02,39.3162125658
2030,sc01,02-19 14:00:00+01:00,Wind 17,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 23,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 27,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 16,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 12,0.0
2030,sc01,02-19 14:00:00+01:00,Wind N02,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 03,54.925880388900005
2030,sc01,02-19 14:00:00+01:00,CC NG 08,0.0
2030,sc01,02-19 14:00:00+01:00,Hydro 43,3.2116410900000005
2030,sc01,02-19 14:00:00+01:00,Solar 35,0.0
2030,sc01,02-19 14:00:00+01:00,CT NG 67,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 30,0.0
2030,sc01,02-19 14:00:00+01:00,Solar 72,0.0
