,Weight
sti1,86
sti10,41
sti100,48
sti101,111
sti102,23
sti103,61
sti104,73
sti105,38
sti106,36
sti107,62
sti108,75
sti109,55
sti11,110
sti110,38
sti111,61
sti112,80
sti113,71
sti114,70
sti115,44
sti116,47
sti117,52
sti118,43
sti119,74
sti12,34
sti120,68
sti121,39
sti122,47
sti123,90
sti124,76
sti125,59
sti126,33
sti127,38
sti128,71
sti129,64
sti13,65
sti130,41
sti131,30
sti132,68
sti133,67
sti134,40
sti135,60
sti136,44
sti137,62
sti138,81
sti139,66
sti14,69
sti140,57
sti141,38
sti142,45
sti143,28
sti144,42
sti145,72
sti146,50
sti147,59
sti148,77
sti149,48
sti15,67
sti150,59
sti16,27
sti17,61
sti18,66
sti19,73
sti2,33
sti20,60
sti21,63
sti22,26
sti23,44
sti24,130
sti25,49
sti26,53
sti27,47
sti28,30
sti29,68
sti3,67
sti30,52
sti31,24
sti32,42
sti33,114
sti34,53
sti35,69
sti36,67
sti37,35
sti38,39
sti39,53
sti4,90
sti40,120
sti41,34
sti42,158
sti43,97
sti44,26
sti45,63
sti46,120
sti47,55
sti48,56
sti49,60
sti5,74
sti50,54
sti51,33
sti52,35
sti53,94
sti54,59
sti55,41
sti56,68
sti57,71
sti58,64
sti59,86
sti6,73
sti60,31
sti61,47
sti62,61
sti63,68
sti64,70
sti65,54
sti66,43
sti67,58
sti68,49
sti69,63
sti7,43
sti70,54
sti71,50
sti72,42
sti73,102
sti74,55
sti75,49
sti76,48
sti77,49
sti78,57
sti79,57
sti8,56
sti80,52
sti81,55
sti82,35
sti83,56
sti84,36
sti85,64
sti86,35
sti87,52
sti88,75
sti89,53
sti9,64
sti90,77
sti91,37
sti92,27
sti93,36
sti94,65
sti95,47
sti96,94
sti97,72
sti98,33
sti99,36
