Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-07 18:00:00+01:00,CC NG 24,2.6004564
2030,sc01,01-07 18:00:00+01:00,Solar 52,0.01846705394
2030,sc01,01-07 18:00:00+01:00,CT NG 75,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 15,0.003051417956
2030,sc01,01-07 18:00:00+01:00,CT NG 73,0.0
2030,sc01,01-07 18:00:00+01:00,ST NG 09,0.0
2030,sc01,01-07 18:00:00+01:00,Hydro 21,0.0017208000000000002
2030,sc01,01-07 18:00:00+01:00,CC NG 23,2.460048
2030,sc01,01-07 18:00:00+01:00,CC NG 21,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 41,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 28,0.002326959752
2030,sc01,01-07 18:00:00+01:00,Solar 47,0.0030373443999999997
2030,sc01,01-07 18:00:00+01:00,CC NG 13,0.0
2030,sc01,01-07 18:00:00+01:00,Hydro 29,4.4195976
2030,sc01,01-07 18:00:00+01:00,CT NG 68,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 35,0.3876
2030,sc01,01-07 18:00:00+01:00,CT NG 25,0.0
2030,sc01,01-07 18:00:00+01:00,ST NG 04,0.242888
2030,sc01,01-07 18:00:00+01:00,Solar 34,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 39,0.0030373443999999997
2030,sc01,01-07 18:00:00+01:00,CT NG 10,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 53,0.027926212212
2030,sc01,01-07 18:00:00+01:00,ST NG 07,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 25,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 69,0.21348192055999998
2030,sc01,01-07 18:00:00+01:00,Solar 26,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 06,0.0
2030,sc01,01-07 18:00:00+01:00,CT Oil 03,0.0
2030,sc01,01-07 18:00:00+01:00,CT Oil 04,0.0
2030,sc01,01-07 18:00:00+01:00,Hydro 25,0.0334308
2030,sc01,01-07 18:00:00+01:00,Hydro 24,2.9408148
2030,sc01,01-07 18:00:00+01:00,Solar 24,0.0
2030,sc01,01-07 18:00:00+01:00,Wind 08,0.21061380176
2030,sc01,01-07 18:00:00+01:00,Solar 21,0.005337808048
2030,sc01,01-07 18:00:00+01:00,Hydro 42,0.01023518
2030,sc01,01-07 18:00:00+01:00,CC NG 38,0.37983760000000005
2030,sc01,01-07 18:00:00+01:00,CT NG 48,0.0
2030,sc01,01-07 18:00:00+01:00,CC NG 25,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 02,0.013375671828
2030,sc01,01-07 18:00:00+01:00,Wind 15,1.1405150796
2030,sc01,01-07 18:00:00+01:00,CC NG 11,2.3068752
2030,sc01,01-07 18:00:00+01:00,Solar 08,0.00435641968
2030,sc01,01-07 18:00:00+01:00,Solar 01,0.1620119502
2030,sc01,01-07 18:00:00+01:00,CT NG 28,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 17,0.00087224768
2030,sc01,01-07 18:00:00+01:00,Solar 75,0.008693498452
2030,sc01,01-07 18:00:00+01:00,CT Oil 02,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 57,0.011871677536
2030,sc01,01-07 18:00:00+01:00,Hydro 43,0.03820932
2030,sc01,01-07 18:00:00+01:00,CT NG 09,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 66,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 22,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 46,0.0030373443999999997
2030,sc01,01-07 18:00:00+01:00,Solar 64,0.006085448916
2030,sc01,01-07 18:00:00+01:00,CT NG 43,0.0
2030,sc01,01-07 18:00:00+01:00,CC NG 08,0.04522568441509578
2030,sc01,01-07 18:00:00+01:00,Solar 43,0.0030373443999999997
2030,sc01,01-07 18:00:00+01:00,ST NG 06,0.0
2030,sc01,01-07 18:00:00+01:00,CC NG 20,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 21,0.0
2030,sc01,01-07 18:00:00+01:00,CT NG 07,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 50,0.008140082988
2030,sc01,01-07 18:00:00+01:00,Wind N01,1.183483626
2030,sc01,01-07 18:00:00+01:00,CT Oil 05,0.0
2030,sc01,01-07 18:00:00+01:00,Hydro 40,0.0180826
2030,sc01,01-07 18:00:00+01:00,CC NG 14,0.0
2030,sc01,01-07 18:00:00+01:00,CC NG 28,0.7020419999999999
2030,sc01,01-07 18:00:00+01:00,Solar 65,0.018777956656000003
2030,sc01,01-07 18:00:00+01:00,CC NG 31,0.0
2030,sc01,01-07 18:00:00+01:00,CC NG 22,2.6217303999999997
2030,sc01,01-07 18:00:00+01:00,Solar 03,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 29,0.00250082972
2030,sc01,01-07 18:00:00+01:00,Solar 38,0.034712507408
2030,sc01,01-07 18:00:00+01:00,CT NG 05,0.0
2030,sc01,01-07 18:00:00+01:00,Solar 73,0.007244582044000001
2030,sc01,01-07 18:00:00+01:00,Hydro 22,0.0017208000000000002
