,Weight
sti1,49
sti10,20
sti100,30
sti101,33
sti102,16
sti103,48
sti104,15
sti105,34
sti106,12
sti107,13
sti108,27
sti109,22
sti11,46
sti110,15
sti111,21
sti112,33
sti113,19
sti114,41
sti115,34
sti116,16
sti117,29
sti118,22
sti119,31
sti12,30
sti120,42
sti121,6
sti122,23
sti123,31
sti124,12
sti125,26
sti126,15
sti127,23
sti128,13
sti129,25
sti13,24
sti130,16
sti131,13
sti132,24
sti133,17
sti134,26
sti135,31
sti136,24
sti137,32
sti138,37
sti139,26
sti14,36
sti140,17
sti141,26
sti142,13
sti143,19
sti144,15
sti145,32
sti146,25
sti147,36
sti148,36
sti149,33
sti15,28
sti150,15
sti151,51
sti152,19
sti153,30
sti154,14
sti155,18
sti156,10
sti157,16
sti158,22
sti159,21
sti16,10
sti160,22
sti161,12
sti162,12
sti163,46
sti164,15
sti165,38
sti166,36
sti167,24
sti168,6
sti169,25
sti17,18
sti170,27
sti171,16
sti172,38
sti173,40
sti174,20
sti175,27
sti176,12
sti177,17
sti178,23
sti179,20
sti18,26
sti180,15
sti181,47
sti182,24
sti183,11
sti184,16
sti185,11
sti186,29
sti187,9
sti188,12
sti189,14
sti19,25
sti190,20
sti191,13
sti192,17
sti193,13
sti194,27
sti195,16
sti196,43
sti197,18
sti198,26
sti199,33
sti2,7
sti20,20
sti200,18
sti201,18
sti202,32
sti203,25
sti204,57
sti205,48
sti206,12
sti207,16
sti208,33
sti209,25
sti21,28
sti210,22
sti211,18
sti212,28
sti213,17
sti214,18
sti215,7
sti216,21
sti217,21
sti218,22
sti219,25
sti22,11
sti220,12
sti221,20
sti222,21
sti223,18
sti224,44
sti225,28
sti226,30
sti227,15
sti228,20
sti229,13
sti23,11
sti230,17
sti231,21
sti232,14
sti233,17
sti234,5
sti235,17
sti236,23
sti237,25
sti238,8
sti239,35
sti24,41
sti240,13
sti241,18
sti242,14
sti243,27
sti244,27
sti245,25
sti246,23
sti247,10
sti248,18
sti249,26
sti25,17
sti250,23
sti251,19
sti252,20
sti253,44
sti254,31
sti255,36
sti256,13
sti257,54
sti258,16
sti259,36
sti26,20
sti260,25
sti261,22
sti262,13
sti263,15
sti264,9
sti265,18
sti266,8
sti267,8
sti268,18
sti269,27
sti27,27
sti270,28
sti271,23
sti272,11
sti273,14
sti274,19
sti275,11
sti276,8
sti277,12
sti278,19
sti279,17
sti28,5
sti280,26
sti281,22
sti282,26
sti283,8
sti284,21
sti285,15
sti286,20
sti287,6
sti288,32
sti289,8
sti29,21
sti290,19
sti291,33
sti292,21
sti293,20
sti294,11
sti295,31
sti296,9
sti297,13
sti298,24
sti299,22
sti3,26
sti30,23
sti300,24
sti301,44
sti302,19
sti303,9
sti304,28
sti305,12
sti306,23
sti307,16
sti308,41
sti309,19
sti31,11
sti310,16
sti311,11
sti312,18
sti313,38
sti314,7
sti315,17
sti316,9
sti317,16
sti318,9
sti319,16
sti32,15
sti320,11
sti321,40
sti322,9
sti323,22
sti324,29
sti325,21
sti326,43
sti327,23
sti328,7
sti329,12
sti33,53
sti330,23
sti331,17
sti332,25
sti333,17
sti334,20
sti335,22
sti336,19
sti337,15
sti338,25
sti339,11
sti34,47
sti340,5
sti341,24
sti342,23
sti343,26
sti344,37
sti345,23
sti346,22
sti347,7
sti348,23
sti349,23
sti35,17
sti350,23
sti351,29
sti352,17
sti353,29
sti354,10
sti355,22
sti356,14
sti357,16
sti358,20
sti359,10
sti36,41
sti360,11
sti361,22
sti362,7
sti363,16
sti364,7
sti365,18
sti366,19
sti367,11
sti368,14
sti369,18
sti37,35
sti370,22
sti371,11
sti372,6
sti373,12
sti374,35
sti375,17
sti376,12
sti377,21
sti378,19
sti379,23
sti38,27
sti380,14
sti381,18
sti382,16
sti383,15
sti384,19
sti385,10
sti386,14
sti387,13
sti388,27
sti389,11
sti39,27
sti390,6
sti391,12
sti392,43
sti393,9
sti394,22
sti395,12
sti396,16
sti397,14
sti398,22
sti399,21
sti4,36
sti40,36
sti400,19
sti41,10
sti42,60
sti43,21
sti44,7
sti45,39
sti46,28
sti47,34
sti48,33
sti49,31
sti5,26
sti50,11
sti51,9
sti52,11
sti53,47
sti54,28
sti55,20
sti56,8
sti57,25
sti58,22
sti59,29
sti6,26
sti60,18
sti61,18
sti62,17
sti63,15
sti64,21
sti65,23
sti66,30
sti67,24
sti68,19
sti69,23
sti7,32
sti70,12
sti71,11
sti72,14
sti73,44
sti74,21
sti75,28
sti76,20
sti77,19
sti78,28
sti79,26
sti8,26
sti80,10
sti81,40
sti82,18
sti83,27
sti84,14
sti85,45
sti86,14
sti87,24
sti88,46
sti89,27
sti9,22
sti90,32
sti91,11
sti92,12
sti93,9
sti94,27
sti95,16
sti96,57
sti97,32
sti98,13
sti99,10
