,Weight
sti1,33
sti10,53
sti100,41
sti101,46
sti102,30
sti103,25
sti104,50
sti105,24
sti106,58
sti107,16
sti108,27
sti109,32
sti11,65
sti110,40
sti111,78
sti112,79
sti113,56
sti114,26
sti115,19
sti116,23
sti117,25
sti118,61
sti119,53
sti12,69
sti120,47
sti121,71
sti122,88
sti123,34
sti124,50
sti125,42
sti126,19
sti127,27
sti128,10
sti129,70
sti13,94
sti130,25
sti131,39
sti132,56
sti133,110
sti134,60
sti135,47
sti136,56
sti137,29
sti138,85
sti139,24
sti14,32
sti140,74
sti141,61
sti142,56
sti143,41
sti144,43
sti145,63
sti146,68
sti147,46
sti148,62
sti149,36
sti15,41
sti150,41
sti151,32
sti152,32
sti153,73
sti154,22
sti155,18
sti156,65
sti157,24
sti158,51
sti159,10
sti16,74
sti160,25
sti161,35
sti162,42
sti163,53
sti164,47
sti165,36
sti166,49
sti167,7
sti168,77
sti169,36
sti17,30
sti170,15
sti171,56
sti172,31
sti173,54
sti174,46
sti175,29
sti176,23
sti177,26
sti178,28
sti179,34
sti18,59
sti180,52
sti181,22
sti182,9
sti183,27
sti184,17
sti185,25
sti186,9
sti187,43
sti188,34
sti189,14
sti19,102
sti190,16
sti2,24
sti20,45
sti21,72
sti22,66
sti23,59
sti24,57
sti25,40
sti26,23
sti27,43
sti28,14
sti29,30
sti3,84
sti30,41
sti31,91
sti32,15
sti33,35
sti34,91
sti35,87
sti36,23
sti37,42
sti38,26
sti39,62
sti4,19
sti40,45
sti41,54
sti42,37
sti43,115
sti44,66
sti45,27
sti46,33
sti47,99
sti48,43
sti49,54
sti5,45
sti50,61
sti51,42
sti52,34
sti53,47
sti54,28
sti55,17
sti56,100
sti57,44
sti58,32
sti59,89
sti6,33
sti60,17
sti61,54
sti62,40
sti63,61
sti64,32
sti65,22
sti66,7
sti67,34
sti68,37
sti69,90
sti7,29
sti70,60
sti71,43
sti72,32
sti73,61
sti74,35
sti75,53
sti76,41
sti77,118
sti78,45
sti79,73
sti8,61
sti80,80
sti81,47
sti82,88
sti83,42
sti84,30
sti85,39
sti86,41
sti87,72
sti88,43
sti89,57
sti9,37
sti90,25
sti91,46
sti92,70
sti93,36
sti94,96
sti95,61
sti96,60
sti97,33
sti98,34
sti99,35
