,Weight
sti1,45
sti10,15
sti100,31
sti101,21
sti102,25
sti103,36
sti104,51
sti105,37
sti106,34
sti107,26
sti108,68
sti109,34
sti11,26
sti110,27
sti111,21
sti112,24
sti113,22
sti114,36
sti115,33
sti116,43
sti117,39
sti118,37
sti119,26
sti12,82
sti120,37
sti121,34
sti122,27
sti123,33
sti124,16
sti125,56
sti126,44
sti127,25
sti128,22
sti129,28
sti13,16
sti130,49
sti131,15
sti132,49
sti133,40
sti134,33
sti135,42
sti136,26
sti137,21
sti138,66
sti139,41
sti14,18
sti140,32
sti141,15
sti142,40
sti143,24
sti144,11
sti145,15
sti146,26
sti147,40
sti148,21
sti149,44
sti15,36
sti150,55
sti151,38
sti152,19
sti153,23
sti154,35
sti155,37
sti156,21
sti157,16
sti158,44
sti159,15
sti16,13
sti160,12
sti161,45
sti162,23
sti163,13
sti164,35
sti165,15
sti166,26
sti167,33
sti168,18
sti169,30
sti17,33
sti170,43
sti171,26
sti172,33
sti173,43
sti174,15
sti175,32
sti176,36
sti177,23
sti178,53
sti179,18
sti18,35
sti180,45
sti181,39
sti182,21
sti183,24
sti184,33
sti185,14
sti186,19
sti187,21
sti188,21
sti189,13
sti19,34
sti190,27
sti191,18
sti192,26
sti193,52
sti194,30
sti195,27
sti196,20
sti197,25
sti198,15
sti199,19
sti2,27
sti20,44
sti200,26
sti201,21
sti202,12
sti203,37
sti204,27
sti205,23
sti206,41
sti207,25
sti208,27
sti209,26
sti21,33
sti210,12
sti211,23
sti212,20
sti213,30
sti214,31
sti215,16
sti216,35
sti217,41
sti218,67
sti219,6
sti22,25
sti220,29
sti221,17
sti222,30
sti223,18
sti224,23
sti225,22
sti226,12
sti227,37
sti228,22
sti229,24
sti23,49
sti230,34
sti231,31
sti232,4
sti233,34
sti234,65
sti235,11
sti236,21
sti237,27
sti238,22
sti239,24
sti24,49
sti240,38
sti241,21
sti242,24
sti243,27
sti244,27
sti245,15
sti246,18
sti247,23
sti248,32
sti249,37
sti25,28
sti250,21
sti251,15
sti252,24
sti253,41
sti254,11
sti255,25
sti256,34
sti257,33
sti258,38
sti259,29
sti26,30
sti260,23
sti261,23
sti27,44
sti28,59
sti29,31
sti3,36
sti30,12
sti31,23
sti32,17
sti33,21
sti34,30
sti35,22
sti36,24
sti37,47
sti38,20
sti39,62
sti4,17
sti40,50
sti41,31
sti42,46
sti43,29
sti44,29
sti45,33
sti46,25
sti47,34
sti48,40
sti49,31
sti5,80
sti50,29
sti51,47
sti52,16
sti53,14
sti54,20
sti55,22
sti56,40
sti57,42
sti58,37
sti59,10
sti6,29
sti60,40
sti61,40
sti62,56
sti63,38
sti64,48
sti65,29
sti66,34
sti67,47
sti68,22
sti69,34
sti7,26
sti70,25
sti71,37
sti72,42
sti73,28
sti74,31
sti75,51
sti76,54
sti77,41
sti78,22
sti79,20
sti8,12
sti80,35
sti81,32
sti82,15
sti83,13
sti84,11
sti85,49
sti86,16
sti87,18
sti88,46
sti89,17
sti9,30
sti90,42
sti91,18
sti92,33
sti93,28
sti94,15
sti95,20
sti96,23
sti97,48
sti98,41
sti99,39
stn1,12
stn10,37
stn11,25
stn12,30
stn13,14
stn14,34
stn15,23
stn16,15
stn17,7
stn18,42
stn19,50
stn2,51
stn20,33
stn21,27
stn22,32
stn23,30
stn24,11
stn25,40
stn26,30
stn3,21
stn4,35
stn5,27
stn6,45
stn7,10
stn8,58
stn9,31
stp1,62
stp2,30
stp3,3
stp4,9
