Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,02-04 08:00:00+01:00,Gas,28.112312038577397
2030,sc01,02-04 08:00:00+01:00,Hydro,0.0
2030,sc01,02-04 08:00:00+01:00,Oil,0.0
2030,sc01,02-04 08:00:00+01:00,Solar,8.43379022889
2030,sc01,02-04 08:00:00+01:00,Nuclear,38.27614198338788
2030,sc01,02-04 08:00:00+01:00,Wind,101.44769990189586
2030,sc01,02-04 08:00:00+01:00,Battery,0.0
2030,sc01,02-04 08:00:00+01:00,Coal,65.92558738494898
2030,sc01,02-04 08:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,02-06 10:00:00+01:00,Gas,23.111678305959998
2030,sc01,02-06 10:00:00+01:00,Hydro,0.0
2030,sc01,02-06 10:00:00+01:00,Oil,0.0
2030,sc01,02-06 10:00:00+01:00,Solar,43.176136626432
2030,sc01,02-06 10:00:00+01:00,Nuclear,30.39305013474715
2030,sc01,02-06 10:00:00+01:00,Wind,79.83152640055455
2030,sc01,02-06 10:00:00+01:00,Battery,0.0
2030,sc01,02-06 10:00:00+01:00,Coal,26.68376429170636
2030,sc01,02-06 10:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,03-13 07:00:00+01:00,Gas,0.18401992810131723
2030,sc01,03-13 07:00:00+01:00,Hydro,0.0
2030,sc01,03-13 07:00:00+01:00,Oil,0.0
2030,sc01,03-13 07:00:00+01:00,Solar,0.090447309592
2030,sc01,03-13 07:00:00+01:00,Nuclear,0.2529672307167824
2030,sc01,03-13 07:00:00+01:00,Wind,0.8632177988942122
2030,sc01,03-13 07:00:00+01:00,Battery,0.0
2030,sc01,03-13 07:00:00+01:00,Coal,0.27215354292568705
2030,sc01,03-13 07:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,03-29 19:00:00+01:00,Gas,27.359763457455216
2030,sc01,03-29 19:00:00+01:00,Hydro,0.0
2030,sc01,03-29 19:00:00+01:00,Oil,0.0
2030,sc01,03-29 19:00:00+01:00,Solar,23.248910439552002
2030,sc01,03-29 19:00:00+01:00,Nuclear,42.071709623822954
2030,sc01,03-29 19:00:00+01:00,Wind,119.63765242036266
2030,sc01,03-29 19:00:00+01:00,Battery,0.0
2030,sc01,03-29 19:00:00+01:00,Coal,39.85905383092741
