Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 01:00:00+01:00,0.0
2030,sc01,01-01 02:00:00+01:00,2.8421709430404007e-13
2030,sc01,01-01 03:00:00+01:00,-1.1368683772161603e-13
2030,sc01,01-01 04:00:00+01:00,-1.4210854715202004e-14
2030,sc01,01-01 05:00:00+01:00,3.694822225952521e-13
2030,sc01,01-01 06:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-01 07:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-01 08:00:00+01:00,-2.3447910280083306e-13
2030,sc01,01-01 09:00:00+01:00,49.94991402138663
2030,sc01,01-01 10:00:00+01:00,16.50798287618449
2030,sc01,01-01 11:00:00+01:00,-9.50350909079134e-13
2030,sc01,01-01 12:00:00+01:00,-5.355715870791755e-13
2030,sc01,01-01 13:00:00+01:00,4.32542890393961e-13
2030,sc01,01-01 14:00:00+01:00,-1.3011813848606835e-12
2030,sc01,01-01 15:00:00+01:00,43.192881297831036
2030,sc01,01-01 16:00:00+01:00,271.9337338917508
2030,sc01,01-01 17:00:00+01:00,6.394884621840902e-14
2030,sc01,01-01 18:00:00+01:00,-5.684341886080802e-14
2030,sc01,01-01 19:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-01 20:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-01 21:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-01 22:00:00+01:00,2.2737367544323206e-13
2030,sc01,01-01 23:00:00+01:00,3.268496584496461e-13
2030,sc01,01-02 00:00:00+01:00,1.9895196601282805e-13
2030,sc01,01-02 01:00:00+01:00,-1.2221335055073723e-12
2030,sc01,01-02 02:00:00+01:00,0.0
2030,sc01,01-02 03:00:00+01:00,5.400124791776761e-13
2030,sc01,01-02 04:00:00+01:00,2.842170943040401e-14
2030,sc01,01-02 05:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-02 06:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-02 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-02 08:00:00+01:00,763.6076572725402
2030,sc01,01-02 09:00:00+01:00,657.0128470897039
2030,sc01,01-02 10:00:00+01:00,540.4060571482954
2030,sc01,01-02 11:00:00+01:00,420.3042065913189
2030,sc01,01-02 12:00:00+01:00,349.67680796746987
2030,sc01,01-02 13:00:00+01:00,342.1479685773819
2030,sc01,01-02 14:00:00+01:00,407.38845246546924
2030,sc01,01-02 15:00:00+01:00,688.0869139539999
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,125.96492148660172
2030,sc01,01-02 19:00:00+01:00,209.64707218119727
2030,sc01,01-02 20:00:00+01:00,176.76921266999997
2030,sc01,01-02 21:00:00+01:00,58.65474965000005
2030,sc01,01-02 22:00:00+01:00,19.4205302338014
2030,sc01,01-02 23:00:00+01:00,13.564107514258858
2030,sc01,01-03 00:00:00+01:00,-2.1938006966593093e-13
2030,sc01,01-03 01:00:00+01:00,2.8421709430404007e-13
2030,sc01,01-03 02:00:00+01:00,-4.263256414560601e-14
2030,sc01,01-03 03:00:00+01:00,5.968558980384842e-13
2030,sc01,01-03 04:00:00+01:00,9.094947017729282e-13
2030,sc01,01-03 05:00:00+01:00,-1.4210854715202004e-13
