Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,46.90236270850289
2030,sc01,01-01 01:00:00+01:00,-9.947598300641403e-13
2030,sc01,01-01 02:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-01 03:00:00+01:00,-3.183231456205249e-12
2030,sc01,01-01 04:00:00+01:00,-1.9895196601282805e-12
2030,sc01,01-01 05:00:00+01:00,6.821210263296962e-13
2030,sc01,01-01 06:00:00+01:00,-2.6432189770275727e-12
2030,sc01,01-01 07:00:00+01:00,5.684341886080801e-13
2030,sc01,01-01 08:00:00+01:00,-8.526512829121202e-13
2030,sc01,01-01 09:00:00+01:00,-4.831690603168681e-13
2030,sc01,01-01 10:00:00+01:00,-1.4779288903810084e-12
2030,sc01,01-01 11:00:00+01:00,-1.3642420526593924e-12
2030,sc01,01-01 12:00:00+01:00,-9.663381206337363e-13
2030,sc01,01-01 13:00:00+01:00,-2.2737367544323206e-13
2030,sc01,01-01 14:00:00+01:00,-4.831690603168681e-12
2030,sc01,01-01 15:00:00+01:00,-9.663381206337363e-13
2030,sc01,01-01 16:00:00+01:00,-1.4495071809506044e-12
2030,sc01,01-01 17:00:00+01:00,-2.4442670110147446e-12
2030,sc01,01-01 18:00:00+01:00,613.4789821646011
2030,sc01,01-01 19:00:00+01:00,991.8749141535178
2030,sc01,01-01 20:00:00+01:00,982.4762617463828
2030,sc01,01-01 21:00:00+01:00,860.877478695368
2030,sc01,01-01 22:00:00+01:00,683.5206508021181
2030,sc01,01-01 23:00:00+01:00,315.56835518411856
2030,sc01,01-02 00:00:00+01:00,-1.3926637620897964e-12
2030,sc01,01-02 01:00:00+01:00,9.663381206337363e-13
2030,sc01,01-02 02:00:00+01:00,6.252776074688882e-13
2030,sc01,01-02 03:00:00+01:00,-3.069544618483633e-12
2030,sc01,01-02 04:00:00+01:00,-1.7053025658242404e-12
2030,sc01,01-02 05:00:00+01:00,7.958078640513122e-13
2030,sc01,01-02 06:00:00+01:00,-2.4158453015843406e-12
2030,sc01,01-02 07:00:00+01:00,822.777992411623
2030,sc01,01-02 08:00:00+01:00,1620.9328976021427
2030,sc01,01-02 09:00:00+01:00,613.7724782282085
2030,sc01,01-02 10:00:00+01:00,303.1509518480083
2030,sc01,01-02 11:00:00+01:00,340.6734394139245
2030,sc01,01-02 12:00:00+01:00,358.5249545030837
2030,sc01,01-02 13:00:00+01:00,349.3389678378112
2030,sc01,01-02 14:00:00+01:00,333.1786355744909
2030,sc01,01-02 15:00:00+01:00,371.6058699220047
2030,sc01,01-02 16:00:00+01:00,488.46752385013247
2030,sc01,01-02 17:00:00+01:00,1965.8796021246828
2030,sc01,01-02 18:00:00+01:00,5253.644607455195
2030,sc01,01-02 19:00:00+01:00,5508.403216662993
2030,sc01,01-02 20:00:00+01:00,5060.256623249731
2030,sc01,01-02 21:00:00+01:00,4321.4736600760025
2030,sc01,01-02 22:00:00+01:00,3461.7008377665215
2030,sc01,01-02 23:00:00+01:00,2355.520851089506
2030,sc01,01-03 00:00:00+01:00,1571.7117997312941
2030,sc01,01-03 01:00:00+01:00,982.5720175181899
2030,sc01,01-03 02:00:00+01:00,662.5990067492228
2030,sc01,01-03 03:00:00+01:00,355.10679230857994
2030,sc01,01-03 04:00:00+01:00,335.3644024290174
2030,sc01,01-03 05:00:00+01:00,588.5029219493148
2030,sc01,01-03 06:00:00+01:00,1678.900186300904
2030,sc01,01-03 07:00:00+01:00,3583.6310241146507
2030,sc01,01-03 08:00:00+01:00,5012.4567343301715
2030,sc01,01-03 09:00:00+01:00,4244.251958117602
2030,sc01,01-03 10:00:00+01:00,1447.0070016389973
2030,sc01,01-03 11:00:00+01:00,934.247076439481
2030,sc01,01-03 12:00:00+01:00,879.624435388172
2030,sc01,01-03 13:00:00+01:00,234.5979841984049
2030,sc01,01-03 14:00:00+01:00,227.32009825936953
2030,sc01,01-03 15:00:00+01:00,257.7985803810367
2030,sc01,01-03 16:00:00+01:00,578.0691996723875
2030,sc01,01-03 17:00:00+01:00,4641.92365221392
2030,sc01,01-03 18:00:00+01:00,6738.3219247718735
2030,sc01,01-03 19:00:00+01:00,6667.56547387285
2030,sc01,01-03 20:00:00+01:00,5845.992946774452
2030,sc01,01-03 21:00:00+01:00,4579.1249943255225
2030,sc01,01-03 22:00:00+01:00,3488.8498496483744
2030,sc01,01-03 23:00:00+01:00,2277.5350061357303
2030,sc01,01-04 00:00:00+01:00,1563.6402434231572
2030,sc01,01-04 01:00:00+01:00,988.4080208752357
2030,sc01,01-04 02:00:00+01:00,569.4404125371329
2030,sc01,01-04 03:00:00+01:00,336.96642173330986
2030,sc01,01-04 04:00:00+01:00,243.35152908335454
2030,sc01,01-04 05:00:00+01:00,456.04303607726354
2030,sc01,01-04 06:00:00+01:00,1307.436425966558
2030,sc01,01-04 07:00:00+01:00,2997.702379021293
2030,sc01,01-04 08:00:00+01:00,4374.496255809684
2030,sc01,01-04 09:00:00+01:00,3768.7020079508384
2030,sc01,01-04 10:00:00+01:00,323.56493558489603
2030,sc01,01-04 11:00:00+01:00,301.4973208687928
2030,sc01,01-04 12:00:00+01:00,333.1337858188617
2030,sc01,01-04 13:00:00+01:00,343.6294191987438
2030,sc01,01-04 14:00:00+01:00,280.97524352159496
2030,sc01,01-04 15:00:00+01:00,322.1136734482707
2030,sc01,01-04 16:00:00+01:00,507.8231457063705
2030,sc01,01-04 17:00:00+01:00,1824.5889164565576
