Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,01-07 16:00:00+01:00,Wind,2.7740518311707087
2030,sc01,01-07 16:00:00+01:00,Gas,1.029704409
2030,sc01,01-07 16:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-07 16:00:00+01:00,Hydro,0.0
2030,sc01,01-07 16:00:00+01:00,Coal,4.788054381757292
2030,sc01,01-07 16:00:00+01:00,Solar,0.8862905182319999
2030,sc01,01-07 16:00:00+01:00,Oil,0.0
2030,sc01,01-07 16:00:00+01:00,Nuclear,0.0
2030,sc01,01-07 16:00:00+01:00,Battery,0.0
2030,sc01,01-08 08:00:00+01:00,Wind,7.469086260266513
2030,sc01,01-08 08:00:00+01:00,Gas,2.5961613095647866
2030,sc01,01-08 08:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-08 08:00:00+01:00,Hydro,0.0
2030,sc01,01-08 08:00:00+01:00,Coal,14.621034037760701
2030,sc01,01-08 08:00:00+01:00,Solar,0.567974800558
2030,sc01,01-08 08:00:00+01:00,Oil,0.0
2030,sc01,01-08 08:00:00+01:00,Nuclear,0.0
2030,sc01,01-08 08:00:00+01:00,Battery,0.0
2030,sc01,01-09 15:00:00+01:00,Wind,1.8994131809277965
2030,sc01,01-09 15:00:00+01:00,Gas,0.8358180000000001
2030,sc01,01-09 15:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-09 15:00:00+01:00,Hydro,0.0
2030,sc01,01-09 15:00:00+01:00,Coal,2.9935297539302024
2030,sc01,01-09 15:00:00+01:00,Solar,1.2253872759720001
2030,sc01,01-09 15:00:00+01:00,Oil,0.0
2030,sc01,01-09 15:00:00+01:00,Nuclear,0.0
2030,sc01,01-09 15:00:00+01:00,Battery,0.0
2030,sc01,01-09 16:00:00+01:00,Wind,1.3061164653818274
2030,sc01,01-09 16:00:00+01:00,Gas,0.5662951238
2030,sc01,01-09 16:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-09 16:00:00+01:00,Hydro,0.0
2030,sc01,01-09 16:00:00+01:00,Coal,2.366821061362172
2030,sc01,01-09 16:00:00+01:00,Solar,0.535053456216
2030,sc01,01-09 16:00:00+01:00,Oil,0.0
2030,sc01,01-09 16:00:00+01:00,Nuclear,0.0
2030,sc01,01-09 16:00:00+01:00,Battery,0.0
2030,sc01,01-11 09:00:00+01:00,Wind,2.649698921128585
2030,sc01,01-11 09:00:00+01:00,Gas,1.03847611152
2030,sc01,01-11 09:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,01-11 09:00:00+01:00,Hydro,0.0
2030,sc01,01-11 09:00:00+01:00,Coal,5.340519373319415
2030,sc01,01-11 09:00:00+01:00,Solar,0.748528804592
2030,sc01,01-11 09:00:00+01:00,Oil,0.0
2030,sc01,01-11 09:00:00+01:00,Nuclear,0.0
2030,sc01,01-11 09:00:00+01:00,Battery,0.0
2030,sc01,01-11 18:00:00+01:00,Wind,3.3145219793944216
2030,sc01,01-11 18:00:00+01:00,Gas,2.6165293380000003
2030,sc01,01-11 18:00:00+01:00,SynchronousCondenser,0.0
