Period,Scenario,LoadLevel,mEUR
2030,sc01,01-05 09:00:00+01:00,181248.91142983787
2030,sc01,01-05 11:00:00+01:00,42506.693425919584
2030,sc01,01-10 09:00:00+01:00,2940.414432117859
2030,sc01,01-14 12:00:00+01:00,42469.121618731464
2030,sc01,01-15 16:00:00+01:00,4237.215091746354
2030,sc01,01-16 18:00:00+01:00,1070.3291886057632
2030,sc01,01-16 23:00:00+01:00,5983.1996020722245
2030,sc01,01-21 09:00:00+01:00,10163.216893473116
2030,sc01,01-21 18:00:00+01:00,1183.6755186554367
2030,sc01,01-22 18:00:00+01:00,30.990478852931346
2030,sc01,01-22 19:00:00+01:00,9.589320715639303
2030,sc01,01-22 20:00:00+01:00,16.9257872317494
2030,sc01,01-23 19:00:00+01:00,41.593857605798604
2030,sc01,01-23 20:00:00+01:00,10.035611917770186
2030,sc01,01-24 09:00:00+01:00,716.3859878836926
2030,sc01,01-25 10:00:00+01:00,600.0723950893318
2030,sc01,01-25 16:00:00+01:00,80248.70719840878
2030,sc01,01-25 17:00:00+01:00,4007.160375670854
2030,sc01,01-26 03:00:00+01:00,17349.175105861155
2030,sc01,01-28 11:00:00+01:00,163677.75951738417
2030,sc01,01-28 18:00:00+01:00,1182.8762206188014
2030,sc01,01-29 19:00:00+01:00,423.9676852468518
2030,sc01,02-01 14:00:00+01:00,98940.07252630331
2030,sc01,02-02 00:00:00+01:00,4132.802790451072
2030,sc01,02-02 19:00:00+01:00,8994.19600443499
2030,sc01,02-05 19:00:00+01:00,933.3619210131278
2030,sc01,02-09 01:00:00+01:00,1501.633408027053
2030,sc01,02-11 15:00:00+01:00,11141.034861230975
2030,sc01,02-13 05:00:00+01:00,4679.147354534698
2030,sc01,02-14 21:00:00+01:00,17961.29496084342
2030,sc01,02-19 14:00:00+01:00,10565.17334236764
2030,sc01,02-20 14:00:00+01:00,19403.412149370248
2030,sc01,03-05 03:00:00+01:00,10541.88384109807
2030,sc01,03-06 17:00:00+01:00,50454.54077375213
2030,sc01,03-14 04:00:00+01:00,5834.122761427148
2030,sc01,03-14 09:00:00+01:00,36462.93698238435
2030,sc01,03-14 23:00:00+01:00,20371.82821746652
2030,sc01,03-15 01:00:00+01:00,16322.560222014496
2030,sc01,03-18 18:00:00+01:00,380123.8726574202
2030,sc01,03-22 17:00:00+01:00,50386.24387394911
2030,sc01,03-27 13:00:00+01:00,5580.711506108717
2030,sc01,03-31 09:00:00+02:00,1548.2208566148574
2030,sc01,04-09 06:00:00+02:00,332791.53375261166
2030,sc01,04-11 08:00:00+02:00,82617.68268817734
2030,sc01,04-16 02:00:00+02:00,16891.627225233537
2030,sc01,04-25 05:00:00+02:00,36427.35258191653
2030,sc01,04-27 03:00:00+02:00,4550.354139383262
2030,sc01,04-29 10:00:00+02:00,500.3531852382632
2030,sc01,04-30 17:00:00+02:00,3274.505496459516
2030,sc01,05-03 07:00:00+02:00,17657.728625023567
2030,sc01,05-04 10:00:00+02:00,10085.057516191046
2030,sc01,05-07 22:00:00+02:00,3977.211278379533
2030,sc01,05-10 12:00:00+02:00,28265.899375063254
2030,sc01,05-12 15:00:00+02:00,1729.6558656094253
2030,sc01,05-18 10:00:00+02:00,1899.414470086321
2030,sc01,05-27 19:00:00+02:00,254102.80723813374
2030,sc01,05-29 03:00:00+02:00,22388.589664893596
2030,sc01,05-29 14:00:00+02:00,14063.502603242756
2030,sc01,06-02 10:00:00+02:00,3005.577511449231
2030,sc01,06-24 16:00:00+02:00,34425.772049194646
2030,sc01,06-28 02:00:00+02:00,26669.776988711455
2030,sc01,06-29 07:00:00+02:00,2656.4369672888897
2030,sc01,06-30 02:00:00+02:00,5975.031111228138
2030,sc01,07-09 22:00:00+02:00,11590.72548292734
2030,sc01,07-10 10:00:00+02:00,43707.476327642995
2030,sc01,07-10 19:00:00+02:00,201449.23959424958
2030,sc01,07-16 06:00:00+02:00,55430.94204358297
2030,sc01,07-20 14:00:00+02:00,9912.622442896292
2030,sc01,08-06 18:00:00+02:00,134667.6583453888
2030,sc01,08-07 13:00:00+02:00,64159.805190192244
2030,sc01,08-16 20:00:00+02:00,277927.38530959433
2030,sc01,08-20 16:00:00+02:00,20444.652733713687
2030,sc01,08-27 01:00:00+02:00,29490.885491694793
2030,sc01,08-30 05:00:00+02:00,11228.88521561434
2030,sc01,09-01 15:00:00+02:00,8484.641446174312
2030,sc01,09-02 02:00:00+02:00,15831.463523635884
2030,sc01,09-11 22:00:00+02:00,15838.325728522079
2030,sc01,09-23 11:00:00+02:00,35251.898529439975
2030,sc01,09-25 15:00:00+02:00,240647.52359454875
2030,sc01,09-25 23:00:00+02:00,9088.227158870846
2030,sc01,10-06 14:00:00+02:00,8463.066553972418
2030,sc01,10-25 18:00:00+02:00,17642.71168226216
2030,sc01,10-26 05:00:00+02:00,4553.944362456837
2030,sc01,10-30 22:00:00+01:00,15746.892763577429
2030,sc01,11-01 03:00:00+01:00,27577.943271172477
2030,sc01,11-02 14:00:00+01:00,3870.5592035570908
2030,sc01,11-05 13:00:00+01:00,98912.48119800487
2030,sc01,11-13 04:00:00+01:00,19309.438073342466
2030,sc01,11-23 14:00:00+01:00,64505.378643137636
2030,sc01,11-27 06:00:00+01:00,9943.518868915751
2030,sc01,11-27 18:00:00+01:00,25222.650391147883
2030,sc01,11-28 13:00:00+01:00,344531.46169835585
2030,sc01,11-29 20:00:00+01:00,24370.918175212322
2030,sc01,12-08 00:00:00+01:00,13320.343675348631
2030,sc01,12-09 11:00:00+01:00,151517.99250640033
2030,sc01,12-09 18:00:00+01:00,1526.2007939781502
2030,sc01,12-10 18:00:00+01:00,1053.6678159499386
2030,sc01,12-22 09:00:00+01:00,36210.98581288608
2030,sc01,12-22 19:00:00+01:00,17524.834921121143
2030,sc01,12-24 11:00:00+01:00,11860.02441816323
