,Weight
sti1,80
sti10,38
sti100,39
sti101,72
sti102,21
sti103,60
sti104,72
sti105,38
sti106,35
sti107,58
sti108,65
sti109,44
sti11,121
sti110,38
sti111,52
sti112,56
sti113,45
sti114,50
sti115,43
sti116,47
sti117,52
sti118,35
sti119,68
sti12,38
sti120,61
sti121,38
sti122,34
sti123,75
sti124,72
sti125,56
sti126,33
sti127,37
sti128,67
sti129,54
sti13,64
sti130,36
sti131,28
sti132,70
sti133,35
sti134,37
sti135,58
sti136,33
sti137,58
sti138,63
sti139,54
sti14,61
sti140,57
sti141,27
sti142,23
sti143,25
sti144,40
sti145,58
sti146,40
sti147,47
sti148,77
sti149,48
sti15,57
sti150,59
sti151,59
sti152,20
sti153,55
sti154,14
sti155,40
sti156,31
sti157,21
sti158,38
sti159,43
sti16,29
sti160,39
sti161,20
sti162,15
sti163,65
sti164,33
sti165,49
sti166,72
sti167,28
sti168,20
sti169,34
sti17,61
sti170,40
sti171,57
sti172,54
sti173,87
sti174,33
sti175,36
sti176,24
sti177,33
sti178,31
sti179,40
sti18,52
sti180,49
sti19,74
sti2,13
sti20,58
sti21,55
sti22,15
sti23,38
sti24,110
sti25,45
sti26,53
sti27,45
sti28,29
sti29,60
sti3,65
sti30,52
sti31,22
sti32,26
sti33,105
sti34,50
sti35,68
sti36,45
sti37,33
sti38,34
sti39,50
sti4,68
sti40,113
sti41,32
sti42,121
sti43,58
sti44,11
sti45,61
sti46,88
sti47,55
sti48,56
sti49,58
sti5,61
sti50,44
sti51,33
sti52,30
sti53,65
sti54,50
sti55,35
sti56,68
sti57,60
sti58,61
sti59,82
sti6,72
sti60,30
sti61,48
sti62,32
sti63,38
sti64,70
sti65,38
sti66,41
sti67,55
sti68,45
sti69,56
sti7,36
sti70,51
sti71,41
sti72,29
sti73,56
sti74,34
sti75,49
sti76,34
sti77,37
sti78,56
sti79,52
sti8,43
sti80,31
sti81,55
sti82,35
sti83,56
sti84,34
sti85,64
sti86,34
sti87,52
sti88,71
sti89,48
sti9,57
sti90,45
sti91,37
sti92,22
sti93,35
sti94,48
sti95,37
sti96,82
sti97,56
sti98,32
sti99,36
