Period,Scenario,LoadLevel,MW
2030,sc01,01-01 00:00:00+01:00,-2.842170943040401e-14
2030,sc01,01-01 01:00:00+01:00,2.5579538487363607e-13
2030,sc01,01-01 02:00:00+01:00,9.521272659185342e-13
2030,sc01,01-01 03:00:00+01:00,-1.7053025658242404e-13
2030,sc01,01-01 04:00:00+01:00,8.242295734817162e-13
2030,sc01,01-01 05:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-01 06:00:00+01:00,-8.810729923425242e-13
2030,sc01,01-01 07:00:00+01:00,1.7053025658242404e-13
2030,sc01,01-01 08:00:00+01:00,2.842170943040401e-14
2030,sc01,01-01 09:00:00+01:00,34.5153255464874
2030,sc01,01-01 10:00:00+01:00,2.2453150450019166e-12
2030,sc01,01-01 11:00:00+01:00,2.4442670110147446e-12
2030,sc01,01-01 12:00:00+01:00,-6.821210263296962e-13
2030,sc01,01-01 13:00:00+01:00,-5.400124791776761e-13
2030,sc01,01-01 14:00:00+01:00,1.3358203432289883e-12
2030,sc01,01-01 15:00:00+01:00,47.0984190768646
2030,sc01,01-01 16:00:00+01:00,269.5039944029427
2030,sc01,01-01 17:00:00+01:00,-2.5579538487363607e-13
2030,sc01,01-01 18:00:00+01:00,6.394884621840902e-13
2030,sc01,01-01 19:00:00+01:00,5.542233338928781e-13
2030,sc01,01-01 20:00:00+01:00,0.0
2030,sc01,01-01 21:00:00+01:00,5.400124791776761e-13
2030,sc01,01-01 22:00:00+01:00,1.1368683772161603e-13
2030,sc01,01-01 23:00:00+01:00,-4.263256414560601e-14
2030,sc01,01-02 00:00:00+01:00,2.5579538487363607e-13
2030,sc01,01-02 01:00:00+01:00,1.4210854715202004e-13
2030,sc01,01-02 02:00:00+01:00,-1.4210854715202004e-13
2030,sc01,01-02 03:00:00+01:00,-4.121147867408581e-13
2030,sc01,01-02 04:00:00+01:00,3.552713678800501e-13
2030,sc01,01-02 05:00:00+01:00,-1.1368683772161603e-13
2030,sc01,01-02 06:00:00+01:00,7.105427357601002e-14
2030,sc01,01-02 07:00:00+01:00,-2.8421709430404007e-13
2030,sc01,01-02 08:00:00+01:00,769.8743532564328
2030,sc01,01-02 09:00:00+01:00,662.255868517223
2030,sc01,01-02 10:00:00+01:00,544.2534072203599
2030,sc01,01-02 11:00:00+01:00,421.5831742107073
2030,sc01,01-02 12:00:00+01:00,348.62262633282285
2030,sc01,01-02 13:00:00+01:00,340.76910359320965
2030,sc01,01-02 14:00:00+01:00,408.3176390666713
2030,sc01,01-02 15:00:00+01:00,688.086913954
2030,sc01,01-02 16:00:00+01:00,1057.137623058
2030,sc01,01-02 17:00:00+01:00,277.102216702
2030,sc01,01-02 18:00:00+01:00,125.73359216355695
2030,sc01,01-02 19:00:00+01:00,345.9364267799999
2030,sc01,01-02 20:00:00+01:00,176.76921266999994
2030,sc01,01-02 21:00:00+01:00,58.65474965000004
2030,sc01,01-02 22:00:00+01:00,19.36620050561561
2030,sc01,01-02 23:00:00+01:00,13.510706094771514
2030,sc01,01-03 00:00:00+01:00,7.105427357601002e-15
2030,sc01,01-03 01:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-03 02:00:00+01:00,-1.8474111129762605e-13
2030,sc01,01-03 03:00:00+01:00,3.268496584496461e-13
2030,sc01,01-03 04:00:00+01:00,-4.973799150320701e-14
2030,sc01,01-03 05:00:00+01:00,6.536993168992922e-13
2030,sc01,01-03 06:00:00+01:00,-4.831690603168681e-13
2030,sc01,01-03 07:00:00+01:00,-4.263256414560601e-13
2030,sc01,01-03 08:00:00+01:00,1438.344874446
2030,sc01,01-03 09:00:00+01:00,1476.424399044
2030,sc01,01-03 10:00:00+01:00,1403.862084202
2030,sc01,01-03 11:00:00+01:00,1300.442091698
2030,sc01,01-03 12:00:00+01:00,1221.09304084
2030,sc01,01-03 13:00:00+01:00,1181.749871794
2030,sc01,01-03 14:00:00+01:00,1228.341645576
2030,sc01,01-03 15:00:00+01:00,1336.5891942839999
2030,sc01,01-03 16:00:00+01:00,1515.373042962
2030,sc01,01-03 17:00:00+01:00,549.436211168
2030,sc01,01-03 18:00:00+01:00,204.64056073363503
2030,sc01,01-03 19:00:00+01:00,145.76992433125963
2030,sc01,01-03 20:00:00+01:00,32.35179532391547
2030,sc01,01-03 21:00:00+01:00,36.41033087543413
2030,sc01,01-03 22:00:00+01:00,33.60122571896785
2030,sc01,01-03 23:00:00+01:00,27.378160406954187
2030,sc01,01-04 00:00:00+01:00,6.855851423351162
2030,sc01,01-04 01:00:00+01:00,0.0
2030,sc01,01-04 02:00:00+01:00,-8.526512829121202e-14
2030,sc01,01-04 03:00:00+01:00,6.394884621840902e-13
2030,sc01,01-04 04:00:00+01:00,-7.958078640513122e-13
2030,sc01,01-04 05:00:00+01:00,5.258016244624741e-13
2030,sc01,01-04 06:00:00+01:00,-5.684341886080801e-13
2030,sc01,01-04 07:00:00+01:00,9.379164112033322e-13
2030,sc01,01-04 08:00:00+01:00,1061.1742927556884
2030,sc01,01-04 09:00:00+01:00,1047.3874462833915
2030,sc01,01-04 10:00:00+01:00,1068.270238200728
2030,sc01,01-04 11:00:00+01:00,936.643749905694
2030,sc01,01-04 12:00:00+01:00,867.7203440203646
2030,sc01,01-04 13:00:00+01:00,828.89459174725
2030,sc01,01-04 14:00:00+01:00,848.1912129831592
2030,sc01,01-04 15:00:00+01:00,791.4506135349968
2030,sc01,01-04 16:00:00+01:00,1009.6181730555602
2030,sc01,01-04 17:00:00+01:00,280.14538073773303
2030,sc01,01-04 18:00:00+01:00,1.4055302929630784
2030,sc01,01-04 19:00:00+01:00,20.22022479956651
2030,sc01,01-04 20:00:00+01:00,31.343191644029233
2030,sc01,01-04 21:00:00+01:00,35.41420682939495
2030,sc01,01-04 22:00:00+01:00,32.95476016951767
2030,sc01,01-04 23:00:00+01:00,30.735166719910907
2030,sc01,01-05 00:00:00+01:00,12.698813410671434
2030,sc01,01-05 01:00:00+01:00,-1.2079226507921703e-13
2030,sc01,01-05 02:00:00+01:00,7.105427357601002e-14
2030,sc01,01-05 03:00:00+01:00,1.4210854715202004e-14
2030,sc01,01-05 04:00:00+01:00,-4.121147867408581e-13
