,Weight
sti1,174
sti10,89
sti11,96
sti12,150
sti13,140
sti14,103
sti15,152
sti16,89
sti17,89
sti18,75
sti19,134
sti2,17
sti20,109
sti21,99
sti22,131
sti23,95
sti24,217
sti25,113
sti26,76
sti27,64
sti28,149
sti29,96
sti3,110
sti30,102
sti31,104
sti32,75
sti33,144
sti34,109
sti35,71
sti36,122
sti37,166
sti38,131
sti39,121
sti4,194
sti40,115
sti41,190
sti42,118
sti43,88
sti44,93
sti45,84
sti46,87
sti47,127
sti48,95
sti49,59
sti5,105
sti50,124
sti51,138
sti52,89
sti53,93
sti54,89
sti55,116
sti56,92
sti57,156
sti58,118
sti59,87
sti6,129
sti60,52
sti61,135
sti62,83
sti63,132
sti64,107
sti65,187
sti66,85
sti67,49
sti68,45
sti69,67
sti7,107
sti70,148
sti71,135
sti72,124
sti73,197
sti74,94
sti75,101
sti76,83
sti77,98
sti78,84
sti79,99
sti8,39
sti80,91
sti9,96
