,Weight
sti1,4
sti10,24
sti100,16
sti101,28
sti102,19
sti103,8
sti104,16
sti105,17
sti106,19
sti107,9
sti108,15
sti109,13
sti11,34
sti110,10
sti111,41
sti112,19
sti113,24
sti114,31
sti115,25
sti116,26
sti117,25
sti118,12
sti119,16
sti12,17
sti120,17
sti121,31
sti122,18
sti123,7
sti124,15
sti125,19
sti126,30
sti127,16
sti128,11
sti129,36
sti13,20
sti130,16
sti131,16
sti132,57
sti133,42
sti134,17
sti135,23
sti136,12
sti137,22
sti138,14
sti139,20
sti14,24
sti140,11
sti141,17
sti142,4
sti143,13
sti144,12
sti145,28
sti146,23
sti147,15
sti148,50
sti149,6
sti15,8
sti150,15
sti151,14
sti152,17
sti153,17
sti154,33
sti155,16
sti156,6
sti157,26
sti158,15
sti159,11
sti16,14
sti160,17
sti161,16
sti162,10
sti163,38
sti164,21
sti165,32
sti166,23
sti167,17
sti168,28
sti169,11
sti17,27
sti170,8
sti171,28
sti172,17
sti173,20
sti174,20
sti175,8
sti176,8
sti177,33
sti178,8
sti179,15
sti18,23
sti180,26
sti181,34
sti182,8
sti183,6
sti184,9
sti185,6
sti186,7
sti187,12
sti188,24
sti189,12
sti19,32
sti190,16
sti191,29
sti192,18
sti193,16
sti194,11
sti195,14
sti196,10
sti197,29
sti198,22
sti199,5
sti2,10
sti20,21
sti200,6
sti201,19
sti202,14
sti203,14
sti204,38
sti205,10
sti206,19
sti207,24
sti208,7
sti209,13
sti21,7
sti210,11
sti211,20
sti212,15
sti213,21
sti214,31
sti215,10
sti216,27
sti217,36
sti218,13
sti219,14
sti22,19
sti220,7
sti221,26
sti222,5
sti223,11
sti224,19
sti225,22
sti226,15
sti227,27
sti228,14
sti229,12
sti23,30
sti230,12
sti231,18
sti232,20
sti233,13
sti234,36
sti235,10
sti236,14
sti237,7
sti238,26
sti239,8
sti24,17
sti240,8
sti241,21
sti242,24
sti243,19
sti244,15
sti245,25
sti246,15
sti247,32
sti248,18
sti249,28
sti25,15
sti250,17
sti251,17
sti252,30
sti253,16
sti254,6
sti255,17
sti256,17
sti257,15
sti258,30
sti259,15
sti26,24
sti260,6
sti261,13
sti262,21
sti263,36
sti264,18
sti265,9
sti266,19
sti267,11
sti268,16
sti269,17
sti27,29
sti270,24
sti271,10
sti272,13
sti273,26
sti274,21
sti275,8
sti276,15
sti277,18
sti278,21
sti279,17
sti28,17
sti280,15
sti281,9
sti282,23
sti283,30
sti284,22
sti285,19
sti286,23
sti287,12
sti288,14
sti289,31
sti29,26
sti290,10
sti291,6
sti292,26
sti293,7
sti294,20
sti295,8
sti296,10
sti297,28
sti298,34
sti299,8
sti3,21
sti30,14
sti300,9
sti301,13
sti302,38
sti303,14
sti304,14
sti305,12
sti306,20
sti307,14
sti308,14
sti309,13
sti31,21
